metric,wave1,wave2,delta_wave2_minus_wave1
NROY_pct,11.666666666666666,79.44444444444444,67.77777777777777
Imax_median,3.209995980002267,2.405933189047479,-0.8040627909547879
RI_shrink_mean,40.861441043431846,53.809578039545805,12.94813699611396
bad_run_pct,0.0,0.0,0.0
