component,reduction,n_points,newly_implausible_count,newly_implausible_share,share_at_max_reduction,share_mean,rank_at_max_reduction,rank_by_mean
CU,0.1,89,6,0.06741573033707865,0.4044943820224719,0.20224719101123595,1,1
CU,0.2,89,9,0.10112359550561797,0.4044943820224719,0.20224719101123595,1,1
CU,0.3,89,21,0.23595505617977527,0.4044943820224719,0.20224719101123595,1,1
CU,0.4,89,36,0.4044943820224719,0.4044943820224719,0.20224719101123595,1,1
EV,0.1,89,3,0.033707865168539325,0.06741573033707865,0.05898876404494382,4,4
EV,0.2,89,6,0.06741573033707865,0.06741573033707865,0.05898876404494382,4,4
EV,0.3,89,6,0.06741573033707865,0.06741573033707865,0.05898876404494382,4,4
EV,0.4,89,6,0.06741573033707865,0.06741573033707865,0.05898876404494382,4,4
MD,0.1,89,6,0.06741573033707865,0.30337078651685395,0.16853932584269665,2,2
MD,0.2,89,9,0.10112359550561797,0.30337078651685395,0.16853932584269665,2,2
MD,0.3,89,18,0.20224719101123595,0.30337078651685395,0.16853932584269665,2,2
MD,0.4,89,27,0.30337078651685395,0.30337078651685395,0.16853932584269665,2,2
OU,0.1,89,3,0.033707865168539325,0.1348314606741573,0.08426966292134831,3,3
OU,0.2,89,6,0.06741573033707865,0.1348314606741573,0.08426966292134831,3,3
OU,0.3,89,9,0.10112359550561797,0.1348314606741573,0.08426966292134831,3,3
OU,0.4,89,12,0.1348314606741573,0.1348314606741573,0.08426966292134831,3,3
