component,reduction,n_points,newly_implausible_count,newly_implausible_share,share_at_max_reduction,share_mean,rank_at_max_reduction,rank_by_mean
CU,0.1,825,9,0.01090909090909091,0.05090909090909091,0.03272727272727273,4,4
CU,0.2,825,27,0.03272727272727273,0.05090909090909091,0.03272727272727273,4,4
CU,0.3,825,30,0.03636363636363636,0.05090909090909091,0.03272727272727273,4,4
CU,0.4,825,42,0.05090909090909091,0.05090909090909091,0.03272727272727273,4,4
EV,0.1,825,24,0.02909090909090909,0.09454545454545454,0.05909090909090909,3,3
EV,0.2,825,33,0.04,0.09454545454545454,0.05909090909090909,3,3
EV,0.3,825,60,0.07272727272727272,0.09454545454545454,0.05909090909090909,3,3
EV,0.4,825,78,0.09454545454545454,0.09454545454545454,0.05909090909090909,3,3
MD,0.1,825,54,0.06545454545454546,0.28363636363636363,0.17545454545454547,2,2
MD,0.2,825,108,0.13090909090909092,0.28363636363636363,0.17545454545454547,2,2
MD,0.3,825,183,0.22181818181818183,0.28363636363636363,0.17545454545454547,2,2
MD,0.4,825,234,0.28363636363636363,0.28363636363636363,0.17545454545454547,2,2
OU,0.1,825,63,0.07636363636363637,0.3054545454545455,0.1863636363636364,1,1
OU,0.2,825,111,0.13454545454545455,0.3054545454545455,0.1863636363636364,1,1
OU,0.3,825,189,0.2290909090909091,0.3054545454545455,0.1863636363636364,1,1
OU,0.4,825,252,0.3054545454545455,0.3054545454545455,0.1863636363636364,1,1
