alpha_mean,alpha_std,wage,productivity,loan_rate,deposit_rate,bank_credit_multiplier,hh_debt_cap_multiplier,firm_debt_cap_multiplier,adaptation_rate,price_elasticity,skill_wage_weight,demand_smoothing,price_adjust_speed,price_stickiness,max_price_step,inventory_target_days,demand_expectation_memory,max_hire_per_step,max_fire_per_step,hh_max_dsr,firm_max_dsr,firm_reentry_lag,firm_reentry_cash_fraction,consumption_memory,precautionary_saving,consumption_floor_prop,consumption_ceiling_prop,unemployed_consumption_penalty,unemployment_transfer,seed,Employment_mean,UnemploymentRate_mean,Output_mean,Consumption_mean,Transfers_mean,AvgPrice_mean,AvgMarkup_mean,PriceDispersion_mean,InventoryGap_mean,SalesForecastError_mean,InventoryTurnover_mean,CreditRejections_mean,FirmDowntimeShare_mean,ReentryCount_mean,UnemploymentTransfers_mean,HH_Debt_mean,HH_Deposit_mean,Firm_Debt_mean,Bank_Equity_mean,BankFailed_mean,BankResolved_mean,BankResolutionAmount_mean,BankResolutionHaircut_mean,BankBailedOut_mean,BankBailoutAmount_mean,Defaults_mean,DefaultsHH_mean,DefaultsFirm_mean,BalanceOK_mean,DefaultsHH_rate,DefaultsFirm_rate,BalanceOK_share,BankFailed_share,BankResolved_share,BankBailedOut_share,bad_run,error
0.6452449580844042,0.11438242115405353,1.1691091067696298,0.9756379361631039,0.060259254154553576,0.023504583496575165,5.629093245440795,3.719193614113348,1.8722509705698998,0.9452032499504117,2.772880972845087,0.4635972036466438,0.30328459927847795,0.09316498070929698,0.7568419720328592,0.06195729504968979,1.0568192314292626,0.5402793613108543,4.0702662211838945,3.561303549182185,0.4256258578894385,1.9277876498861444,3.1131509461670115,0.40172843120845964,0.2213845955010647,0.13367001114287125,0.16901942887009794,2.5087352912485956,0.443611252195392,0.16531453871818463,0,90.9,0.091,94.76266856048304,114.19205404459103,10.627201780535938,1.2387089427805802,0.02608087255112807,0.10587728849163998,0.032300803142895546,0.035267604000077085,0.6798000974159126,92.75,0.0,0.0,1.5043623023354802,43.66276104847702,4.4137885239372165,5.86381594938013,5.5730496694973235,0.0,0.25,2.2264075815327224,0.007761239371887651,0.0,0.0,0.5,0.5,0.0,1.0,0.007333333333333333,0.003333333333333333,1.0,0.0,0.11666666666666667,0.0,False,
0.6452449580844042,0.11438242115405353,1.1691091067696298,0.9756379361631039,0.060259254154553576,0.023504583496575165,5.629093245440795,3.719193614113348,1.8722509705698998,0.9452032499504117,2.772880972845087,0.4635972036466438,0.30328459927847795,0.09316498070929698,0.7568419720328592,0.06195729504968979,1.0568192314292626,0.5402793613108543,4.0702662211838945,3.561303549182185,0.4256258578894385,1.9277876498861444,3.1131509461670115,0.40172843120845964,0.2213845955010647,0.13367001114287125,0.16901942887009794,2.5087352912485956,0.443611252195392,0.16531453871818463,1,81.2,0.188,84.42297195586633,102.05888513872979,9.493165946969395,1.2400401810868718,0.029434262503653684,0.09704193403848227,0.34459865525195166,0.05383141605842638,0.5733990093696686,91.6,0.0,0.0,3.1079133279018714,52.65909571519593,3.2825647564922433,10.472190953050443,4.023933171468111,0.0,0.35,3.5778624512050987,0.01355079910317423,0.0,0.0,1.0,1.0,0.0,1.0,0.009666666666666667,0.003333333333333333,1.0,0.0,0.15,0.0,False,
0.6452449580844042,0.11438242115405353,1.1691091067696298,0.9756379361631039,0.060259254154553576,0.023504583496575165,5.629093245440795,3.719193614113348,1.8722509705698998,0.9452032499504117,2.772880972845087,0.4635972036466438,0.30328459927847795,0.09316498070929698,0.7568419720328592,0.06195729504968979,1.0568192314292626,0.5402793613108543,4.0702662211838945,3.561303549182185,0.4256258578894385,1.9277876498861444,3.1131509461670115,0.40172843120845964,0.2213845955010647,0.13367001114287125,0.16901942887009794,2.5087352912485956,0.443611252195392,0.16531453871818463,2,92.65,0.0735,94.18936428977649,115.48778657724051,10.83179587422062,1.266485482290068,0.02978981093125672,0.128713103186951,0.24203594807716144,0.020943791792116938,0.580846153485498,95.95,0.0,0.0,1.215061859578657,41.874677442362916,3.0414835903355035,18.07027697993893,5.156946329824204,0.0,0.2,1.846031482185198,0.009657123673255242,0.0,0.0,0.45,0.45,0.0,1.0,0.006666666666666666,0.003333333333333333,1.0,0.0,0.11666666666666667,0.0,False,
0.909897026370959,0.030292840174025972,1.378903035857281,1.6964552110398503,0.07121692131398225,0.006014735024483917,4.246502098302851,4.500460717780311,3.407027880955929,0.7947544487392207,1.0608129828943365,0.07190915465848212,0.2903831033602168,0.1326160529124223,0.780204767443818,0.08296200605478368,2.389994579343895,0.3416035464187126,5.753534323086534,7.86286214380874,0.642483754360903,1.388675474183961,1.7292030159782654,0.6748285590712292,0.5498054339263743,0.24678527902522823,0.18219700965346,1.139615108269415,0.10412470626722749,0.14446421932281603,0,30.55,0.6945,64.59739539874447,52.45902439161724,4.2125487745439925,0.8221819932043501,0.008739848022421875,0.04729799844815376,5.199856550665887,0.28996833305461345,0.11456887081980174,94.5,0.0,0.0,10.033040031969573,47.38398108056876,0.24026691830288374,0.0,2.6067574167208742,0.0,0.55,5.374285735242877,0.1617285930174566,0.05,1.2945404608608555,1.15,1.15,0.0,1.0,0.016166666666666666,0.0,1.0,0.0,0.35,0.08333333333333333,False,
0.909897026370959,0.030292840174025972,1.378903035857281,1.6964552110398503,0.07121692131398225,0.006014735024483917,4.246502098302851,4.500460717780311,3.407027880955929,0.7947544487392207,1.0608129828943365,0.07190915465848212,0.2903831033602168,0.1326160529124223,0.780204767443818,0.08296200605478368,2.389994579343895,0.3416035464187126,5.753534323086534,7.86286214380874,0.642483754360903,1.388675474183961,1.7292030159782654,0.6748285590712292,0.5498054339263743,0.24678527902522823,0.18219700965346,1.139615108269415,0.10412470626722749,0.14446421932281603,1,35.5,0.6449999999999999,75.1640819310451,61.015496127383685,4.895105777293347,0.8207535809883767,0.007991463465889113,0.04579236165856657,4.237190529388234,0.28754016964883095,0.13551963866384747,98.55,0.0,0.0,9.317942146321634,37.58779861281084,0.11704870765456324,0.0,3.040507833190195,0.0,0.5,4.5269300445842235,0.14965000500906242,0.0,1.2347948543702982,0.75,0.75,0.0,1.0,0.015666666666666666,0.0,1.0,0.0,0.35,0.06666666666666667,False,
0.909897026370959,0.030292840174025972,1.378903035857281,1.6964552110398503,0.07121692131398225,0.006014735024483917,4.246502098302851,4.500460717780311,3.407027880955929,0.7947544487392207,1.0608129828943365,0.07190915465848212,0.2903831033602168,0.1326160529124223,0.780204767443818,0.08296200605478368,2.389994579343895,0.3416035464187126,5.753534323086534,7.86286214380874,0.642483754360903,1.388675474183961,1.7292030159782654,0.6748285590712292,0.5498054339263743,0.24678527902522823,0.18219700965346,1.139615108269415,0.10412470626722749,0.14446421932281603,2,25.55,0.7445000000000002,53.53006024336328,43.94076323926638,3.5230972566153533,0.8315552123797059,0.010537120218519476,0.050661475956167844,6.073531234258095,0.30596517680257634,0.09737544514581936,103.05,0.0,0.0,10.755361128583655,46.35194581385947,0.0,0.0,2.148640807870641,0.0,0.65,6.972653362217903,0.17587275541393418,0.05,0.7497186021395079,1.45,1.45,0.0,1.0,0.015666666666666666,0.0,1.0,0.0,0.4,0.05,False,
0.6754955942450456,0.061680585302728304,1.0851982982241901,1.6033041248362037,0.023680902155098216,0.007975521453856067,9.70185046044568,4.595547243735244,2.362824363197356,0.6869574629821188,1.467978075592364,0.31499975641279643,0.25765662700029346,0.2590392773947752,0.4850612763294383,0.12550844161289637,1.844785836198874,0.16650691362319212,10.39213092181795,10.402971359009742,0.2949552355500604,0.9573333231748488,1.2399354516306018,0.49295692026733956,0.497112939678344,0.16269453211040452,0.2081495647894933,2.275640984685474,0.22361521648372057,0.022147153461998713,0,61.4,0.386,101.86905188020614,68.53574820729943,6.663117551096528,0.6798256364815511,0.0011280561197575844,0.042572406161970174,0.9918535894840476,0.02035652447754581,0.2598439847396376,76.15,0.0,0.0,0.8548801236331502,231.41531471205025,0.0,0.0,7.503942528754249,0.0,0.25,4.995512348231936,0.007284337052697004,0.0,0.0,1.1,1.1,0.0,1.0,0.0055000000000000005,0.0,1.0,0.0,0.08333333333333333,0.0,False,
0.6754955942450456,0.061680585302728304,1.0851982982241901,1.6033041248362037,0.023680902155098216,0.007975521453856067,9.70185046044568,4.595547243735244,2.362824363197356,0.6869574629821188,1.467978075592364,0.31499975641279643,0.25765662700029346,0.2590392773947752,0.4850612763294383,0.12550844161289637,1.844785836198874,0.16650691362319212,10.39213092181795,10.402971359009742,0.2949552355500604,0.9573333231748488,1.2399354516306018,0.49295692026733956,0.497112939678344,0.16269453211040452,0.2081495647894933,2.275640984685474,0.22361521648372057,0.022147153461998713,1,62.3,0.37700000000000006,101.98526126578265,68.66172858377853,6.760785397936705,0.679512758667426,0.0018301692500809284,0.04032087696471637,1.0114691113454948,0.020445987635967954,0.26671025600886233,78.35,0.0,0.0,0.8349476855173515,256.825557087076,0.03171799912639918,0.0,7.920465528982416,0.0,0.3,5.454797973699765,0.00799186142361162,0.0,0.0,1.3,1.3,0.0,1.0,0.005666666666666666,0.0,1.0,0.0,0.1,0.0,False,
0.6754955942450456,0.061680585302728304,1.0851982982241901,1.6033041248362037,0.023680902155098216,0.007975521453856067,9.70185046044568,4.595547243735244,2.362824363197356,0.6869574629821188,1.467978075592364,0.31499975641279643,0.25765662700029346,0.2590392773947752,0.4850612763294383,0.12550844161289637,1.844785836198874,0.16650691362319212,10.39213092181795,10.402971359009742,0.2949552355500604,0.9573333231748488,1.2399354516306018,0.49295692026733956,0.497112939678344,0.16269453211040452,0.2081495647894933,2.275640984685474,0.22361521648372057,0.022147153461998713,2,60.1,0.3989999999999999,98.47061394052844,66.77374222811113,6.522041772327384,0.6862870627474236,9.883897968672175e-06,0.04920237618236521,1.195224686288939,0.021220635588510346,0.245476657673447,81.2,0.0,0.0,0.8836714231337487,229.38183004254293,0.0,0.0,7.266883554886183,0.0,0.25,3.657575471884342,0.007370069997976359,0.0,0.0,0.85,0.85,0.0,1.0,0.0055000000000000005,0.0,1.0,0.0,0.1,0.0,False,
0.6071749573387424,0.07075139733447419,1.1945564291447182,1.8920658639806192,0.03948036141046224,0.020434002318691583,7.510669082552765,3.507054833517345,4.41130956573752,0.8764588317836969,2.2873019900752354,0.477736020956418,0.18116728592246029,0.419823198058875,0.5937141355886671,0.21265020618794614,1.7406612845033846,0.35211897418060034,3.2806277596305042,4.294567981469824,0.2129694540790936,1.306391302492876,2.006881387135605,0.23613180399734895,0.31959159655104863,0.22930525605917015,0.13754733173206737,1.7547583866094247,0.14535234213127485,0.04639860371906345,0,98.45,0.015500000000000003,186.11422051508617,125.91315616744245,11.76040804492975,0.683546732191137,0.08040216194062426,0.03850083157165299,-0.17241250375347522,0.05744967910884534,0.5386391635072145,83.0,0.0,0.0,0.07191783576454834,68.52591074865549,1.917261621956938,0.0,6.158620001482353,0.0,0.25,2.8079003602475354,0.010893031471225046,0.0,0.0,0.75,0.75,0.0,1.0,0.0085,0.0,1.0,0.0,0.15,0.0,False,
