component,reduction,n_points,newly_implausible_count,newly_implausible_share,share_at_max_reduction,share_mean,rank_at_max_reduction,rank_by_mean
CU,0.1,183,3,0.01639344262295082,0.06557377049180328,0.04918032786885246,2,2
CU,0.2,183,9,0.04918032786885246,0.06557377049180328,0.04918032786885246,2,2
CU,0.3,183,12,0.06557377049180328,0.06557377049180328,0.04918032786885246,2,2
CU,0.4,183,12,0.06557377049180328,0.06557377049180328,0.04918032786885246,2,2
EV,0.1,183,3,0.01639344262295082,0.06557377049180328,0.036885245901639344,2,3
EV,0.2,183,3,0.01639344262295082,0.06557377049180328,0.036885245901639344,2,3
EV,0.3,183,9,0.04918032786885246,0.06557377049180328,0.036885245901639344,2,3
EV,0.4,183,12,0.06557377049180328,0.06557377049180328,0.036885245901639344,2,3
MD,0.1,183,9,0.04918032786885246,0.21311475409836064,0.12704918032786885,1,1
MD,0.2,183,18,0.09836065573770492,0.21311475409836064,0.12704918032786885,1,1
MD,0.3,183,27,0.14754098360655737,0.21311475409836064,0.12704918032786885,1,1
MD,0.4,183,39,0.21311475409836064,0.21311475409836064,0.12704918032786885,1,1
OU,0.1,183,6,0.03278688524590164,0.06557377049180328,0.04918032786885246,2,2
OU,0.2,183,9,0.04918032786885246,0.06557377049180328,0.04918032786885246,2,2
OU,0.3,183,9,0.04918032786885246,0.06557377049180328,0.04918032786885246,2,2
OU,0.4,183,12,0.06557377049180328,0.06557377049180328,0.04918032786885246,2,2
