,Employment,UnemploymentRate,WageBill,Output,Production,Consumption,Transfers,HH_Deposit,HH_Debt,Firm_Debt,Firm_Cash,Inventories,AvgPrice,Bank_Equity,Bank_Loans,Bank_Deposits,BankFailed,BankResolved,BankResolutionAmount,BankResolutionHaircut,BankBailedOut,BankBailoutAmount,Defaults,DefaultsHH,DefaultsFirm,BalanceOK
0,60,0.4,77.98942844616799,92.91501285828669,92.91501285828669,206.3793044602161,7.844535943456369,11.189262185009852,28.213464153258172,17.00087973976252,86.92061954626956,0.0,0.9760048113597914,50.0,45.2143438930207,98.10988173127942,False,False,0.0,0.0,False,0.0,0,0,0,True
1,60,0.4,78.44535943456368,92.91501285828669,92.91501285828669,128.5645622962941,7.844535943456369,3.6588427846370997,63.500617081729416,14.272447209849993,88.52044009076931,0.0,0.9760048113597914,50.0,77.7730642915794,92.17928287540641,False,False,0.0,0.0,False,0.0,0,0,0,True
2,60,0.4,78.44535943456368,92.91501285828669,92.91501285828669,122.42896456096716,7.844535943456369,1.78694452652008,99.06848973219772,11.813733435786384,90.65624759654341,0.0,0.9760048113597914,50.0,110.88222316798411,92.44319212306348,False,False,0.0,0.0,False,0.0,0,0,0,True
3,60,0.4,78.44535943456368,92.78996554778237,92.91501285828669,119.73757526383706,7.844535943456369,1.1981803264464395,133.9702477372776,9.217344977689766,92.63593543766694,0.12504731050431417,0.9760048113597914,50.0,143.18759271496737,93.83411576411338,False,False,0.0,0.0,False,0.0,0,0,0,True
4,63,0.37,81.58027815573294,97.77465628005305,97.92524255444002,119.42803574622677,8.236762740629187,1.043417967475627,166.1929764236606,8.130035195424194,97.55990080185329,0.27563358489128476,0.9760048113597914,50.0,174.3230116190848,98.60331876932892,False,False,0.0,0.0,False,0.0,0,0,0,True
5,66,0.33999999999999997,85.94264725619152,102.28602776184621,102.67824970658046,117.65661611652287,8.628989537802005,0.9296837683326851,192.5973623067288,5.511952404907034,100.63078705854507,0.6678555296255233,0.9760048113597914,50.0,198.10931471163582,101.56047082687775,False,False,0.0,0.0,False,0.0,0,0,0,True
6,67,0.32999999999999996,87.06105976281555,103.17405477681211,104.18279863682565,113.13692321977933,8.759731803526277,0.9190473384648886,213.88246851221157,3.378054242444926,103.97113466990128,1.676599389639069,0.9760048113597914,50.0,217.2605227546565,104.89018200836617,False,False,0.0,0.0,False,0.0,0,0,0,True
7,67,0.32999999999999996,87.50363848589143,102.47745233760168,104.18279863682565,109.82867534007822,8.759731803526277,0.9159345673474846,231.8646300344133,1.0238706209914286,105.70250255697002,3.3819456888630413,0.9760048113597914,50.0,232.88850065540473,106.6184371243175,False,False,0.0,0.0,False,0.0,0,0,0,True
8,67,0.32999999999999996,87.36502628757034,100.89461683431873,104.18279863682565,102.94880199903709,8.759731803526277,0.9138605073734279,243.47865968763114,0.011860571009690069,107.22838888712543,6.670127491369978,0.9760048113597914,50.0,243.49052025864083,108.14224939449886,False,False,0.0,0.0,False,0.0,0,0,0,True
9,67,0.32999999999999996,86.90910235197126,99.40920275881328,104.18279863682565,98.94375650356861,8.759731803526277,0.912723571690736,251.78472660829166,0.0,108.85509575591243,11.44372336938235,0.9760048113597914,50.0,251.78472660829166,109.76781932760316,False,False,0.0,0.0,False,0.0,0,0,0,True
