,Employment,UnemploymentRate,WageBill,Output,Production,Consumption,Transfers,HH_Deposit,HH_Debt,Firm_Debt,Firm_Cash,Inventories,AvgPrice,Bank_Equity,Bank_Loans,Bank_Deposits,BankFailed,BankResolved,BankResolutionAmount,BankResolutionHaircut,BankBailedOut,BankBailoutAmount,Defaults,DefaultsHH,DefaultsFirm,BalanceOK
0,66,0.33999999999999997,80.08422596997379,67.73573701383114,67.73573701383114,186.98181708253787,8.096038487151374,17.98332851372134,9.6229931182684,18.733060359338676,87.46631467530278,0.0,1.3780094688808588,50.0,28.356053477607077,105.44964318902413,False,False,0.0,0.0,False,0.0,0,0,0,True
1,70,0.30000000000000004,85.5162099709978,71.1996744849435,71.97682214373485,129.7765716103228,8.586707486372669,4.763857137584385,32.176772401426426,19.329599584526903,91.96439849988072,0.7771476587913533,1.3780094688808588,50.0,51.50637198595333,96.7282556374651,False,False,0.0,0.0,False,0.0,0,0,0,True
2,70,0.30000000000000004,85.81990518701846,70.67524377567462,71.97682214373485,118.8016497787588,8.586707486372669,2.283687802613943,54.5760417360537,16.340477083225824,92.06852708844066,2.0787260268515952,1.3780094688808588,50.0,70.91651881927953,94.3522148910546,False,False,0.0,0.0,False,0.0,0,0,0,True
3,71,0.29000000000000004,86.41458711624892,71.9626721210211,73.28922401698925,118.27902112295484,8.709374736177992,1.5419229462568822,77.82992176141595,14.763196887606117,94.67669696302114,3.4052779228197307,1.3780094688808588,50.0,92.59311864902206,96.21861990927803,False,False,0.0,0.0,False,0.0,0,0,0,True
4,71,0.29000000000000004,86.54378823536386,72.59580050781877,73.28922401698925,117.77790707470277,8.709374736177992,1.3253274964398722,101.34190952715157,12.550623571825701,97.36510523978778,4.098701431990202,1.3709782667020831,50.0,113.89253309897727,98.69043273622765,False,False,0.0,0.0,False,0.0,0,0,0,True
5,71,0.29000000000000004,86.63719527703937,72.59022475832505,73.28922401698925,117.67342064150712,8.709374736177992,1.2535249857678346,125.1666405814399,10.128898033606728,99.77175009840163,4.797700690654399,1.3709782667020831,50.0,135.29553861504664,101.02527508416946,False,False,0.0,0.0,False,0.0,0,0,0,True
6,72,0.28,87.29351715664458,73.95788269765525,74.60162589024364,118.70888847649204,8.832041985983317,1.1884434731540257,149.62487528394024,7.861319139175694,103.35139576869746,5.4414438832427825,1.3709782667020831,50.0,157.48619442311593,104.53983924185148,False,False,0.0,0.0,False,0.0,0,0,0,True
7,75,0.25,90.84391867598652,77.42869833977731,77.81061084059893,123.61544948943808,9.200043735399287,1.0862163397991458,175.4141523502438,4.931131961510019,107.72437743112573,5.823356384064386,1.3709782667020831,50.0,180.3452843117538,108.81059377092488,False,False,0.0,0.0,False,0.0,0,0,0,True
8,77,0.22999999999999998,93.38478743139927,79.64049376491747,79.85598175287836,126.73415196427325,9.445378235009937,1.0290812140346206,201.98176094708842,1.7903341827067063,112.13378337291935,6.038844372025286,1.3709782667020831,50.0,203.77209512979513,113.16286458695397,False,False,0.0,0.0,False,0.0,0,0,0,True
9,79,0.20999999999999996,95.62105534470847,82.01773598048284,82.15402362617297,128.21832216974283,9.690712734620583,0.974747972715835,227.96744290121367,0.4930328959625183,119.58729720336808,6.175132017715418,1.3709782667020831,50.0,228.4604757971762,120.56204517608391,False,False,0.0,0.0,False,0.0,0,0,0,True
10,81,0.18999999999999995,99.10863300997461,83.99811181364062,84.07459346315548,129.3390531550751,9.936047234231232,0.9006179227558683,251.72450125331045,0.0,124.63974394886797,6.251613667230272,1.3709782667020831,50.0,251.72450125331045,125.54036187162384,False,False,0.0,0.0,False,0.0,0,0,0,True
11,81,0.18999999999999995,99.36047234231232,81.17099199971587,84.07459346315548,114.31467722433851,9.936047234231232,0.9080620284443054,260.6555671954981,0.0,125.56048296136157,9.15521513066989,1.3709782667020831,50.0,260.6555671954981,126.46854498980588,False,False,0.0,0.0,False,0.0,0,0,0,True
12,81,0.18999999999999995,98.94707410438447,77.13109679730114,84.07459346315548,105.02745469084105,9.936047234231232,0.9106275008031494,260.846494226316,0.0,121.00493013882084,16.098711796524224,1.3639470645233076,50.0,260.846494226316,121.91555763962398,False,False,0.0,0.0,False,0.0,0,0,0,True
13,80,0.19999999999999996,97.56239850478305,76.28760224200374,83.12049142185688,103.45704255434883,9.813379984425907,0.9040508469973545,260.9681720453292,0.0,117.81685261691024,22.93160097637736,1.3639470645233076,50.0,260.9681720453292,118.72090346390759,False,False,0.0,0.0,False,0.0,0,0,0,True
14,78,0.21999999999999997,95.42497278343839,74.99405311999418,81.28171725034717,101.28585790770906,9.56804548481526,0.8869375847298411,261.2927766415232,0.0,114.67688608256273,29.219265106730354,1.3639470645233076,50.0,261.2927766415232,115.56382366729257,False,False,0.0,0.0,False,0.0,0,0,0,True
15,77,0.22999999999999998,94.45378235009936,74.80666967458842,80.29607725030695,99.92007687041458,9.445378235009937,0.8737918275973034,261.3544615755634,0.0,111.6401666806465,34.708672682448885,1.3513781804273084,50.0,261.3544615755634,112.5139585082438,False,False,0.0,0.0,False,0.0,0,0,0,True
