component,reduction,n_points,newly_implausible_count,newly_implausible_share,share_at_max_reduction,share_mean,rank_at_max_reduction,rank_by_mean
CU,0.1,573,12,0.020942408376963352,0.05235602094240838,0.034031413612565446,4,4
CU,0.2,573,15,0.02617801047120419,0.05235602094240838,0.034031413612565446,4,4
CU,0.3,573,21,0.03664921465968586,0.05235602094240838,0.034031413612565446,4,4
CU,0.4,573,30,0.05235602094240838,0.05235602094240838,0.034031413612565446,4,4
EV,0.1,573,12,0.020942408376963352,0.08376963350785341,0.04842931937172775,3,3
EV,0.2,573,18,0.031413612565445025,0.08376963350785341,0.04842931937172775,3,3
EV,0.3,573,33,0.05759162303664921,0.08376963350785341,0.04842931937172775,3,3
EV,0.4,573,48,0.08376963350785341,0.08376963350785341,0.04842931937172775,3,3
MD,0.1,573,27,0.04712041884816754,0.2617801047120419,0.15837696335078533,1,1
MD,0.2,573,78,0.13612565445026178,0.2617801047120419,0.15837696335078533,1,1
MD,0.3,573,108,0.18848167539267016,0.2617801047120419,0.15837696335078533,1,1
MD,0.4,573,150,0.2617801047120419,0.2617801047120419,0.15837696335078533,1,1
OU,0.1,573,27,0.04712041884816754,0.21465968586387435,0.1400523560209424,2,2
OU,0.2,573,69,0.12041884816753927,0.21465968586387435,0.1400523560209424,2,2
OU,0.3,573,102,0.17801047120418848,0.21465968586387435,0.1400523560209424,2,2
OU,0.4,573,123,0.21465968586387435,0.21465968586387435,0.1400523560209424,2,2
