wave,wave_dir,n,steps,nroy_pct,Imax_median,Imax_p95,gpr_r2_cv_median,gpr_r2_cv_share_ge_threshold,shrink_mean,shrink_delta,wave_blocking_pass,stable_candidate
1,C:\Users\Alexander\Desktop\Education\Aspa\code\output_quality_campaign_night_20260214_021850\exp05_wave1_from_blended_bounds\01_wave1,220,150,25.0,3.087395502555907,3.928860770491536,0.2098521870854063,0.44,58.143597800128,,False,False
2,C:\Users\Alexander\Desktop\Education\Aspa\code\output_quality_campaign_night_20260214_021850\exp05_wave1_from_blended_bounds\02_wave2,220,150,31.363636363636367,2.931816343465278,3.528162381502638,0.1972524291779858,0.36,63.24198999923762,5.098392199109618,False,False
3,C:\Users\Alexander\Desktop\Education\Aspa\code\output_quality_campaign_night_20260214_021850\exp05_wave1_from_blended_bounds\waves\wave_03,220,150,62.727272727272734,2.6944508304431,2.953036227167352,0.09675787095184166,0.2916666666666667,67.04475793622905,3.8027679369914296,False,False
4,C:\Users\Alexander\Desktop\Education\Aspa\code\output_quality_campaign_night_20260214_021850\exp05_wave1_from_blended_bounds\waves\wave_04,250,150,57.599999999999994,2.7154729836153972,2.921523374269141,0.0205454777204196,0.25,70.74847222796258,3.703714291733533,False,False
5,C:\Users\Alexander\Desktop\Education\Aspa\code\output_quality_campaign_night_20260214_021850\exp05_wave1_from_blended_bounds\waves\wave_05,250,150,55.60000000000001,2.733654767016506,2.886672148065509,-0.0013562183785341,0.16666666666666666,73.95729777843998,3.2088255504773997,False,False
