metric,wave1,wave2,delta_wave2_minus_wave1
NROY_pct,31.321839080459768,74.16666666666667,42.844827586206904
Imax_median,3.2881425722557944,2.4719931941363003,-0.8161493781194942
RI_shrink_mean,5.728032475537471,28.039393547176243,22.31136107163877
bad_run_pct,3.3333333333333335,0.0,-3.3333333333333335
