wave,rows,nroy_pct,Imax_median,Imax_p95,Imax_max,metrics_used_mean
wave1,348.0,31.321839080459768,3.2881425722557944,4.906566819140718,12.388181215801849,13.0
wave2,360.0,74.16666666666667,2.4719931941363003,3.3387135993849246,4.090837646857152,11.0
