,Employment,UnemploymentRate,WageBill,Output,Production,Consumption,Transfers,UnemploymentTransfers,HH_Deposit,HH_Debt,Firm_Debt,Firm_Cash,Inventories,AvgPrice,AvgMarkup,PriceDispersion,InventoryGap,SalesForecastError,InventoryTurnover,CreditRequests,CreditRejections,CreditRejectionRate,FirmDowntimeShare,ReentryCount,Bank_Equity,Bank_Loans,Bank_Deposits,BankFailed,BankResolved,BankResolutionAmount,BankResolutionHaircut,BankBailedOut,BankBailoutAmount,Defaults,DefaultsHH,DefaultsFirm,BalanceOK
0,100,0.0,106.25171795670023,101.73438460100705,101.73438460100705,211.8792873958121,10.625171795670022,0.0,13.667551718908868,6.7927177762455315,47.34560517314563,102.98600368188195,0.0,1.1311651555420352,0.07378945920263949,0.03629603198251809,-1.0,0.783317851021965,2.0,62.0,0.0,0.0,0.0,0.0,50.0,54.13832294939116,116.65355540079082,False,False,0.0,0.0,False,0.0,0,0,0,True
1,100,0.0,106.25171795670023,101.64988038038298,101.73438460100705,150.743303331576,10.625171795670022,0.0,1.5974537335047925,28.623571009594066,49.854379761530886,103.91937755611733,0.08450422062406737,1.1428206513511943,0.0826875697422926,0.03934410573544624,-0.9993536792077243,0.47490130742372755,1.9971343040837497,108.0,0.0,0.0,0.0,0.0,50.0,78.47795077112495,105.51683128962212,False,False,0.0,0.0,False,0.0,0,0,0,True
2,100,0.0,106.25171795670023,99.41496300604938,101.73438460100705,138.01683479888254,10.625171795670022,0.0,0.6699057556157817,49.652201583894744,51.51504914588317,102.57631302302049,2.4039258155817382,1.153641627933698,0.09275196801713718,0.04161542368154257,-0.983416352019076,0.28859431439459865,1.9291130987262257,114.0,0.0,0.0,0.0,0.0,50.0,101.16725072977792,103.24621877863628,False,False,0.0,0.0,False,0.0,0,0,0,True
3,100,0.0,106.25171795670023,98.86456453143437,101.73438460100705,137.06328393449604,10.625171795670022,0.0,0.46652407080968494,71.08006317351554,54.72908543474229,103.15245108659411,5.2737458851544154,1.1641732964153189,0.10254202505631753,0.043879285256562234,-0.9653537669776536,0.19576031968226099,1.868128228802418,112.0,0.0,0.0,0.0,0.0,50.0,125.80914860825783,103.6189751574038,False,False,0.0,0.0,False,0.0,0,0,0,True
4,100,0.0,106.25171795670023,98.59702387824949,101.73438460100705,137.17164634450089,10.625171795670022,0.0,0.356879116504611,93.34045651527123,59.73083980976267,106.16471328851,8.411106607911979,1.1744169028231202,0.11205903627686031,0.04613878445671645,-0.9465421006413143,0.13771749261515803,1.8190157644014793,112.0,0.0,0.0,0.0,0.0,50.0,153.0712963250339,106.52159240501462,False,False,0.0,0.0,False,0.0,0,0,0,True
5,100,0.0,106.25171795670023,98.22952282906124,101.73438460100705,136.715110796033,10.625171795670022,0.0,0.2982751423826784,115.8489469328695,65.39563474662974,110.3344980838353,11.915968379857787,1.184387101909915,0.12132154859211294,0.04835523741728818,-0.9259140338926635,0.09682239980738558,1.7755599560882884,112.0,0.0,0.0,0.0,0.0,50.0,181.24458167949922,110.63277322621798,False,False,0.0,0.0,False,0.0,0,0,0,True
6,100,0.0,106.25171795670023,97.92996373225485,101.73438460100705,136.36026300274926,10.625171795670022,0.0,0.2703293574956893,138.69344102735687,70.8187915354216,114.802663911947,15.720389248609989,1.194075995447473,0.13032484784586373,0.05051012544403103,-0.9036588164817105,0.06854346195130655,1.7376038794289506,113.0,0.0,0.0,0.0,0.0,50.0,209.51223256277848,115.07299326944268,False,False,0.0,0.0,False,0.0,0,0,0,True
7,100,0.0,106.25171795670023,97.46182475505226,101.73438460100705,135.14253418544484,10.625171795670022,0.0,0.2597880751965942,161.0072374143706,75.98571754197148,119.31553035205008,19.99294909456478,1.2034674036375486,0.13905430021531073,0.052607220879893335,-0.8784475692348845,0.04654588444988813,1.7012397399437709,111.0,0.0,0.0,0.0,0.0,50.0,236.9929549563421,119.57531842724667,False,False,0.0,0.0,False,0.0,0,0,0,True
8,100,0.0,106.25171795670023,96.87617123339786,101.73438460100705,133.25219278405805,10.625171795670022,0.0,0.25417879394101384,182.08944418308428,81.13301883168667,123.92694830884858,24.851162462173974,1.212534966975133,0.1474858203851921,0.05465215994399931,-0.8492776872726484,0.030817851870144235,1.6659026555058822,111.0,0.0,0.0,0.0,0.0,50.0,263.22246301477094,124.18112710278959,False,False,0.0,0.0,False,0.0,0,0,0,True
9,100,0.0,106.25171795670023,95.9768173747534,101.73438460100705,129.86563201272492,10.625171795670022,0.0,0.25123588274453534,200.40542407919176,86.47280719534005,128.42204568063792,30.608729688427616,1.22124682775882,0.15559022401856193,0.05665449865416036,-0.813640755912661,0.026975951343813857,1.6297080940565256,111.0,0.0,0.0,0.0,0.0,50.0,286.8782312745318,128.67328156338246,False,False,0.0,0.0,False,0.0,0,0,0,True
