wave,rows,nroy_pct,Imax_median,Imax_p95,Imax_max,metrics_used_mean
wave1,1014.0,29.980276134122285,3.2040112425599894,4.953704489086768,8.169388580510768,11.0
wave2,1050.0,46.0,2.640945589659526,3.3087681259863078,4.285538176254538,11.0
