,Employment,UnemploymentRate,WageBill,Output,Production,Consumption,Transfers,UnemploymentTransfers,HH_Deposit,HH_Debt,Firm_Debt,Firm_Cash,Inventories,AvgPrice,AvgMarkup,PriceDispersion,InventoryGap,SalesForecastError,InventoryTurnover,CreditRejections,FirmDowntimeShare,ReentryCount,Bank_Equity,Bank_Loans,Bank_Deposits,BankFailed,BankResolved,BankResolutionAmount,BankResolutionHaircut,BankBailedOut,BankBailoutAmount,Defaults,DefaultsHH,DefaultsFirm,BalanceOK
0,100,0.0,122.95481074451642,102.33676816200352,102.33676816200352,212.54485544954412,12.533885190252098,0.0,30.087110688564664,3.6221321009968737,57.303686568061885,109.04056524709488,0.0,1.180413542834303,0.019311520389064963,0.031704522225187125,-1.0,0.6896437422127089,2.0,45.0,0.0,0.0,50.0,60.925818669058756,139.12767593565954,False,False,0.0,0.0,False,0.0,0,0,0,True
1,100,0.0,123.63985277848296,98.13206340460258,102.33676816200352,167.09914718641323,12.533885190252098,0.0,10.00566371414304,14.112329958132936,72.19506822037177,107.58695216469147,4.204704757400934,1.2170960659005956,0.026963770948003042,0.06097372294252759,-0.9789550610983261,0.38735908972562394,1.88418367011589,79.0,0.0,0.0,50.47585421966605,86.3073981785047,117.59261587883451,False,False,0.0,0.0,False,0.0,0,0,0,True
2,100,0.0,122.8207924877961,93.30344664467219,102.33676816200352,151.4426955349854,12.533885190252098,0.0,4.674347823004468,25.40695379261385,88.59472542466885,104.2996678923046,13.238026274732263,1.2443147513467048,0.035325373720046224,0.08020435240424278,-0.9359531179211041,0.21400961818913591,1.721534573570495,93.0,0.0,0.0,52.10642165070468,114.0016792172827,108.97401571530906,False,False,0.0,0.0,False,0.0,0,0,0,True
3,100,0.0,121.56751541506155,91.39642840473903,102.33676816200352,145.6195304478413,12.533885190252098,0.0,3.052366197970585,36.50994619749583,107.84331809526623,103.8791943413553,24.178366031996752,1.2652484319627122,0.04545620916222477,0.09129294211077384,-0.8838390046409048,0.14812971989681287,1.6248671580171536,104.0,0.0,0.0,54.73882706960975,144.35326429276205,106.93156053932589,False,False,0.0,0.0,False,0.0,0,0,0,True
4,100,0.0,120.62265200282346,90.38088407426599,102.33676816200352,142.75615518059263,12.533885190252098,0.0,2.505327842903954,47.362265064353586,127.59188823864503,104.3102733876163,36.13425011973427,1.2826105094667934,0.05569595653833639,0.09699175364752574,-0.8256768806058054,0.1079839060549929,1.5683592915865425,108.0,0.0,0.0,58.402818945141696,174.9541533029986,106.81560123052026,False,False,0.0,0.0,False,0.0,0,0,0,True
5,100,0.0,119.91402952156182,89.69451356949509,102.33676816200352,140.988255322694,12.533885190252098,0.0,2.3138491558777705,58.07181811505854,147.36437115335565,104.9953838678058,48.7765047122427,1.297586327859936,0.06792726627356645,0.09922789587445556,-0.7625816400020152,0.07776286884382846,1.529590049163093,110.0,0.0,0.0,63.08981328246006,205.43618926841418,107.30923302368357,False,False,0.0,0.0,False,0.0,0,0,0,True
6,97,0.030000000000000027,116.43127208023272,88.54108530166553,99.7384653887942,137.64142688386258,12.157868634544535,0.3601718048937456,2.2070104156254184,69.56513117902473,164.08404832243156,105.07754149394418,59.97388479937136,1.3118502951303783,0.07960668151441049,0.10107249418029374,-0.7056146679903534,0.06317132179918399,1.4863893705999414,108.0,0.0,0.0,68.79015145321866,233.64917950145627,107.2845519095696,False,False,0.0,0.0,False,0.0,0,0,0,True
7,97,0.030000000000000027,115.92429555734203,88.87166503400644,100.20098147482221,136.98562857894387,12.157868634544535,0.3601718048937456,2.1310580674985147,81.52614859246395,181.4126503390172,106.98547873760012,71.30320124018712,1.3254796616210536,0.09078505480407306,0.10270859274946366,-0.6496611652140124,0.06126745496507298,1.4096557648163397,108.0,0.0,0.0,75.35527786403611,262.9387989314812,109.11653680509863,False,False,0.0,0.0,False,0.0,0,0,0,True
8,95,0.050000000000000044,113.9533987499852,87.91891217888045,98.52763332537722,135.10920307120514,11.907190930739494,0.600286341489576,2.08126084172056,94.22719741146159,196.21130162390992,107.44857226489556,81.91192238668388,1.3384886119802502,0.10146245166669028,0.10429274611242598,-0.596418340556396,0.052245834947501346,1.3106878746082022,108.0,0.0,0.0,82.78348873166834,290.4384990353715,109.52983310661612,False,False,0.0,0.0,False,0.0,0,0,0,True
9,96,0.040000000000000036,114.6078257605492,87.72830691744616,100.12091865768264,135.42278944089492,12.032529782642014,0.4802290731916608,2.0567851002520516,107.25340507623153,212.79582548033935,108.91411516766132,94.30453412692036,1.3509113701835571,0.11165609587535834,0.10591512334562876,-0.5395352120741739,0.04173621971702201,1.2448716249807261,105.0,0.0,0.0,90.96935002481324,320.0492305565709,110.97090026791338,False,False,0.0,0.0,False,0.0,0,0,0,True
10,98,0.020000000000000018,116.3616416601687,87.470136213714,101.37925017320052,135.29073085629074,12.283207486447056,0.2401145365958304,2.0362195045727036,119.04910665739222,231.60470577426716,110.34017866910233,108.21364808640688,1.3627065572656192,0.1213164128852439,0.10773437382013686,-0.4667487402310206,0.0357581421068265,1.181133531263902,103.0,0.0,0.0,99.98681623513536,350.6538124316594,112.37639817367503,False,False,0.0,0.0,False,0.0,0,0,0,True
11,95,0.050000000000000044,113.28114291203659,86.32533603128863,97.6724840050235,132.09147786439112,11.907190930739494,0.600286341489576,2.0172840349882084,131.3429846219658,247.79326164821887,110.68210726750155,119.56079606014174,1.3737179995119788,0.13035419462610254,0.10918680542085075,-0.3935940827656187,0.037866697608397296,1.1491693358575195,101.0,0.0,0.0,109.95151429088897,379.13624627018464,112.69939130248976,False,False,0.0,0.0,False,0.0,0,0,0,True
12,94,0.06000000000000005,112.13104328737232,88.55400208415546,97.99510473998467,131.20778659780163,11.781852078836971,0.7203436097874912,1.3012043649111906,143.83613666815907,263.9248326254366,115.05964017522861,129.00189871597098,1.3840035078677715,0.13884181749519747,0.10992491367054562,-0.33518414423203613,0.0623732371325019,1.0688109541396194,103.0,0.0,0.0,120.74732976765488,407.7609692935956,116.3608445401398,False,False,0.0,0.0,False,0.0,0,0,0,True
