wave,iter,targets_path,rows,nroy_pct,Imax_median,Imax_p95
4,0,C:\Users\Alexander\Desktop\Education\Aspa\code\output_quality_campaign_night_20260214_021850\exp02_adapt_emu\waves\wave_03\targets_for_wave_final.json,750.0,68.0,2.615632219644924,3.273904008870196
4,1,C:\Users\Alexander\Desktop\Education\Aspa\code\output_quality_campaign_night_20260214_021850\exp02_adapt_emu\waves\wave_04\targets_tuned_iter1.json,750.0,50.8,2.748208832647345,3.4000732785317758
