metric,wave1,wave2,delta_wave2_minus_wave1
NROY_pct,31.57894736842105,58.12500000000001,26.546052631578956
Imax_median,3.193056137116608,2.558304293757417,-0.634751843359191
RI_shrink_mean,4.097364847660839,24.948070424720253,20.850705577059415
bad_run_pct,1.0416666666666665,0.0,-1.0416666666666665
