metric,target,sigma_obs,sigma_model,sigma_ev,sigma_ev_quantile,var_obs,var_md,var_ev,source_ev,replicate_groups,enabled_for_sa,notes
Employment_mean,65.0,5.0,32.205,,0.9,25.0,1037.1620249999999,19.82291666666667,seed_replicates,16,True,
Output_mean,80.0,10.0,31.45681695547534,,0.9,100.0,989.5313329702808,64.85019943703259,seed_replicates,16,True,
Consumption_mean,80.0,10.0,43.23969117474987,,0.9,100.0,1869.670892887742,56.176292637732544,seed_replicates,16,True,
AvgPrice_mean,1.05,0.05,0.2461495436499633,,0.9,0.0025000000000000005,0.06058959783908519,0.00010295152327623492,seed_replicates,16,True,
DefaultsHH_rate,0.004,0.002,0.00639999999999999,,0.9,4e-06,4.095999999999987e-05,8.703703703703406e-07,seed_replicates,16,True,
BankFailed_share,0.0,0.01,1e-09,,0.9,0.0001,1e-18,0.0,seed_replicates,16,True,
BankResolved_share,0.05,0.03,0.05999999999999998,,0.9,0.0009,0.0035999999999999973,0.0006481481481481486,seed_replicates,16,True,
BankResolutionHaircut_mean,0.02,0.01,0.03540262257184614,,0.9,0.0001,0.00125334568496459,0.0003495598670640455,seed_replicates,16,True,
BankBailedOut_share,0.02,0.02,0.018000000000000002,,0.9,0.0004,0.00032400000000000007,0.0003703703703703696,seed_replicates,16,True,
BankBailoutAmount_mean,0.2,0.2,0.931268790154845,,0.9,0.04000000000000001,0.8672615595164687,0.016386663135446705,seed_replicates,16,True,
Transfers_mean,6.5,2.0,3.0765673925732386,,0.9,4.0,9.465266921044897,0.3645839438155779,seed_replicates,16,True,
HH_Deposit_mean,1.5,1.0,1.3254088807123157,,0.9,1.0,1.7567087010710734,0.17615780313176427,seed_replicates,16,True,
Bank_Equity_mean,10.0,7.5,8.127124093937129,,0.9,56.25,66.05014603825339,18.068834319670252,seed_replicates,16,True,
