alpha_mean,alpha_std,wage,productivity,loan_rate,deposit_rate,bank_credit_multiplier,hh_debt_cap_multiplier,firm_debt_cap_multiplier,adaptation_rate,price_elasticity,skill_wage_weight,demand_smoothing,seed,Employment_mean,UnemploymentRate_mean,Output_mean,Consumption_mean,AvgPrice_mean,HH_Debt_mean,HH_Deposit_mean,Firm_Debt_mean,Bank_Equity_mean,BankFailed_mean,BankResolved_mean,BankResolutionAmount_mean,BankResolutionHaircut_mean,Defaults_mean,DefaultsHH_mean,DefaultsFirm_mean,BalanceOK_mean,DefaultsHH_rate,DefaultsFirm_rate,BalanceOK_share,BankFailed_share,BankResolved_share,bad_run,error
0.5642967864599095,0.04796933266561732,1.1327228396483442,0.871932723919374,0.027953602530709894,0.015303583580439109,7.397019611624759,2.1870263844830955,2.646960662695839,0.8491269011617835,2.8401370498708154,0.49629080789541513,0.06757672335245016,0,18.433333333333334,0.8156666666666669,0.0,0.0,1.3808139775468182,8.198786859227056,0.0,3.9461344211608593,-35.32333919543386,1.0,0.1,0.5129455909743423,0.06582749063826154,0.4666666666666667,0.36666666666666664,0.1,1.0,0.007625,0.01125,1.0,0.4875,0.0875,False,
0.6399149555439436,0.12000757940040738,1.3308145354415646,1.4391268022207713,0.036152960855798305,0.020889306243995404,8.264122613562144,4.114840473224291,3.962167972363654,0.8664488514938926,2.201044297831658,0.4022516309745477,0.1374801547555086,0,2.433333333333333,0.9756666666666667,0.0,0.0,0.9752105719560189,1.4249081965977586,0.0,0.0,-78.11643358348132,1.0,0.0,0.0,0.06511870380509042,0.03333333333333333,0.03333333333333333,0.0,1.0,0.006500000000000001,0.005,1.0,0.6875,0.075,False,
0.9330118738464855,0.09515610975950647,0.8017836421266847,1.5429004932572818,0.06157172123100071,0.024130240308643275,8.522349760291632,3.9083816191744987,1.6233520164142272,0.2989022046142138,1.52621514080536,0.18557137545825284,0.19170562971518057,0,0.0,1.0,0.0,0.0,0.5476839745393267,0.0,0.0,0.0,-157.50104872690972,1.0,0.0,0.0,0.0125,0.0,0.0,0.0,1.0,0.012124999999999999,0.0,1.0,0.8375,0.0125,False,
0.7264685442784415,0.14669073871871854,0.8430298806746289,1.8867708346701975,0.023660635220164976,0.00544507961692367,7.817964083302888,2.3870628478679654,2.8898148392551883,0.5435145509778194,1.2877549138338504,0.257717722769599,0.10477711090716801,0,15.533333333333333,0.8446666666666667,16.950172426103357,8.02401719049413,0.48244190709475465,46.89394024464887,0.27465744335686865,6.764378148043714,-2.568174377238608,0.4666666666666667,0.16666666666666666,0.9785145609233173,0.03583873050537119,1.4666666666666666,1.3333333333333333,0.13333333333333333,1.0,0.006,0.0125,1.0,0.175,0.0625,False,
0.6326889364843653,0.0929542180947753,1.304984567549969,1.2479162882060297,0.05156778007121685,0.008730626997475982,9.483303743304337,4.212609064195977,2.4192963238945002,0.9678746861845744,2.0077552074417544,0.10711888297525077,0.2210331933519093,0,0.0,1.0,0.0,0.0,1.1045501497264927,1.4102974931605439,0.0,0.0,-152.43017427749854,1.0,0.0,0.0,0.014674785127211576,0.03333333333333333,0.03333333333333333,0.0,1.0,0.007625,0.0,1.0,0.7375,0.025,False,
0.9112022357351587,0.035085417399552836,1.4701639601208627,1.677815534718301,0.030878163748409633,0.0013150902888811526,7.947737540996023,2.9360998462539354,1.6761784455734825,0.408253642227638,2.3088126414964187,0.45342296706001484,0.18891819287612477,0,0.0,1.0,0.0,0.0,0.9229012978642326,2.9018327544925246,0.0,0.0,-197.52706440201834,1.0,0.0,0.0,0.016193477050406142,0.03333333333333333,0.03333333333333333,0.0,1.0,0.0125,0.0,1.0,0.7875,0.025,False,
0.7936027149331943,0.10623433235105668,1.3828769797108642,0.916788600320579,0.07415192998633242,0.010840454232290563,6.810909462704277,3.4273726788175027,2.997650905099831,0.8139358977892646,2.8032269419652094,0.09655351150603804,0.34585844841232055,0,0.0,1.0,0.0,0.0,1.6019342219396628,0.0,0.0,0.0,-195.35259874438435,1.0,0.0,0.0,0.05120223594393394,0.0,0.0,0.0,1.0,0.012375,0.00375,1.0,0.875,0.0625,False,
0.7723705941622984,0.022747312229459603,1.0729520037131839,1.5669668943847093,0.07745068776261618,0.02926395875882476,10.820553407660626,4.411244196375748,2.045301072258656,0.941348999421701,0.8375456336347574,0.13935269061301075,0.23859357710111195,0,0.0,1.0,0.0,0.0,0.7215666082614123,0.0,0.0,0.0,-272.2439276465911,1.0,0.0,0.0,0.018797717711783343,0.0,0.0,0.0,1.0,0.012124999999999999,0.0,1.0,0.8125,0.025,False,
0.59984513767195,0.11806298776451686,1.0822896078267508,2.053085399716239,0.033447513985113746,0.016692735963646753,7.343266684101094,2.018973312060588,2.3725494610122833,0.9904893283203609,1.0278960431977002,0.4768481004309954,0.3657830014248086,0,3.7333333333333334,0.9626666666666668,4.379706823776236,2.4230936123310087,0.5605958877618704,15.595166290301727,0.04120243605103639,0.3591976451462711,-0.6854380696447738,0.3333333333333333,0.3333333333333333,1.01578255363684,0.059728100492696154,0.8,0.7,0.1,1.0,0.005124999999999999,0.01125,1.0,0.125,0.1375,False,
0.7184161704085152,0.14957521538317015,1.3554322681281818,1.2602984100920327,0.06612135385236036,0.017639001330658943,5.467198152235106,3.2826023631080408,1.971156633440372,0.5979070994483949,1.9649098834688492,0.05367301402252469,0.07638427743360329,0,0.0,1.0,0.0,0.0,1.1358365206495595,2.1949706395994264,0.0,0.0,-88.79418317856332,1.0,0.0,0.0,0.022499054600303027,0.06666666666666667,0.06666666666666667,0.0,1.0,0.008125,0.0,1.0,0.825,0.025,False,
0.8572364147185723,0.058007325906922286,1.4204522434298412,0.8164746430640181,0.06239619873641164,0.0031764458161009706,11.703970487340074,4.069651952352922,4.689627271360559,0.2710128806127916,1.7056300990763487,0.21910758330383426,0.05014130517106804,0,28.2,0.7180000000000001,0.0,0.0,1.850489824692626,0.0,0.0,3.396343777831789,-337.6081718453553,1.0,0.06666666666666667,0.6236531401048296,0.10304622361423314,0.06666666666666667,0.0,0.06666666666666667,1.0,0.0125,0.008749999999999999,1.0,0.875,0.1125,False,
0.7035881043560741,0.06993822894289475,1.285952318085723,1.3075660372138067,0.021755452642014797,0.010366272533662175,4.499504355413649,2.688348021468652,2.2684773679813683,0.7581292480239359,2.6378720937060365,0.33827624192728173,0.1426542446447906,0,0.0,1.0,0.0,0.0,1.038197717476287,10.194807146266166,0.0,0.0,-80.86907948047727,1.0,0.0,0.0,0.013461376751268147,0.03333333333333333,0.03333333333333333,0.0,1.0,0.008625,0.0,1.0,0.6375,0.025,False,
0.894726024364953,0.13854788509265445,1.4504449746041423,1.4643314583061515,0.07888303533156568,0.00261658285549701,9.612230243346914,4.7493479694549485,1.7393743153163563,0.6092086374884838,1.8094029863500607,0.44855183760267164,0.18209387313017134,0,0.0,1.0,0.0,0.0,1.0444100748130478,0.5867053403921508,0.0,0.0,-352.3101424659462,1.0,0.0,0.0,0.0125,0.03333333333333333,0.03333333333333333,0.0,1.0,0.0125,0.0,1.0,0.875,0.0125,False,
0.6826426590878948,0.12772058728799096,1.2551045780476233,1.7318423072522622,0.07151306715209038,0.02314614458586976,6.485476963776598,2.4303914319147224,1.5691369608762051,0.3827938831189542,1.1762267467743435,0.19106841376693304,0.37445073499867904,0,0.0,1.0,0.0,0.0,0.7631542911721152,3.237884850650199,0.0,0.0,-77.39098095149997,1.0,0.0,0.0,0.03002920190378706,0.1,0.1,0.0,1.0,0.009125,0.00125,1.0,0.8125,0.0375,False,
0.8483895690625514,0.0543035775845082,1.1190553202544382,2.065337291691313,0.06333268734970564,0.029716692046867485,7.546516984312364,3.6110891548777793,4.81908070083052,0.924036849402524,2.4685511928299446,0.3929082883364069,0.1195273564514115,0,0.0,1.0,0.0,0.0,0.5700106272642197,9.790318160676558e-05,0.0,0.0,-113.93510904677538,1.0,0.0,0.0,0.0125,0.0,0.0,0.0,1.0,0.007625,0.0,1.0,0.8375,0.0125,False,
0.8353759590236509,0.13436307530463942,0.8152984366573274,2.0281625999603294,0.036606859180984004,0.02661320950870362,10.209146868814958,3.8533427776486047,3.1927868055973567,0.5811778216851462,1.870808594343204,0.46790127802660203,0.21050591900436,0,0.0,1.0,0.0,0.0,0.4229340113685838,3.524940214145211,0.0,0.0,-70.48754448582667,1.0,0.0,0.0,0.075,0.03333333333333333,0.03333333333333333,0.0,1.0,0.009875,0.0125,1.0,0.725,0.075,False,
0.7755961235517457,0.08232345115877868,0.9061026190465291,1.7118035589913767,0.01325208912512957,0.019582452587542907,9.7636176848875,3.084531142133666,2.3247456742306185,0.6423072082880524,1.625630069937977,0.11274807495884684,0.3846013480382546,0,0.6666666666666666,0.9933333333333334,0.0,0.0,0.5577108489512015,26.255195574619048,0.0,0.0,-100.20744130688975,1.0,0.0,0.0,0.049840451599818855,1.0666666666666667,1.0666666666666667,0.0,1.0,0.012375,0.0125,1.0,0.425,0.0625,False,
0.557536904884052,0.1024278727702604,1.2087612892621422,1.765565970385695,0.01978704260553771,0.014805460465168476,5.339937115477577,3.9805634221772705,2.149020330164721,0.20339561711811455,2.5056039201659805,0.03073705935557856,0.2767727381445737,0,3.9,0.961,2.068703640077739,1.473533491438728,0.731068011645413,39.94524609396323,0.06124729464208102,1.6617211389213078,-13.1697241753098,0.8333333333333334,0.26666666666666666,1.4462558499850515,0.08623241826624442,1.0666666666666667,0.8666666666666667,0.2,1.0,0.004,0.008749999999999999,1.0,0.3125,0.1,False,
0.6169208813459587,0.04462212924172315,1.24531391452539,1.6091670654269576,0.04397057317974382,0.005134967368785021,11.11571263542217,4.537565178369173,2.939602831158454,0.7300811278952815,1.4842562751539363,0.22683266012472586,0.09800787952405185,0,6.233333333333333,0.9376666666666666,0.0,0.0,0.8196904281789311,11.566349763945835,0.0,0.37477582148518507,-100.39187361540274,1.0,0.1,0.5122700843566222,0.0875,0.16666666666666666,0.06666666666666667,0.1,1.0,0.006875,0.0075,1.0,0.65,0.0875,False,
0.9188439622365618,0.05502016410406379,1.0308438445058097,2.1184083482097082,0.07276297197172482,0.026032376949031124,8.674644528108292,2.1440446860656937,4.905221055592393,0.34600690125845046,2.0396467036240096,0.1779926995647904,0.15119973035850176,0,0.0,1.0,0.0,0.0,0.5118668779884677,0.0006668800819916743,0.0,0.0,-11.523836787205578,1.0,0.0,0.0,0.11729923678353708,0.0,0.0,0.0,1.0,0.008125,0.0125,1.0,0.85,0.125,False,
0.9390328652123177,0.03982732081374259,1.1918417346671495,2.163492324609545,0.055042359091828655,0.01897434166916348,8.376944995122766,3.5582269644049105,3.3339774080707105,0.6625451514055889,2.2689929890090523,0.24641767808140366,0.3168832053655994,0,0.0,1.0,0.0,0.0,0.5794269332028403,0.0,0.0,0.0,-222.67052893562317,1.0,0.0,0.0,0.014157435143800657,0.0,0.0,0.0,1.0,0.0125,0.0,1.0,0.85,0.025,False,
0.693417236424543,0.04996677747607876,1.48856120654546,1.3971835041134089,0.03462092969671773,0.018355141669928465,5.635646629684552,2.964284515823209,4.162408485497462,0.36645426460153696,1.7367974052025261,0.3634484333642501,0.3989637085824343,0,0.0,1.0,0.0,0.0,1.1238790970986159,37.78470003457083,0.0,0.0,-199.8694038171423,1.0,0.0,0.0,0.026196526967585766,0.6,0.6,0.0,1.0,0.01,0.0,1.0,0.6625,0.0375,False,
0.8095230172377262,0.0651674257978474,1.3734822679617398,1.9249114729995824,0.04914177306925115,0.0116041943144284,6.125092497013556,4.686878315913699,4.369092334049197,0.43712492470977526,1.1065426592476637,0.005597733189675487,0.09071372693095328,0,0.0,1.0,0.0,0.0,0.7509029552610945,9.098542967543413,0.0,0.0,-163.94595233060323,1.0,0.0,0.0,0.02214005193514317,0.13333333333333333,0.13333333333333333,0.0,1.0,0.00825,0.0,1.0,0.825,0.025,False,
0.7576367239495259,0.12744264399543784,1.0212128385125205,1.3508943621990839,0.04740311852839214,0.022381920607598547,9.428299369716575,4.908525497215264,3.587217310015453,0.32632579348415647,1.5763633882829204,0.20021519951447458,0.3589489580831661,0,0.0,1.0,0.0,0.0,0.7977279204066581,1.4871239900395468,0.0,0.0,-278.6384938910176,1.0,0.0,0.0,0.01394671277934693,0.06666666666666667,0.06666666666666667,0.0,1.0,0.01175,0.0,1.0,0.7625,0.025,False,
0.9059991665095011,0.07195508788633148,1.2967376469520537,1.5101590146241621,0.012772711165249882,0.01712744932741157,11.426748058609572,2.307792411486388,4.238659367847163,0.8916213287647086,1.939997664817528,0.045626616557530586,0.3570656856188492,0,0.26666666666666666,0.9973333333333334,0.0,0.0,0.9051469204334952,12.972492159243084,0.0,0.0,-128.5519012920592,1.0,0.0,0.0,0.049648568184228616,0.5,0.5,0.0,1.0,0.012624999999999999,0.015,1.0,0.4875,0.05,False,
0.6254018289987926,0.043221379227122166,1.049389476898515,1.6492370833098304,0.07660437930872466,0.0063674050434011096,6.301738390601715,3.0419648185202393,3.1693578601086214,0.6165211575970337,2.529031029863913,0.08856801174715079,0.3126327413717263,0,0.0,1.0,0.0,0.0,0.6702553209080774,0.9231284916976313,0.0,0.0,-75.18985940747963,1.0,0.0,0.0,0.02007988876623825,0.06666666666666667,0.06666666666666667,0.0,1.0,0.008375,0.0,1.0,0.7625,0.0375,False,
0.874961707616123,0.11096649962448094,1.3404398846733756,1.8064229774264173,0.02677666858917479,0.007566479063353084,10.33778791238947,2.8028540844248546,4.108069114122612,0.21888537738473093,1.6548733625777747,0.1507805323501457,0.3912051353095853,0,0.0,1.0,0.0,0.0,0.7811854290720187,8.843624341092358e-06,0.0,0.0,-200.3250268195367,1.0,0.0,0.0,0.0625,0.0,0.0,0.0,1.0,0.0125,0.00625,1.0,0.7,0.0625,False,
0.8939607720418825,0.12306615742327047,1.2711716948958793,1.0855803535390258,0.020971865844408008,0.009829702805338713,5.226262697079761,4.294614350018128,1.7973099318271828,0.8843676592905776,2.100964382330737,0.16383319396547832,0.17087723214559764,0,0.0,1.0,0.0,0.0,1.2393628496033884,75.9431027823066,0.0,0.0,-99.43407899181472,1.0,0.0,0.0,0.02404147059335628,0.4666666666666667,0.4666666666666667,0.0,1.0,0.0072499999999999995,0.0,1.0,0.625,0.025,False,
0.6615915493995022,0.0980033673713,1.4847916706779034,1.1503408624194567,0.060089547516542705,0.009339464344329754,10.02564424718843,2.2576618254514327,3.7240831445268214,0.7922466108179387,1.3876080400691735,0.43164863717526486,0.12850823038675155,0,0.16666666666666666,0.9983333333333333,0.0,0.0,1.364879594753477,0.00020929481191012952,0.0,0.0,-72.5028189873157,1.0,0.0,0.0,0.10941587544443018,0.0,0.0,0.0,1.0,0.0105,0.0125,1.0,0.7625,0.1125,False,
0.6496803611144728,0.019768778731133696,0.9269137858297581,1.892672369618798,0.04204388584167611,0.0023914617811178515,8.973561434755842,3.1651951298721546,4.983015340864998,0.4490261129602858,2.976085983594774,0.4838000789663326,0.30793818970435377,0,0.0,1.0,0.0,0.0,0.5154357952460954,9.083355430328824e-05,0.0,0.0,-83.92572222704513,1.0,0.0,0.0,0.0625,0.0,0.0,0.0,1.0,0.009000000000000001,0.0075,1.0,0.675,0.0625,False,
0.6120618307624663,0.10233409450142092,0.8396898348554176,1.840574306551835,0.06828408812416627,0.02725681471142637,11.293104412645551,2.5377356836948852,4.429217014075244,0.6990602682494088,2.8943695105168503,0.23013007673374886,0.3342014965864102,0,0.0,1.0,0.0,0.0,0.4802241822971011,1.7350205782427044,0.0,0.0,-19.59230671984255,1.0,0.0,0.0,0.05766134456666866,0.1,0.1,0.0,1.0,0.007625,0.005,1.0,0.65,0.1125,False,
0.865979381563901,0.03737193532668511,1.4073454069195273,0.9647357245417398,0.0160989103649272,0.004105808828753995,7.157747775983676,2.567531634138895,3.2595656405520663,0.7242665709180838,2.385244582871425,0.07827762919831145,0.2960339382592606,0,0.0,1.0,0.0,0.0,1.547477641851245,5.276046332838123e-06,0.0,0.0,-164.51338995676997,1.0,0.0,0.0,0.0375,0.0,0.0,0.0,1.0,0.0125,0.0025,1.0,0.675,0.0375,False,
0.946234497281574,0.14246480061561392,0.8605576386254099,1.830098931351075,0.01073959541607979,0.012048794214784175,8.127290938582952,4.817008100726739,2.8123310322657558,0.3996700111428713,0.9469516908154757,0.4249624331034127,0.24856109060376197,0,0.0,1.0,0.0,0.0,0.49499206722509637,19.918278155605783,0.0,0.0,-232.38048966281136,1.0,0.0,0.0,0.0125,1.3666666666666667,1.3666666666666667,0.0,1.0,0.012375,0.0,1.0,0.4375,0.0125,False,
0.5962862856057105,0.08915554299940223,1.44391637479694,0.9835913937215117,0.03831710055395531,0.023925136952221183,4.254165480310297,3.4418319242950135,4.472887671199125,0.8327852790252284,1.8120097547872533,0.2743591806556228,0.2730132507275502,0,0.0,1.0,0.0,0.0,1.5566217341249609,30.165524563091303,0.0,0.0,-101.54126967450715,1.0,0.0,0.0,0.03521804274723992,0.4,0.4,0.0,1.0,0.006750000000000001,0.0,1.0,0.6375,0.05,False,
0.6653172467948454,0.08521673657173008,1.0629366670290694,1.0302286950877582,0.05308856177343439,0.0011650236933179318,4.820891689317529,3.623966615514393,2.502811838568917,0.46069453211040456,2.581231655368074,0.35601794715636453,0.21427798507199902,0,0.0,1.0,0.0,0.0,1.093035778355996,3.6545152736920414,0.0,0.0,-122.22338325166442,1.0,0.0,0.0,0.0125,0.13333333333333333,0.13333333333333333,0.0,1.0,0.00975,0.0,1.0,0.7625,0.0125,False,
0.7878758685743098,0.11046766008366553,1.3947974919429142,1.0676169323133966,0.06903810990226082,0.021157118409512364,4.013398451823485,4.581668954371836,4.631401201428423,0.23930525605917022,2.3667520292635396,0.41850028204254897,0.25535797026928675,0,0.0,1.0,0.0,0.0,1.383172336431017,4.171682961855983,0.0,0.0,-265.51324407536674,1.0,0.0,0.0,0.023402336429826403,0.23333333333333334,0.23333333333333334,0.0,1.0,0.00975,0.0,1.0,0.75,0.0375,False,
0.883689143023918,0.017029978215522205,0.9179167975499469,2.172340102731181,0.054208077128581236,0.028207260849403313,11.571688590896931,4.499956678295741,3.519160015667074,0.7607314016471329,1.2000915802428895,0.3829126072482439,0.2903866770541882,0,0.0,1.0,0.0,0.0,0.44443034458297676,0.0,0.0,0.0,-240.72582897338532,1.0,0.0,0.0,0.0125,0.0,0.0,0.0,1.0,0.0125,0.0,1.0,0.825,0.0125,False,
0.821456477492907,0.0753640280466945,0.9522854046822051,1.3799638216662617,0.014950258501410761,0.0002898050480602796,11.988409409514555,3.6932139614668276,3.6225722530294218,0.5169523143531187,1.250652153694371,0.2926751697240528,0.1117725094156378,0,7.733333333333333,0.9226666666666666,0.0,0.0,0.7280497914593903,33.16595084850253,0.0,0.0,-97.74281973609054,1.0,0.0,0.0,0.033731939827617886,0.9,0.9,0.0,1.0,0.009250000000000001,0.0125,1.0,0.425,0.0375,False,
0.6709194610662472,0.06318576857485056,0.9692154082110086,1.9960690190557844,0.06554066392486878,0.025309627354597367,5.995618804613357,3.234585210877583,2.0708368089662326,0.3425199827740182,2.7273756401265965,0.14049494207712163,0.24218009319277856,0,0.0,1.0,0.0,0.0,0.5109008760748247,5.116858132153792,0.0,0.0,-77.93693444638266,1.0,0.0,0.0,0.01608196333388596,0.1,0.1,0.0,1.0,0.008125,0.0,1.0,0.775,0.025,False,
0.8038321209366104,0.11448464192702955,1.173917862596794,1.2100892606598581,0.03206468123813135,0.01438297875257116,5.9032758251436235,2.6477219681363255,4.5794179302833715,0.5640423603154938,1.1449723886333825,0.3026639909373329,0.1686384745191431,0,0.0,1.0,0.0,0.0,1.0250891473427344,6.191291238673335,0.0,0.0,-100.5983577086185,1.0,0.0,0.0,0.0125,0.03333333333333333,0.03333333333333333,0.0,1.0,0.011000000000000001,0.0,1.0,0.775,0.0125,False,
