wave,rows,nroy_pct,Imax_median,Imax_p95,Imax_max,metrics_used_mean
wave1,348.0,21.839080459770116,3.3723816776268607,5.147915304752384,12.388181215801849,14.0
wave2,360.0,34.166666666666664,2.737404704512371,3.038039612402325,3.894399315800399,12.0
