component,reduction,n_points,newly_implausible_count,newly_implausible_share,share_at_max_reduction,share_mean,rank_at_max_reduction,rank_by_mean
CU,0.1,286,15,0.05244755244755245,0.14335664335664336,0.10314685314685315,2,2
CU,0.2,286,24,0.08391608391608392,0.14335664335664336,0.10314685314685315,2,2
CU,0.3,286,38,0.13286713286713286,0.14335664335664336,0.10314685314685315,2,2
CU,0.4,286,41,0.14335664335664336,0.14335664335664336,0.10314685314685315,2,2
EV,0.1,286,3,0.01048951048951049,0.07342657342657342,0.039335664335664336,4,4
EV,0.2,286,3,0.01048951048951049,0.07342657342657342,0.039335664335664336,4,4
EV,0.3,286,18,0.06293706293706294,0.07342657342657342,0.039335664335664336,4,4
EV,0.4,286,21,0.07342657342657342,0.07342657342657342,0.039335664335664336,4,4
MD,0.1,286,12,0.04195804195804196,0.2062937062937063,0.1276223776223776,1,1
MD,0.2,286,30,0.1048951048951049,0.2062937062937063,0.1276223776223776,1,1
MD,0.3,286,45,0.15734265734265734,0.2062937062937063,0.1276223776223776,1,1
MD,0.4,286,59,0.2062937062937063,0.2062937062937063,0.1276223776223776,1,1
OU,0.1,286,3,0.01048951048951049,0.1258741258741259,0.07342657342657344,3,3
OU,0.2,286,18,0.06293706293706294,0.1258741258741259,0.07342657342657344,3,3
OU,0.3,286,27,0.0944055944055944,0.1258741258741259,0.07342657342657344,3,3
OU,0.4,286,36,0.1258741258741259,0.1258741258741259,0.07342657342657344,3,3
