wave,rows,nroy_pct,Imax_median,Imax_p95,Imax_max,metrics_used_mean
wave1,1022.0,24.46183953033268,3.3682182964118823,5.196998410839749,8.181774706388884,11.0
wave2,1050.0,30.857142857142854,2.7076945556034566,2.901995953644652,4.471189225033111,12.0
