metric,wave1,wave2,delta_wave2_minus_wave1
NROY_pct,24.46183953033268,30.857142857142854,6.3953033268101755
Imax_median,3.3682182964118823,2.7076945556034566,-0.6605237408084257
RI_shrink_mean,3.765507040237618,24.875199312425476,21.109692272187857
bad_run_pct,2.666666666666667,0.0,-2.666666666666667
