component,reduction,n_points,newly_implausible_count,newly_implausible_share,share_at_max_reduction,share_mean,rank_at_max_reduction,rank_by_mean
CU,0.1,123,0,0.0,0.14634146341463414,0.07926829268292682,4,4
CU,0.2,123,6,0.04878048780487805,0.14634146341463414,0.07926829268292682,4,4
CU,0.3,123,15,0.12195121951219512,0.14634146341463414,0.07926829268292682,4,4
CU,0.4,123,18,0.14634146341463414,0.14634146341463414,0.07926829268292682,4,4
EV,0.1,123,9,0.07317073170731707,0.3170731707317073,0.20731707317073172,2,2
EV,0.2,123,24,0.1951219512195122,0.3170731707317073,0.20731707317073172,2,2
EV,0.3,123,30,0.24390243902439024,0.3170731707317073,0.20731707317073172,2,2
EV,0.4,123,39,0.3170731707317073,0.3170731707317073,0.20731707317073172,2,2
MD,0.1,123,27,0.21951219512195122,0.6341463414634146,0.4207317073170732,1,1
MD,0.2,123,42,0.34146341463414637,0.6341463414634146,0.4207317073170732,1,1
MD,0.3,123,60,0.4878048780487805,0.6341463414634146,0.4207317073170732,1,1
MD,0.4,123,78,0.6341463414634146,0.6341463414634146,0.4207317073170732,1,1
OU,0.1,123,6,0.04878048780487805,0.2682926829268293,0.17073170731707316,3,3
OU,0.2,123,15,0.12195121951219512,0.2682926829268293,0.17073170731707316,3,3
OU,0.3,123,30,0.24390243902439024,0.2682926829268293,0.17073170731707316,3,3
OU,0.4,123,33,0.2682926829268293,0.2682926829268293,0.17073170731707316,3,3
