metric,target,sigma_obs,sigma_model,sigma_ev,sigma_ev_quantile,var_obs,var_md,var_ev,source_ev,replicate_groups,enabled_for_sa,notes
Employment_mean,65.0,5.0,7.986000000000001,,0.9,25.0,63.77619600000001,29.890000000000054,seed_replicates,120,True,
Output_mean,80.0,10.0,15.972000000000001,,0.9,100.0,255.10478400000005,48.52439955744009,seed_replicates,120,True,
Consumption_mean,80.0,10.0,15.972000000000001,,0.9,100.0,255.10478400000005,46.11529830924525,seed_replicates,120,True,
AvgPrice_mean,1.05,0.05,0.09317000000000002,,0.9,0.0025000000000000005,0.008680648900000002,0.0006228934068874295,seed_replicates,120,True,
DefaultsHH_rate,0.004,0.002,0.003630000000000001,,0.9,4e-06,1.3176900000000006e-05,3.3675925925927024e-06,seed_replicates,120,True,
BankFailed_share,0.0,0.01,0.012100000000000001,,0.9,0.0001,0.00014641000000000003,0.0,seed_replicates,120,True,
BankResolved_share,0.05,0.03,0.06050000000000001,,0.9,0.0009,0.0036602500000000016,0.00121527777777778,seed_replicates,120,True,
BankResolutionHaircut_mean,0.02,0.01,0.024200000000000003,,0.9,0.0001,0.0005856400000000001,0.00024408999573114311,seed_replicates,120,True,
BankBailedOut_share,0.02,0.02,0.036300000000000006,,0.9,0.0004,0.0013176900000000005,0.00016203703703703714,seed_replicates,120,True,
BankBailoutAmount_mean,0.2,0.2,0.2807200000000001,,0.9,0.04000000000000001,0.07880371840000004,0.0881987241908697,seed_replicates,120,True,
Transfers_mean,6.5,2.0,2.8072000000000004,,0.9,4.0,7.880371840000002,0.3363281919298818,seed_replicates,120,True,
HH_Deposit_mean,1.5,1.0,1.4036000000000002,,0.9,1.0,1.9700929600000006,0.2250930803056229,seed_replicates,120,True,
Bank_Equity_mean,10.0,7.5,9.365400000000003,,0.9,56.25,87.71071716000006,21.473575770128644,seed_replicates,120,True,
PriceDispersion_mean,0.1,0.06,0.14520000000000002,,0.9,0.0036,0.021083040000000008,0.0004137754155043635,seed_replicates,120,False,
InventoryGap_mean,0.0,0.25,0.42350000000000004,,0.9,0.0625,0.17935225000000005,0.04492932870176114,seed_replicates,120,False,
CreditRejections_mean,80.0,10.0,24.200000000000003,,0.9,100.0,585.6400000000001,435.96437037037043,seed_replicates,120,False,
FirmDowntimeShare_mean,0.05,0.04,0.08470000000000003,,0.9,0.0016,0.0071740900000000045,0.0,seed_replicates,120,False,
