metric,wave1,wave2,delta_wave2_minus_wave1
NROY_pct,93.74275782155273,54.906284454244755,-38.836473367307974
Imax_median,1.482896181139494,2.873454751708856,1.3905585705693617
RI_shrink_mean,0.416909202316452,12.345008637294477,11.928099434978025
bad_run_pct,28.083333333333332,24.416666666666668,-3.6666666666666643
