alpha_mean,alpha_std,wage,productivity,loan_rate,deposit_rate,bank_credit_multiplier,hh_debt_cap_multiplier,firm_debt_cap_multiplier,adaptation_rate,price_elasticity,skill_wage_weight,demand_smoothing,price_adjust_speed,price_stickiness,max_price_step,inventory_target_days,demand_expectation_memory,max_hire_per_step,max_fire_per_step,hh_max_dsr,firm_max_dsr,firm_reentry_lag,firm_reentry_cash_fraction,consumption_memory,precautionary_saving,consumption_floor_prop,consumption_ceiling_prop,unemployed_consumption_penalty,unemployment_transfer,Employment_mean,UnemploymentRate_mean,Output_mean,Consumption_mean,Transfers_mean,AvgPrice_mean,AvgMarkup_mean,PriceDispersion_mean,InventoryGap_mean,SalesForecastError_mean,InventoryTurnover_mean,CreditRequests_mean,CreditRejections_mean,CreditRejectionRate_mean,FirmDowntimeShare_mean,ReentryCount_mean,UnemploymentTransfers_mean,HH_Debt_mean,HH_Deposit_mean,Firm_Debt_mean,Bank_Equity_mean,BankFailed_mean,BankResolved_mean,BankResolutionAmount_mean,BankResolutionHaircut_mean,BankBailedOut_mean,BankBailoutAmount_mean,Defaults_mean,DefaultsHH_mean,DefaultsFirm_mean,BalanceOK_mean,DefaultsHH_rate,DefaultsFirm_rate,BalanceOK_share,BankFailed_share,BankResolved_share,BankBailedOut_share,seed,rep_id
0.6878180398594026,0.1006905286702944,1.1444312990370922,1.0929185175593534,0.0255165963136141,0.0163675416696549,5.754017660395268,2.433196022585319,4.019949868999116,0.7539781707566471,1.8336642199378936,0.1419296772250888,0.1991370722906275,0.1890858984545939,0.703952585374393,0.1389994038440837,1.338830108061705,0.5287767996641197,5.448683562058967,10.401713032055005,0.2632329014163337,1.189499255484928,0.6685031592051593,0.3051163365298015,0.5252972141632845,0.2454047005271477,0.1939970306240502,1.6404722339916278,0.3644968023455884,0.092163129381303,100.0,0.0,111.24347068344677,125.56280687935842,11.444312990370923,1.1579757436204168,0.09772055328961787,0.10357727567903,0.0640740457038894,0.0030676155357329832,0.522279054469377,99.35,56.15,0.5651893939393939,0.0,0.0,0.0,4.313667932093157,1.532840615369438,5.427488384332318,2.156117417073402,0.0,0.0,0.0,0.0021044347623401967,0.0,0.0,0.0,0.0,0.0,1.0,0.0016363636363636363,0.00045454545454545455,1.0,0.0,0.031818181818181815,0.0,0,0
0.6878180398594026,0.1006905286702944,1.1444312990370922,1.0929185175593534,0.0255165963136141,0.0163675416696549,5.754017660395268,2.433196022585319,4.019949868999116,0.7539781707566471,1.8336642199378936,0.1419296772250888,0.1991370722906275,0.1890858984545939,0.703952585374393,0.1389994038440837,1.338830108061705,0.5287767996641197,5.448683562058967,10.401713032055005,0.2632329014163337,1.189499255484928,0.6685031592051593,0.3051163365298015,0.5252972141632845,0.2454047005271477,0.1939970306240502,1.6404722339916278,0.3644968023455884,0.092163129381303,97.75,0.02250000000000002,110.31948986210288,121.29180531584961,11.186815948087576,1.14289701279678,0.08322693496132376,0.12640309584682738,-0.00972160702457026,0.005315028760479088,0.5601246433343485,101.95,71.275,0.702658811661213,0.0,0.0,0.20736704110793172,28.060983078373546,1.535295455197606,4.01450644003656,5.94934264551365,0.0,0.0,0.0,0.001377789634395249,0.0,0.0,0.025,0.025,0.0,1.0,0.0016363636363636363,0.0,1.0,0.0,0.022727272727272728,0.0,1,0
0.6878180398594026,0.1006905286702944,1.1444312990370922,1.0929185175593534,0.0255165963136141,0.0163675416696549,5.754017660395268,2.433196022585319,4.019949868999116,0.7539781707566471,1.8336642199378936,0.1419296772250888,0.1991370722906275,0.1890858984545939,0.703952585374393,0.1389994038440837,1.338830108061705,0.5287767996641197,5.448683562058967,10.401713032055005,0.2632329014163337,1.189499255484928,0.6685031592051593,0.3051163365298015,0.5252972141632845,0.2454047005271477,0.1939970306240502,1.6404722339916278,0.3644968023455884,0.092163129381303,97.675,0.02325000000000002,106.6644322044325,122.51189362557685,11.178232713344798,1.1762720794611083,0.09832936150076017,0.11109584245013819,0.11494792372106226,0.00531246663457601,0.5045942550854077,99.825,54.775,0.5485902620874332,0.0,0.0,0.21427927581152945,15.98963724705323,0.7706803036150964,2.1023818946862014,3.534589700253568,0.0,0.0,0.0,0.0028836821980982676,0.0,0.0,0.0,0.0,0.0,1.0,0.002,0.00045454545454545455,1.0,0.0,0.031818181818181815,0.0,2,0
0.6606031834724071,0.108562497488951,1.0711261091561106,1.1864151710265471,0.0359658213389931,0.004637490532754,8.62806441537818,2.489650355151209,3.0859407140404223,0.3469271626649802,1.6766397627303973,0.3127136832674314,0.1007371938187249,0.4076815905370447,0.5135333591892332,0.1331644553074021,1.0747159856985855,0.4194271746736401,4.671693665849147,10.552232168848125,0.433710041481738,1.495567435567038,1.259244706774,0.6494453348899878,0.5747785241650223,0.3105904945841023,0.2938408190596469,1.1943793342025684,0.2927017309167412,0.2266468840639233,99.6,0.0040000000000000036,119.74277423131139,116.74232898692112,10.66841604719486,0.9939215598264692,0.09456497874785802,0.07975194643383102,0.03409268257857939,0.00452355020235755,0.6237105445785702,94.35,53.75,0.5697060470324747,0.0,0.0,0.09065875362556933,3.449628714916339,3.1819637427871728,17.073422552745818,2.584321934141096,0.0,0.0,0.0,0.0011356227632549514,0.0,0.0,0.0,0.0,0.0,1.0,0.001681818181818182,0.0,1.0,0.0,0.01818181818181818,0.0,0,1
0.6606031834724071,0.108562497488951,1.0711261091561106,1.1864151710265471,0.0359658213389931,0.004637490532754,8.62806441537818,2.489650355151209,3.0859407140404223,0.3469271626649802,1.6766397627303973,0.3127136832674314,0.1007371938187249,0.4076815905370447,0.5135333591892332,0.1331644553074021,1.0747159856985855,0.4194271746736401,4.671693665849147,10.552232168848125,0.433710041481738,1.495567435567038,1.259244706774,0.6494453348899878,0.5747785241650223,0.3105904945841023,0.2938408190596469,1.1943793342025684,0.2927017309167412,0.2266468840639233,98.6,0.014000000000000012,118.5169374711229,114.44573820629994,10.561303436279253,0.9830850130536449,0.08431446743901128,0.07742907857175146,0.02237209773519579,0.004703996747175501,0.6264956116800089,95.35,78.075,0.8201841709621993,0.0,0.0,0.3173056376894926,33.67020067734991,2.687860563238656,0.3903389707552181,3.5647991063899602,0.0,0.0,0.0,0.000909025615946009,0.0,0.0,0.025,0.025,0.0,1.0,0.0016363636363636363,0.0,1.0,0.0,0.013636363636363636,0.0,1,1
0.6606031834724071,0.108562497488951,1.0711261091561106,1.1864151710265471,0.0359658213389931,0.004637490532754,8.62806441537818,2.489650355151209,3.0859407140404223,0.3469271626649802,1.6766397627303973,0.3127136832674314,0.1007371938187249,0.4076815905370447,0.5135333591892332,0.1331644553074021,1.0747159856985855,0.4194271746736401,4.671693665849147,10.552232168848125,0.433710041481738,1.495567435567038,1.259244706774,0.6494453348899878,0.5747785241650223,0.3105904945841023,0.2938408190596469,1.1943793342025684,0.2927017309167412,0.2266468840639233,93.375,0.06625,111.17477352873675,109.99759162464815,10.025740381701196,1.0121630169386837,0.09684903987326346,0.11355275619100405,0.030941443342686982,0.03524662876132227,0.6590705590989765,93.1,30.725,0.3269044013074784,0.0025,0.025,1.4505400580091092,96.23449309262375,1.9285936087971625,5.481228710771369,11.306545362553246,0.0,0.025,0.7992983458381604,0.0008178064367971262,0.0,0.0,0.125,0.1,0.025,1.0,0.0019090909090909091,0.0009090909090909091,1.0,0.0,0.00909090909090909,0.0,2,1
0.7845414927147755,0.0726549740768694,1.1070794059434264,1.1061929545132556,0.0570516281326648,0.0063325833295735,8.143436944452587,3.285400435825241,3.774088719990225,0.5729424162247603,2.0351669541464985,0.1068613933868841,0.2721145168212997,0.1701936147795335,0.8175134719520717,0.0819621137934004,2.029746254800732,0.5426923165903426,4.327114390917792,7.400212859723647,0.2496222372607566,1.4524883048617077,3.5865715535385383,0.5734032036409247,0.3638017304146611,0.0917247861732494,0.2076789704300724,1.7361991021595724,0.3956051625893946,0.0991431879843865,92.975,0.07025,104.12366284665549,112.81239522420887,10.293070776759006,1.113058393925613,0.10437782631696466,0.09994004222375094,0.07612009124963805,0.0511826389681145,0.37610264041757197,98.3,75.1,0.7657665585422795,0.0,0.0,0.6964808955903152,53.55335556635199,0.0,0.06115161188419828,5.290448942009907,0.0,0.125,1.5062108215648338,0.07097140890476263,0.0,1.8697102000788228,0.425,0.425,0.0,1.0,0.014863636363636364,0.005454545454545454,1.0,0.0,0.15,0.045454545454545456,0,2
0.7845414927147755,0.0726549740768694,1.1070794059434264,1.1061929545132556,0.0570516281326648,0.0063325833295735,8.143436944452587,3.285400435825241,3.774088719990225,0.5729424162247603,2.0351669541464985,0.1068613933868841,0.2721145168212997,0.1701936147795335,0.8175134719520717,0.0819621137934004,2.029746254800732,0.5426923165903426,4.327114390917792,7.400212859723647,0.2496222372607566,1.4524883048617077,3.5865715535385383,0.5734032036409247,0.3638017304146611,0.0917247861732494,0.2076789704300724,1.7361991021595724,0.3956051625893946,0.0991431879843865,93.55,0.0645,106.52933849307233,113.14492706164295,10.356727842600753,1.1046131477208707,0.09620985192199763,0.11614014030810202,0.04419761718993666,0.07634543600875766,0.3888629951151178,97.3,69.625,0.7202678156562861,0.0,0.0,0.6394735624992929,68.86652701706899,0.0,0.6633865035601627,7.477164113162688,0.0,0.125,1.7552253379106806,0.027642119224783056,0.0,0.9784979616886629,0.525,0.525,0.0,1.0,0.0085,0.0036363636363636364,1.0,0.0,0.12272727272727273,0.01818181818181818,1,2
0.7845414927147755,0.0726549740768694,1.1070794059434264,1.1061929545132556,0.0570516281326648,0.0063325833295735,8.143436944452587,3.285400435825241,3.774088719990225,0.5729424162247603,2.0351669541464985,0.1068613933868841,0.2721145168212997,0.1701936147795335,0.8175134719520717,0.0819621137934004,2.029746254800732,0.5426923165903426,4.327114390917792,7.400212859723647,0.2496222372607566,1.4524883048617077,3.5865715535385383,0.5734032036409247,0.3638017304146611,0.0917247861732494,0.2076789704300724,1.7361991021595724,0.3956051625893946,0.0991431879843865,97.175,0.028250000000000025,108.11376943678786,117.58657883803862,10.758044127255248,1.115836475474275,0.09009543343354243,0.1102579836039181,0.04964921980570962,0.03590097522595262,0.38309243735308235,97.875,65.4,0.6761992861999901,0.0,0.0,0.2800795060558919,59.477608021630246,0.0,0.4872292270792148,6.637416832598646,0.0,0.125,1.4995799906431595,0.04606610765306284,0.0,1.2801898184062332,0.475,0.475,0.0,1.0,0.011363636363636364,0.002727272727272727,1.0,0.0,0.12272727272727273,0.031818181818181815,2,2
0.8061242639315908,0.0717689653642451,0.9760746419621148,1.1954307074862809,0.021044984812322,0.0077420512876262,10.222238723220151,2.8734443070357,2.939902611013878,0.4413811203047391,1.890551792252725,0.1704895608060333,0.2762233761720138,0.3726121757504192,0.7017217677302753,0.1809671946079591,1.1470958854624649,0.4298695544879995,7.982982772212184,10.264467176730312,0.2490421055684581,0.9432701163810084,1.9941599988026413,0.3260603531687303,0.3189914250937449,0.3024281793187588,0.254098994902289,2.2014896911965387,0.3902563488532016,0.1684535699000574,94.275,0.05725,114.55167382768332,102.0384472503891,9.201943687097838,0.9168298684790053,0.11493506572822314,0.08729591778727719,0.027741008766128707,0.012860616609771553,0.6025114485074103,101.825,99.15,0.9737745098039217,0.0,0.0,0.9643966876778285,1.952664487527749,0.0,0.0,0.09541080630959448,0.0,0.0,0.0,0.0016914953827486272,0.0,0.0,0.0,0.0,0.0,1.0,0.0017727272727272728,0.0022727272727272726,1.0,0.0,0.013636363636363636,0.0,0,3
