component,reduction,n_points,newly_implausible_count,newly_implausible_share,share_at_max_reduction,share_mean,rank_at_max_reduction,rank_by_mean
CU,0.1,51,0,0.0,0.29411764705882354,0.11764705882352941,1,2
CU,0.2,51,0,0.0,0.29411764705882354,0.11764705882352941,1,2
CU,0.3,51,9,0.17647058823529413,0.29411764705882354,0.11764705882352941,1,2
CU,0.4,51,15,0.29411764705882354,0.29411764705882354,0.11764705882352941,1,2
EV,0.1,51,0,0.0,0.29411764705882354,0.19117647058823528,1,1
EV,0.2,51,9,0.17647058823529413,0.29411764705882354,0.19117647058823528,1,1
EV,0.3,51,15,0.29411764705882354,0.29411764705882354,0.19117647058823528,1,1
EV,0.4,51,15,0.29411764705882354,0.29411764705882354,0.19117647058823528,1,1
MD,0.1,51,0,0.0,0.29411764705882354,0.11764705882352941,1,2
MD,0.2,51,0,0.0,0.29411764705882354,0.11764705882352941,1,2
MD,0.3,51,9,0.17647058823529413,0.29411764705882354,0.11764705882352941,1,2
MD,0.4,51,15,0.29411764705882354,0.29411764705882354,0.11764705882352941,1,2
OU,0.1,51,0,0.0,0.11764705882352941,0.044117647058823525,2,3
OU,0.2,51,0,0.0,0.11764705882352941,0.044117647058823525,2,3
OU,0.3,51,3,0.058823529411764705,0.11764705882352941,0.044117647058823525,2,3
OU,0.4,51,6,0.11764705882352941,0.11764705882352941,0.044117647058823525,2,3
