,Employment,UnemploymentRate,WageBill,Output,Production,Consumption,Transfers,UnemploymentTransfers,HH_Deposit,HH_Debt,Firm_Debt,Firm_Cash,Inventories,AvgPrice,AvgMarkup,PriceDispersion,InventoryGap,SalesForecastError,InventoryTurnover,CreditRejections,FirmDowntimeShare,ReentryCount,Bank_Equity,Bank_Loans,Bank_Deposits,BankFailed,BankResolved,BankResolutionAmount,BankResolutionHaircut,BankBailedOut,BankBailoutAmount,Defaults,DefaultsHH,DefaultsFirm,BalanceOK
0,98,0.020000000000000018,102.88661780293347,114.54761208725014,114.54761208725014,179.92387795398398,10.453046137294676,0.1552772007570198,36.750273035032016,1.3019782619256788,42.50356131532099,111.36560602517581,0.0,1.0815209721645165,0.18660646320021973,0.025614211215570608,-1.0,1.3073122093404383,2.0,33.0,0.0,0.0,50.0,43.80553957724666,148.11587906020782,False,False,0.0,0.0,False,0.0,0,0,0,True
1,100,0.0,106.51576524157586,116.37286966335611,116.67437723408423,145.19906435102035,10.666373609484362,0.0,14.706231244349965,6.897648770234614,37.48589272018947,115.70024465006699,0.3015075707281163,1.0897228981746423,0.19544328560029628,0.02745320938945782,-0.9978420146193379,0.7681264293751846,1.990766948454959,52.0,0.0,0.0,50.14652922415599,44.38354149042408,130.40647589441696,False,False,0.0,0.0,False,0.0,0,0,0,True
2,100,0.0,106.63727590782788,115.04777578876636,116.67437723408423,131.09769474992132,10.666373609484362,0.0,8.800659353189939,14.916663725428009,31.212134918857167,118.29566355605009,1.9281090160459868,1.0976529343005326,0.20397940684474927,0.02931571279114776,-0.9874810888045626,0.4667997496270505,1.9485501712984175,76.0,0.0,0.0,50.27840850411383,46.128798644285176,127.09632290924003,False,False,0.0,0.0,False,0.0,0,0,0,True
3,100,0.0,106.56122456483088,113.10922729744416,116.67437723408423,126.01017390403824,10.666373609484362,0.0,6.702605484274133,22.163213424262374,28.554174659272462,123.47205658796966,5.493258952686061,1.1052501576112745,0.21216035581427722,0.031070313520777344,-0.9663609783011943,0.29170535462091374,1.8647346821234083,82.0,0.0,0.0,50.27840850411383,50.717388083534836,130.1746620722438,False,False,0.0,0.0,False,0.0,0,0,0,True
4,100,0.0,106.51447529075483,111.48780371553622,116.67437723408423,124.679497079571,10.666373609484362,0.0,5.724411927804593,29.596502045615967,26.88583680053497,128.76847727982803,10.679832471234091,1.1124848932605975,0.2199599944661746,0.032661428485009095,-0.9370828392140063,0.18650859140297854,1.7503246464905815,85.0,0.0,0.0,50.27840850411383,56.48233884615094,134.49288920763263,False,False,0.0,0.0,False,0.0,0,0,0,True
5,100,0.0,106.46798537443755,110.40100595311429,116.67437723408423,124.01864893845999,10.666373609484362,0.0,5.210318763324647,37.222238247557776,26.574508990617872,135.09166789870855,16.95320375220404,1.119310363834459,0.2273288725707861,0.034077402716013304,-0.9026793615625068,0.12242587148065313,1.6274746856712674,85.0,0.0,0.0,50.27840850411383,63.79674723817565,140.3019866620332,False,False,0.0,0.0,False,0.0,0,0,0,True
6,100,0.0,106.42007080516296,109.53205566498299,116.67437723408423,123.5826676107486,10.666373609484362,0.0,4.931720505372619,45.039065455290284,27.35682626877078,142.2997507945879,24.09552532130528,1.1257084308796559,0.23424779740394586,0.03531900320751625,-0.8640186911870815,0.08032809594894556,1.5070171162406587,88.0,0.0,0.0,50.27840850411383,72.39589172406107,147.23147129996053,False,False,0.0,0.0,False,0.0,0,0,0,True
7,100,0.0,106.36240757952882,108.78363315881809,116.67437723408423,123.2346405743539,10.666373609484362,0.0,4.778853204323768,53.03947118190822,28.324635803949047,149.52207403190573,31.98626939657143,1.131663992286884,0.24070101499746183,0.036386255432439486,-0.8214439550860131,0.05161885624372935,1.3945155775906644,86.0,0.0,0.0,50.27840850411383,81.36410698585726,154.3009272362295,False,False,0.0,0.0,False,0.0,0,0,0,True
8,100,0.0,106.3001559935025,107.97346528220433,116.67437723408423,122.70698215392207,10.666373609484362,0.0,4.691379968114181,60.99477792843977,29.430941124105576,156.6634004989845,40.68718134845134,1.1371526576656743,0.24666286412934085,0.03727710581399252,-0.7742666342825387,0.030239460498982306,1.290051857024991,86.0,0.0,0.0,50.27840850411383,90.42571905254535,161.35478046709866,False,False,0.0,0.0,False,0.0,0,0,0,True
9,99,0.010000000000000009,105.29487891306067,106.59480958309334,115.61099466066719,121.41396804386534,10.559709873389519,0.0776386003785099,4.641821853678225,69.081426685225,29.74721702744387,163.11886709918838,49.703366426025184,1.1421437659072857,0.25210105262293436,0.03798714184649463,-0.724782289982487,0.013258426516602325,1.1866031769333085,85.0,0.0,0.0,50.27840850411383,98.82864371266886,167.76068895286662,False,False,0.0,0.0,False,0.0,0,0,0,True
