stage,seed,reasons,alpha_mean,alpha_std,wage,productivity,loan_rate,deposit_rate,bank_credit_multiplier,hh_debt_cap_multiplier,firm_debt_cap_multiplier,adaptation_rate,price_elasticity,skill_wage_weight,demand_smoothing,price_adjust_speed,price_stickiness,max_price_step,inventory_target_days,demand_expectation_memory,max_hire_per_step,max_fire_per_step,hh_max_dsr,firm_max_dsr,firm_reentry_lag,firm_reentry_cash_fraction,consumption_memory,precautionary_saving,consumption_floor_prop,consumption_ceiling_prop,unemployed_consumption_penalty,unemployment_transfer
strict,0,defaults_hh_above_max,0.554810836792099,0.0639772120515104,1.117639700039461,1.1134512191881865,0.0789132528442053,0.0096472904036321,10.217418865594274,4.537178762820301,5.158360852070647,0.518516016780833,2.535060888927,0.2227576247837306,0.2352694990547951,0.1482953675854577,0.7655870596868676,0.1815932117940423,2.345106834132953,0.4328720106895966,7.891521857615328,5.885735319486408,0.5987887000099703,1.265221779554267,0.8539720329797024,0.5916269211227236,0.4687589682772419,0.2844375104647971,0.152038726708833,2.416451422353747,0.2702683346159654,0.180768096448313
strict,1,bank_resolved_above_max,0.5943924819881683,0.0628661725692015,1.1970102465059331,1.0107844468404144,0.0428934636856705,0.0187818937508237,13.588365566963544,3.948343288143272,6.2256612017602055,0.498663695831933,2.4446018046768856,0.1429690974593595,0.1507347988093851,0.205279804431229,0.7067472089878064,0.0970124894186968,2.2711941656842733,0.2288875410605337,6.505910605527811,7.333467944591119,0.666265561932628,2.3218946246974976,2.578583506076436,0.538616321932791,0.5446874870520784,0.1271804517453805,0.1818606448998497,1.4193440243905031,0.1979942876403446,0.1239055135735084
strict,0,bank_resolved_above_max,0.5648253310018181,0.0481256754599837,1.0299266925838064,1.0650009100966378,0.0456511830757397,0.0219664821312838,13.828995788065471,7.063357987962323,4.647033757401196,0.3975220028614304,1.7635895003061104,0.2308279979341141,0.1366351616777574,0.2684510866329964,0.7359440189327926,0.146704122933771,1.5011326369252425,0.5359206943688923,9.03400291082352,5.143442290366536,0.7695927247406827,2.315647489050046,2.363627340941572,0.4617891714135922,0.3521627022525617,0.1947519893579236,0.1975268957130297,2.2224294935000826,0.2319298554094134,0.1893768228539609
strict,0,bank_resolved_above_max,0.5877367678403238,0.0790233829694361,1.0666373609484363,1.1698950462973778,0.0441438918658807,0.0118281458252279,14.335824895317357,4.0447250764189535,7.056157413552045,0.3954056258826871,1.3964821023884697,0.1446642484995797,0.1413043416371486,0.2258077314448133,0.7206521340367005,0.0983876242736853,1.7706122254608472,0.2490056759617163,6.135245029356596,8.670279408124177,0.6805267556085772,2.802473565644512,2.667173201259194,0.3357582135924732,0.4991075845997795,0.1848668999211359,0.1309323745170303,1.375253656496214,0.2656883496519689,0.0776386003785099
strict,0,bank_resolved_above_max,0.6054637337943428,0.0561755507198143,1.0466956004168408,1.009733182855876,0.0588317562223023,0.0223864691936585,10.733480983131102,6.486912873761014,6.016762535672507,0.5479122191625294,2.462940140459755,0.3737841415973624,0.2240697563588293,0.2041158378682548,0.5710376307913102,0.1449686505529737,2.330536776429041,0.5243313793341797,10.562756674615663,5.273113358510519,0.731710287370333,1.9756956223403,1.3646638628110068,0.3482040037655404,0.606183555222322,0.2590260427602877,0.0697179202562812,2.46129410725085,0.1501311806533569,0.1967465874118081
strict,0,bank_resolved_above_max,0.5960104348747334,0.0866418539427867,1.1923060383127493,1.12588128356998,0.0539828720041748,0.020716154614861,10.893811503517576,4.660861546839556,6.347264002032123,0.6501326094126152,2.5763544647760463,0.1233750021078664,0.2751976197343899,0.1404673505709276,0.628487527679406,0.1740249679213442,1.396813817105205,0.2786200360749741,6.629998066048703,9.10434222124606,0.7334086382015286,2.5739824371975537,0.5926991106314811,0.5848994417804387,0.3279896075411682,0.2127006750974268,0.1909984773696828,1.711365307857999,0.2559057161431993,0.1722107708432792
strict,0,bank_resolved_above_max,0.584305099416672,0.0589652264923372,1.1691307597390903,1.0805877958656256,0.0380922137583837,0.0183962473885665,14.752856430479676,4.323217825664513,4.103864548494233,0.4058829398929757,2.572300158406911,0.2022316951073518,0.2779743439511161,0.159036696605493,0.6375721061683299,0.1917269712989158,2.1763958249366584,0.5556966764117053,7.913754991526906,4.752516815300971,0.6447662333406485,1.504960441351492,2.562277347309683,0.5992518137603435,0.5117888756884841,0.2622402091057535,0.1240246828371483,1.861384084533772,0.3726041014690597,0.1052663723800925
strict,0,bank_resolved_above_max,0.6205132041396486,0.0582556285852885,1.131297817709101,1.0210590675425386,0.0449208182762551,0.0153818408392071,9.422530226083904,5.362654803498104,7.105743443179119,0.6311129592351346,1.635978885334605,0.2569253596921474,0.1355955495937561,0.1684480068677279,0.6178701609966747,0.1752243917539798,1.7629239248747786,0.393779418475767,8.250887063937403,9.37695961766294,0.6113642658941922,2.601695410964254,1.4603787466429856,0.5886851488029425,0.601772326181572,0.1360006285034091,0.2055378347530053,1.6855449383019327,0.2252161792923872,0.1022515902202195
strict,0,bank_resolved_above_max,0.6112859744909456,0.046251525447952,1.0790677912677455,1.126844414097217,0.0857351094402039,0.0198117410266934,12.009950737771083,4.835945269062917,4.278887457851914,0.444642904358745,2.063715245612401,0.1880334933278241,0.1399761208486071,0.2018703352532749,0.7487118198450924,0.1303338767038538,1.914940331505237,0.3280119132940212,8.116801644667591,4.838191758721019,0.5868346571087668,1.930651936275911,1.0462917404018863,0.559371405096629,0.5650118775383135,0.1792340378061643,0.0892414184739695,1.812884583877575,0.3740511096803567,0.1344205360757458
strict,0,bank_resolved_above_max,0.6196611057322813,0.052983195249631,1.0936960810402154,1.314776559828717,0.0344857424119802,0.0208664911736266,15.655130055175343,3.9320576936083818,3.649474792337501,0.5881437724690117,1.9587790843475856,0.385053844995075,0.1512899198764049,0.1785665824648487,0.6333904666937912,0.1767367687897478,2.4240639115386307,0.5408961812156793,8.30610270723049,8.75964725818666,0.5148409158578545,2.192419747162708,0.650658238961909,0.4411906250247193,0.589404926161398,0.1413488111276442,0.1899403449670761,2.014183699308611,0.1535583767831377,0.0780953618640875
