metric,target,sigma_obs,sigma_model,sigma_ev,sigma_ev_quantile,var_obs,var_md,var_ev,source_ev,replicate_groups,enabled_for_sa,notes
Employment_mean,65.0,5.0,32.61,,0.9,25.0,1063.4121,50.71433333333335,seed_replicates,17,True,
Output_mean,80.0,10.0,22.417361673987408,,0.9,100.0,502.53810442235954,165.1009225091924,seed_replicates,17,True,
Consumption_mean,80.0,10.0,36.738427035010645,,0.9,100.0,1349.712021006801,122.94731861366517,seed_replicates,17,True,
AvgPrice_mean,1.05,0.05,0.16928821153000714,,0.9,0.0025000000000000005,0.028658498563028444,0.00014159105067915339,seed_replicates,17,True,
DefaultsHH_rate,0.004,0.002,0.004549999999999951,,0.9,4e-06,2.0702499999999553e-05,7.092592592592725e-07,seed_replicates,17,True,
BankFailed_share,0.0,0.01,1e-09,,0.9,0.0001,1e-18,0.0,seed_replicates,17,True,
BankResolved_share,0.05,0.03,0.05999999999999999,,0.9,0.0009,0.003599999999999999,0.001111111111111112,seed_replicates,17,True,
BankResolutionHaircut_mean,0.02,0.01,0.0419201906052563,,0.9,0.0001,0.0017573023803810184,0.00017642480558076491,seed_replicates,17,True,
BankBailedOut_share,0.02,0.02,0.018000000000000002,,0.9,0.0004,0.00032400000000000007,0.0002777777777777779,seed_replicates,17,True,
BankBailoutAmount_mean,0.2,0.2,0.28298498427235114,,0.9,0.04000000000000001,0.08008050132362282,0.00873035534643762,seed_replicates,17,True,
Transfers_mean,6.5,2.0,2.5877936919413758,,0.9,4.0,6.696676192051576,0.8268653149990964,seed_replicates,17,True,
HH_Deposit_mean,1.5,1.0,1.1802438770803563,,0.9,1.0,1.392975609385671,0.3597627714238322,seed_replicates,17,True,
Bank_Equity_mean,10.0,7.5,7.922702993810272,,0.9,56.25,62.76922272813025,30.056200117802714,seed_replicates,17,True,
