param,initial_low,initial_high,nroy_min,nroy_max,nroy_p05,nroy_p95,shrink_pct
alpha_mean,0.45,0.85,0.4777541818783147,0.6262426885886482,0.47949042191395863,0.62460886318905,62.87787332241663
alpha_std,0.03,0.13,0.0306736691106186,0.1154328582033281,0.030856130058077524,0.11531721044345597,15.240810907290502
wage,0.9,1.45,0.9434415214500738,1.374120775153303,0.9491076904710364,1.3656352167482624,21.694681144867378
productivity,0.95,1.95,1.0030286250440767,1.385205725203449,1.0052477569148357,1.3837868071016262,61.782289984062764
loan_rate,0.02,0.12,0.0226618496752111,0.0927391058242503,0.02329092573220181,0.0921927328739359,29.922743850960785
deposit_rate,0.001,0.028,0.0013581007301034,0.0274232846917738,0.001564952474346476,0.027389299137125678,3.462281623442953
bank_credit_multiplier,6.0,20.0,6.314336455773396,17.14041678175075,6.353925893092684,17.093068848004847,22.670854814447473
hh_debt_cap_multiplier,2.5,8.0,3.103750830264625,7.553676228091304,3.113766372661025,7.540553504666491,19.092265494060367
firm_debt_cap_multiplier,1.8,8.0,1.9263502935950552,7.979392330498327,1.9808776376000372,7.978542609171926,2.3702897273665813
adaptation_rate,0.25,0.95,0.2632741043398949,0.837697136813572,0.26394386545788173,0.8359213618314173,17.939566789474682
price_elasticity,0.95,2.9,0.9921881032654128,2.561258393560772,0.993231805869088,2.556951168933479,19.534856907930287
skill_wage_weight,0.03,0.49,0.0307653910710249,0.4815223415958573,0.03574107800613025,0.4780988687665163,2.009358581558174
demand_smoothing,0.06,0.35,0.0644465554171083,0.342568330172914,0.0645827583151428,0.34220617863713587,4.095939739377341
price_adjust_speed,0.08,0.45,0.0808250317324232,0.4285916754374413,0.08108831197337002,0.42731241530331715,6.00901521485998
price_stickiness,0.45,0.9,0.4534709234228541,0.8836328163351499,0.455795416813442,0.8818612720432156,4.408468241712049
max_price_step,0.04,0.22,0.0478766803947852,0.2150437280416937,0.04912065008924887,0.21406025046954227,7.129417973939722
inventory_target_days,0.8,2.8,0.8542840608995869,2.755980510759596,0.856439071130663,2.753431975143138,4.915177506999536
demand_expectation_memory,0.15,0.65,0.1514911504218476,0.645771325693799,0.1540744318148262,0.6436685854627477,1.14396494560971
max_hire_per_step,3.0,12.0,3.4051380126552235,11.890085749109748,3.451627813250467,11.88269938168412,5.722802928283066
max_fire_per_step,3.0,12.0,3.5076978237631664,11.680323101636857,3.511382107816211,11.583230716522351,9.193052468070107
hh_max_dsr,0.3,1.0,0.3553617391410912,0.9724931118397327,0.3555793892304755,0.972124976026698,11.838375328765483
firm_max_dsr,0.8,3.5,0.8082949129840125,3.2728586438340246,0.8137075033541535,3.2562647794426307,8.719861820369923
firm_reentry_lag,0.0,4.0,0.073621157332235,3.915955399956904,0.10423533465087917,3.9113676301934706,3.9416439343832765
firm_reentry_cash_fraction,0.2,0.85,0.2021261674760734,0.7886982608865212,0.20423795649808862,0.7874127618488158,9.758139475315708
consumption_memory,0.15,0.75,0.1526793240544995,0.7034489919264547,0.15437065283660587,0.700414910759907,8.205055354674117
precautionary_saving,0.03,0.35,0.0363231212641151,0.3030731415370585,0.036986861961317154,0.3024468259114556,16.640618664705165
consumption_floor_prop,0.0,0.35,0.0119097751205768,0.306840367760768,0.01201849346381401,0.30650112023943726,15.734116388516783
consumption_ceiling_prop,1.0,2.8,1.0950876344246407,2.348831670965779,1.0961772661830076,2.34571411231665,30.34755352549231
unemployed_consumption_penalty,0.05,0.45,0.0513929382487923,0.4260937516880632,0.052912876135781974,0.4242509098074429,6.324796640182284
unemployment_transfer,0.0,0.25,0.0256499587340163,0.1989784301019405,0.02599075783860174,0.19771336530350897,30.66861145283032
