stage,seed,reasons,alpha_mean,alpha_std,wage,productivity,loan_rate,deposit_rate,bank_credit_multiplier,hh_debt_cap_multiplier,firm_debt_cap_multiplier,adaptation_rate,price_elasticity,skill_wage_weight,demand_smoothing,price_adjust_speed,price_stickiness,max_price_step,inventory_target_days,demand_expectation_memory,max_hire_per_step,max_fire_per_step,hh_max_dsr,firm_max_dsr,firm_reentry_lag,firm_reentry_cash_fraction,consumption_memory,precautionary_saving,consumption_floor_prop,consumption_ceiling_prop,unemployed_consumption_penalty,unemployment_transfer
strict,0,hh_deposit_below_min,0.8667428807913685,0.0493702199453657,1.0156329060537137,1.268526837779613,0.026010277065432,0.0143748983074915,10.3360298734987,3.277525698361694,4.25838866892097,0.3561300309713716,2.54500428715304,0.4033477018371556,0.2280888242234437,0.2935518653410707,0.6101155684359254,0.0808179138810345,1.053552542077097,0.4511901048882702,9.397442561030871,6.775322743267228,0.3029993551886761,1.4869284022849307,2.1027615781599,0.6164988206546651,0.2465265531718446,0.2763596614441117,0.2233901412320522,2.2352485200139123,0.3942642923760017,0.1582582320473901
strict,0,hh_deposit_below_min,0.6359727189603351,0.055079534912395,1.0602401895153553,1.1952669734849042,0.0405736908389673,0.0097239485184854,7.173737466636661,2.94067374489354,2.2256476174584017,0.8746057127772204,2.379861663595706,0.3381734751942125,0.0978083080521425,0.1750877330796119,0.7468632514598328,0.0638354136030996,2.05395056207159,0.4001615659051508,8.265347661659124,6.590581412222687,0.3579608904349163,1.965226390979808,0.5107266780796518,0.7277826309470554,0.4425618063289221,0.1283252179392564,0.1377880510718072,1.2854595549565353,0.1788789662074626,0.1408254191284977
strict,0,hh_deposit_below_min;bank_resolved_above_max,0.7941757308145386,0.0458274453452341,0.9621419154822212,1.1001195680048572,0.0326537277327846,0.0183309514071993,10.479697462239333,4.241219399093827,2.122958934190061,0.8146219673115778,2.108667257112817,0.4335123379988542,0.1350841852255296,0.1959023861559118,0.6359778140317816,0.1551955796736236,1.12177390786703,0.2358731459873644,6.82100135454271,3.8575626747519087,0.3730709850835703,1.5523423658648037,1.4827124321625127,0.453429030183218,0.5879213802377216,0.0883339555847164,0.1065081846537452,2.2781639378104286,0.3776990233324057,0.138239692739208
strict,0,hh_deposit_below_min,0.7594016965630604,0.075963976576978,0.9631920919456858,1.112536309455058,0.0162381307565025,0.0165891674893598,7.693221474016886,3.0488702436893127,4.306284644246487,0.4959845572209216,1.5088751704881336,0.4242004712351437,0.2958267694771075,0.1467719751284571,0.5939403804552528,0.166523582465286,1.0319185578432166,0.4274833401002237,4.843656686219835,7.428231747399681,0.3601862072390793,1.5329524732631512,2.3029010490910697,0.5794317050686355,0.5999653982456974,0.1977876707745679,0.1637402596590828,2.538031524395735,0.2608937062100092,0.2154529238792772
strict,0,hh_deposit_below_min,0.8045251099620999,0.0897418075307603,1.0014662448273006,1.0629700836550906,0.0302859162236099,0.0240079509411494,6.724073971360023,3.44229151850912,2.24599858236966,0.7038332232414153,1.3414406556243172,0.3220454437525008,0.2329344694454646,0.3467660311702668,0.6689447090004002,0.1084558353886569,1.946182662959864,0.4489908121755397,7.663704162252602,6.406784777640644,0.4040588787264389,1.303328590969849,0.594984694276123,0.4309673352728421,0.674445453268581,0.2219241542599783,0.1060852400530029,1.5396778371698718,0.3264882729003607,0.0607589904938272
strict,0,hh_deposit_below_min,0.791610970793887,0.0540940468688692,0.9797164647608548,1.0112282355821485,0.0277895456784197,0.0061530622076603,8.26815936153866,3.855284635288162,2.4929665985581124,0.57951828385131,2.327769325486553,0.2468817223292903,0.1284674916887785,0.3532909754387574,0.7714549410287772,0.0818171290325204,1.99247619724906,0.6020315186892117,4.92473021976429,6.744720240663537,0.4634675819536399,0.8010700305735674,1.165941991794628,0.3869469841599458,0.2923383789917305,0.1521562681246548,0.2115924408469444,2.0534279573127305,0.1144034400772858,0.085925902420513
strict,0,hh_deposit_below_min;bank_resolved_above_max,0.7805696908948029,0.0614826943270904,1.0406462249905497,1.0699209414846589,0.0513544501898364,0.006732822435567,9.40565764064359,2.8693183301541207,2.470047727774761,0.6266119835276982,1.2149896393995914,0.2598470430197176,0.2591102470235455,0.2547646640722712,0.5733051276276602,0.190510972357413,1.5507293271664804,0.4908488895486191,8.317686581360991,10.1377898570246,0.4100389809893436,0.9555631948556584,0.6674518966762958,0.7844578630067718,0.3830876755046369,0.1870906752794917,0.1249229035390173,1.2693468463021629,0.2256036420786839,0.1615636342287525
strict,0,hh_deposit_below_min,0.7223684698650441,0.0754603159951405,1.124836596343428,1.183158056202202,0.0436868915731332,0.0205712563099702,8.971678594009827,4.285495064866245,4.001896891893244,0.6907881802751555,2.3600443469275,0.4472540610178634,0.183796411133123,0.120968302150313,0.7928673135491866,0.0836257672154631,1.933936761710348,0.4455409714865044,10.827275079651285,9.888950920029265,0.5154068298402623,1.8701062119441647,2.6601243723870525,0.6399180295773718,0.6613302184718345,0.1554700313757337,0.1714100342755146,1.4045200558720898,0.2508152962960336,0.0421632392764344
strict,0,hh_deposit_below_min,0.8439533738765491,0.0927487237274708,1.1161453460224844,1.1190213907569664,0.021183171834134,0.0114243136200089,7.5574016168748415,3.913993820051856,2.0320957667487685,0.4440619730919541,2.3168049893655653,0.1267365145191336,0.1567223019823782,0.2717205540239499,0.7122498305947704,0.0680764521575087,1.4479733165013675,0.5739685830255365,8.246771557321516,8.364547688026738,0.3786533559145299,0.897820680611044,3.178873681736273,0.2756003456683767,0.4608946552807337,0.2342686166983772,0.2731768821559548,1.3965079574756851,0.2852816458426263,0.2053941365168772
strict,0,hh_deposit_below_min;bank_resolved_above_max,0.7612465430226713,0.0433447149131739,1.0281045943686986,1.1359837215361457,0.0295426517691386,0.0138645219920914,9.114902538517232,4.017087914372231,2.3164616667833293,0.6917886589271225,1.7712155892064323,0.3683509837737214,0.3010294200622799,0.3067518471024535,0.667025554324694,0.069513939425809,2.506725702420197,0.4406967023039622,8.792687672672947,8.285920536165998,0.3393717300449322,0.9431160013582256,1.2662799467845742,0.6236206845805927,0.2173813620926072,0.1980124764902333,0.1344992345359728,2.1725840675082777,0.3572502361101851,0.2117100922674882
