param,initial_low,initial_high,nroy_min,nroy_max,nroy_p05,nroy_p95,shrink_pct
alpha_mean,0.57,0.92,0.6490958883508334,0.865504743971357,0.6619010961074338,0.8548200030531093,38.16889839413613
alpha_std,0.03,0.13,0.0413834752950865,0.0987382092382209,0.04387424970617965,0.09675816969059445,42.64526605686561
wage,0.9,1.45,0.9866528470620382,1.2227737109991634,0.9964736392035963,1.2051552664135299,57.06893382961358
productivity,0.95,1.95,1.036311540375251,1.3900652424835152,1.0487006363002154,1.3479219637733544,64.62462978917358
loan_rate,0.012,0.073,0.0250140379729457,0.0626672898352473,0.0267994549749646,0.0607800685472624,38.27335760278425
deposit_rate,0.001,0.028,0.0059649958083701,0.0249667379385204,0.0068041674274254005,0.023607053724892198,29.623177295739634
bank_credit_multiplier,4.2,14.0,6.589898284172614,11.36807166603672,6.8333029405012615,11.201812528799334,51.24312875648873
hh_debt_cap_multiplier,2.1,4.8,2.3479968774157407,4.432653071640559,2.437937433379616,4.338689492906487,22.7905113250067
firm_debt_cap_multiplier,1.6,4.8,2.017402848355092,4.460930361272791,2.110442515597714,4.357845262371654,23.639765221321916
adaptation_rate,0.25,0.95,0.3436216604210747,0.7195985901383025,0.36286179515917955,0.705631276699443,46.28901004039603
price_elasticity,0.95,2.9,1.3052724433136098,2.5163693826903937,1.3665338551563833,2.4655517321099447,37.89246464734441
skill_wage_weight,0.03,0.49,0.1000172814628784,0.3876938298241015,0.11345597112571329,0.3695582281253319,37.46161992147323
demand_smoothing,0.06,0.35,0.0974287962197296,0.3024315983770188,0.10598210681270159,0.293192543474983,29.309378566452004
price_adjust_speed,0.08,0.45,0.1447045264260197,0.366482874936919,0.15315213850118234,0.3556827648944279,40.05990580786505
price_stickiness,0.45,0.9,0.5065939223898227,0.8077708771837206,0.5206534736552408,0.7949346479464902,33.071787823578234
max_price_step,0.04,0.22,0.076120055012075,0.1937011069419008,0.080410799703719,0.18881804525515233,34.677193372319
inventory_target_days,0.8,2.8,1.0731157172824406,2.4354672686807493,1.1473620646981466,2.3375326026895173,31.882422430084556
demand_expectation_memory,0.15,0.65,0.2385918660261495,0.5804344840367016,0.24995203621484174,0.5617355981211094,31.63147639788958
max_hire_per_step,3.0,12.0,4.1765166419912525,10.243043499805284,4.437815466750718,10.050177401695922,32.59414602428854
max_fire_per_step,3.0,12.0,4.4570815081990895,11.040493858834498,4.716443479448435,10.755339085983525,26.85097388182879
hh_max_dsr,0.2,0.65,0.2521834761351091,0.5441840333699479,0.263780444581706,0.5313366419911613,35.11098728114693
firm_max_dsr,0.6,2.2,0.9627447236089208,1.8737441861894129,0.9956498655864336,1.8411925647915726,43.062533588719255
firm_reentry_lag,0.0,4.0,0.5507635442693294,3.402908162122664,0.6842675552248192,3.2913689684346807,28.696384553666643
firm_reentry_cash_fraction,0.2,0.85,0.2566943905758844,0.7482768565659025,0.27896491116227184,0.7270233832535764,24.371928309227975
consumption_memory,0.15,0.75,0.2924224852302145,0.6278353377558895,0.3084500855856168,0.6153406515612307,44.0978579123875
precautionary_saving,0.03,0.35,0.0827343820397511,0.3109091150451561,0.09421139839644896,0.30052361892342944,28.695395935810918
consumption_floor_prop,0.0,0.35,0.0476475349636483,0.2587858672381699,0.060014289008898394,0.24623447843660334,39.67476220727954
consumption_ceiling_prop,1.0,2.8,1.1087556295029688,2.419731357204071,1.1629439740391199,2.3577337102254092,27.16801512771655
unemployed_consumption_penalty,0.05,0.45,0.1087621692787563,0.3731703272114432,0.11916589140488555,0.36091120831783585,33.89796051682828
unemployment_transfer,0.0,0.25,0.0510993124636091,0.228701710404388,0.05805723224266115,0.21652539526092285,28.959040823688444
