metric,target,sigma_obs,sigma_model,sigma_ev,sigma_ev_quantile,var_obs,var_md,var_ev,source_ev,replicate_groups,enabled_for_sa,notes
Employment_mean,65.0,5.0,5.821794000000001,,0.9,25.0,33.893285378436005,30.81058333333331,seed_replicates,200,True,
Output_mean,80.0,10.0,11.643588000000001,,0.9,100.0,135.57314151374402,44.98214244869496,seed_replicates,200,True,
Consumption_mean,80.0,10.0,11.643588000000001,,0.9,100.0,135.57314151374402,56.758316878424,seed_replicates,200,True,
AvgPrice_mean,1.05,0.05,0.06792093000000002,,0.9,0.0025000000000000005,0.004613252732064903,0.00046995166321780557,seed_replicates,200,True,
DefaultsHH_rate,0.004,0.002,0.002646270000000001,,0.9,4e-06,7.002744912900005e-06,4.75170068027221e-07,seed_replicates,200,True,
BankFailed_share,0.0,0.01,0.008820900000000003,,0.9,0.0001,7.780827681000005e-05,0.0,seed_replicates,200,True,
BankResolved_share,0.05,0.03,0.04410450000000001,,0.9,0.0009,0.001945206920250001,0.0012465986394557844,seed_replicates,200,True,
BankResolutionHaircut_mean,0.02,0.01,0.017641800000000006,,0.9,0.0001,0.0003112331072400002,2.1065245516954263e-05,seed_replicates,200,True,
BankBailedOut_share,0.02,0.02,0.026462700000000006,,0.9,0.0004,0.0007002744912900003,0.0,seed_replicates,200,True,
BankBailoutAmount_mean,0.2,0.2,0.20464488000000008,,0.9,0.04000000000000001,0.04187952691021443,0.0,seed_replicates,200,True,
Transfers_mean,6.5,2.0,2.0464488000000007,,0.9,4.0,4.187952691021443,0.4590012143776776,seed_replicates,200,True,
HH_Deposit_mean,1.5,1.0,1.0232244000000004,,0.9,1.0,1.0469881727553607,2.2380707915303075,seed_replicates,200,True,
Bank_Equity_mean,10.0,7.5,6.827376600000002,,0.9,56.25,46.61307123822758,11.037165739777286,seed_replicates,200,True,
PriceDispersion_mean,0.1,0.06,0.10585080000000002,,0.9,0.0036,0.011204391860640005,0.0004247758238776776,seed_replicates,200,False,
InventoryGap_mean,0.0,0.25,0.30873150000000005,,0.9,0.0625,0.09531513909225003,0.016866233001363213,seed_replicates,200,False,
CreditRejections_mean,30.0,5.0,17.641800000000003,,0.9,25.0,311.2331072400001,13.563333333333338,seed_replicates,200,False,
FirmDowntimeShare_mean,0.05,0.04,0.06174630000000002,,0.9,0.0016,0.0038126055636900024,0.0,seed_replicates,200,False,
