metric,target,sigma_obs,sigma_model_base,sigma_model_calibrated,sigma_model_delta,sigma_model_source,residual_groups,residual_median_abs,residual_q75_abs,notes
Employment_mean,65.0,5.0,7.187400000000001,7.187400000000001,0.0,fixed_baseline,0,,,
Output_mean,80.0,10.0,14.374800000000002,14.374800000000002,0.0,fixed_baseline,0,,,
Consumption_mean,80.0,10.0,14.374800000000002,14.374800000000002,0.0,fixed_baseline,0,,,
AvgPrice_mean,1.05,0.05,0.08385300000000001,0.08385300000000001,0.0,fixed_baseline,0,,,
DefaultsHH_rate,0.004,0.002,0.003267000000000001,0.003267000000000001,0.0,fixed_baseline,0,,,
BankFailed_share,0.0,0.01,0.010890000000000002,0.010890000000000002,0.0,fixed_baseline,0,,,
BankResolved_share,0.05,0.03,0.05445000000000001,0.05445000000000001,0.0,fixed_baseline,0,,,
BankResolutionHaircut_mean,0.02,0.01,0.021780000000000004,0.021780000000000004,0.0,fixed_baseline,0,,,
BankBailedOut_share,0.02,0.02,0.032670000000000005,0.032670000000000005,0.0,fixed_baseline,0,,,
BankBailoutAmount_mean,0.2,0.2,0.2526480000000001,0.2526480000000001,0.0,fixed_baseline,0,,,
Transfers_mean,6.5,2.0,2.5264800000000003,2.5264800000000003,0.0,fixed_baseline,0,,,
HH_Deposit_mean,1.5,1.0,1.2632400000000001,1.2632400000000001,0.0,fixed_baseline,0,,,
Bank_Equity_mean,10.0,7.5,8.428860000000002,8.428860000000002,0.0,fixed_baseline,0,,,
PriceDispersion_mean,0.1,0.06,0.13068000000000002,0.13068000000000002,0.0,fixed_baseline,0,,,
InventoryGap_mean,0.0,0.25,0.38115000000000004,0.38115000000000004,0.0,fixed_baseline,0,,,
CreditRejections_mean,30.0,5.0,21.780000000000005,21.780000000000005,0.0,fixed_baseline,0,,,
FirmDowntimeShare_mean,0.05,0.04,0.07623000000000002,0.07623000000000002,0.0,fixed_baseline,0,,,
