metric,target,sigma_obs,sigma_model_base,sigma_model_calibrated,sigma_model_delta,sigma_model_source,residual_groups,residual_median_abs,residual_q75_abs,notes
Employment_mean,65.0,5.0,6.468660000000001,6.468660000000001,0.0,fixed_baseline,0,,,
Output_mean,80.0,10.0,12.937320000000001,12.937320000000001,0.0,fixed_baseline,0,,,
Consumption_mean,80.0,10.0,12.937320000000001,12.937320000000001,0.0,fixed_baseline,0,,,
AvgPrice_mean,1.05,0.05,0.07546770000000001,0.07546770000000001,0.0,fixed_baseline,0,,,
DefaultsHH_rate,0.004,0.002,0.0029403000000000007,0.0029403000000000007,0.0,fixed_baseline,0,,,
BankFailed_share,0.0,0.01,0.009801000000000002,0.009801000000000002,0.0,fixed_baseline,0,,,
BankResolved_share,0.05,0.03,0.049005000000000014,0.049005000000000014,0.0,fixed_baseline,0,,,
BankResolutionHaircut_mean,0.02,0.01,0.019602000000000005,0.019602000000000005,0.0,fixed_baseline,0,,,
BankBailedOut_share,0.02,0.02,0.029403000000000006,0.029403000000000006,0.0,fixed_baseline,0,,,
BankBailoutAmount_mean,0.2,0.2,0.2273832000000001,0.2273832000000001,0.0,fixed_baseline,0,,,
Transfers_mean,6.5,2.0,2.2738320000000005,2.2738320000000005,0.0,fixed_baseline,0,,,
HH_Deposit_mean,1.5,1.0,1.1369160000000003,1.1369160000000003,0.0,fixed_baseline,0,,,
Bank_Equity_mean,10.0,7.5,7.585974000000002,7.585974000000002,0.0,fixed_baseline,0,,,
PriceDispersion_mean,0.1,0.06,0.11761200000000002,0.11761200000000002,0.0,fixed_baseline,0,,,
InventoryGap_mean,0.0,0.25,0.34303500000000003,0.34303500000000003,0.0,fixed_baseline,0,,,
CreditRejections_mean,30.0,5.0,19.602000000000004,19.602000000000004,0.0,fixed_baseline,0,,,
FirmDowntimeShare_mean,0.05,0.04,0.06860700000000002,0.06860700000000002,0.0,fixed_baseline,0,,,
