alpha_mean,alpha_std,wage,productivity,loan_rate,deposit_rate,bank_credit_multiplier,hh_debt_cap_multiplier,firm_debt_cap_multiplier,adaptation_rate,price_elasticity,skill_wage_weight,demand_smoothing,Employment_mean,UnemploymentRate_mean,Output_mean,Consumption_mean,Transfers_mean,AvgPrice_mean,HH_Debt_mean,HH_Deposit_mean,Firm_Debt_mean,Bank_Equity_mean,BankFailed_mean,BankResolved_mean,BankResolutionAmount_mean,BankResolutionHaircut_mean,BankBailedOut_mean,BankBailoutAmount_mean,Defaults_mean,DefaultsHH_mean,DefaultsFirm_mean,BalanceOK_mean,DefaultsHH_rate,DefaultsFirm_rate,BalanceOK_share,BankFailed_share,BankResolved_share,BankBailedOut_share,seed,rep_id
0.6047368038067359,0.0249862535180581,1.241997784850535,1.0891560862895315,0.0190140108758935,0.0190065265782939,9.500966461680864,2.827881460821052,4.473873564499105,0.6803150243075959,2.801319365917059,0.0607689001615888,0.0889049526404655,60.0,0.3999999999999999,66.07257594965425,77.20564884701307,7.451986709103211,1.2118952367511242,208.7497889990063,1.5277646451237419,0.0,26.146299621605703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002666666666666667,0.0,1.0,0.0,0.0,0.0,0,0
0.6047368038067359,0.0249862535180581,1.241997784850535,1.0891560862895315,0.0190140108758935,0.0190065265782939,9.500966461680864,2.827881460821052,4.473873564499105,0.6803150243075959,2.801319365917059,0.0607689001615888,0.0889049526404655,52.1,0.47900000000000004,61.158410571041614,71.48164990959756,6.4708084590712875,1.2081183153077766,47.27808222008552,1.2190222522027347,0.006787819153037322,5.784166189932141,0.0,0.02,0.18413502096838066,0.0012755187950789246,0.0,0.0,0.02,0.02,0.0,1.0,0.0008,0.0,1.0,0.0,0.016666666666666666,0.0,1,0
0.6047368038067359,0.0249862535180581,1.241997784850535,1.0891560862895315,0.0190140108758935,0.0190065265782939,9.500966461680864,2.827881460821052,4.473873564499105,0.6803150243075959,2.801319365917059,0.0607689001615888,0.0889049526404655,64.0,0.35999999999999993,69.15747046066618,82.5092157589484,7.948785823043424,1.2356645848301577,223.05104438143044,1.3863555735487856,0.0,26.867223607119826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002666666666666667,0.0,1.0,0.0,0.0,0.0,2,0
0.6687154585666318,0.1231225717240804,0.9757679052127126,0.9460088311900297,0.0204026195491345,0.0214091530651828,5.624929625251951,2.6347614209139945,2.924887359484246,0.867816864027924,2.659395702867696,0.1335243452594366,0.1551566500029839,76.0,0.24,73.99185227026437,78.07491487153888,7.415836079616616,1.1065255782034082,159.1250891967128,3.151200831017336,0.0,34.407296925328495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00023333333333333333,0.0,1.0,0.0,0.0,0.0,0,1
0.6687154585666318,0.1231225717240804,0.9757679052127126,0.9460088311900297,0.0204026195491345,0.0214091530651828,5.624929625251951,2.6347614209139945,2.924887359484246,0.867816864027924,2.659395702867696,0.1335243452594366,0.1551566500029839,73.0,0.27,71.45975249392438,76.35446498247784,7.123105708052801,1.1147364057059443,85.17559439093846,2.9271988015403236,0.0,15.38526320374972,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,1.0,0.0005333333333333334,0.0,1.0,0.0,0.0,0.0,1,1
0.6687154585666318,0.1231225717240804,0.9757679052127126,0.9460088311900297,0.0204026195491345,0.0214091530651828,5.624929625251951,2.6347614209139945,2.924887359484246,0.867816864027924,2.659395702867696,0.1335243452594366,0.1551566500029839,73.0,0.27,70.31802630163259,77.01986067109438,7.123105708052802,1.1496571318539441,65.0781026332046,2.099613767378246,0.0,11.850118183477486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0005666666666666666,0.0,1.0,0.0,0.0,0.0,2,1
0.7632628140253006,0.0775647519062698,1.3553799437849312,1.426517783894346,0.024728993085049,0.0041444718163799,5.869925537016055,2.113708677021629,3.855943362605154,0.470364829126879,2.2653946038925747,0.4701132187224838,0.0801698765214258,65.0,0.3500000000000001,92.166635732861,92.15841133410851,8.809969634602053,1.0125651093530639,185.91277445057963,0.7044454462994751,0.0,33.37387355122378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00023333333333333333,0.0,1.0,0.0,0.0,0.0,0,2
0.7632628140253006,0.0775647519062698,1.3553799437849312,1.426517783894346,0.024728993085049,0.0041444718163799,5.869925537016055,2.113708677021629,3.855943362605154,0.470364829126879,2.2653946038925747,0.4701132187224838,0.0801698765214258,68.0,0.31999999999999995,96.33058100094688,96.48503057122741,9.216583617737532,1.0133703544419728,191.44896303165925,0.6279702206850964,0.0,33.48991968832921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00023333333333333333,0.0,1.0,0.0,0.0,0.0,1,2
0.7632628140253006,0.0775647519062698,1.3553799437849312,1.426517783894346,0.024728993085049,0.0041444718163799,5.869925537016055,2.113708677021629,3.855943362605154,0.470364829126879,2.2653946038925747,0.4701132187224838,0.0801698765214258,66.0,0.3399999999999999,93.5026597334613,93.52809481442648,8.945507628980543,1.0193556326775601,188.72255596810436,0.6686322549296732,0.0,33.98670449562855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00023333333333333333,0.0,1.0,0.0,0.0,0.0,2,2
0.7528443048499402,0.0560871684760634,1.169491032661888,1.2357098644783806,0.0234691900834544,0.0150580099422958,4.673960378175599,4.189435786858139,3.558933678366151,0.3812216677222961,1.0758229904951078,0.0358334759956912,0.1103165100207714,72.0,0.28,90.25037319351331,90.97706130567299,8.420335435165596,1.026299853822348,70.16082096070627,0.5289269033715174,0.0,15.061949058845704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002666666666666667,0.0,1.0,0.0,0.0,0.0,0,3
