,Employment,UnemploymentRate,WageBill,Output,Production,Consumption,Transfers,UnemploymentTransfers,HH_Deposit,HH_Debt,Firm_Debt,Firm_Cash,Inventories,AvgPrice,AvgMarkup,PriceDispersion,InventoryGap,SalesForecastError,InventoryTurnover,CreditRequests,CreditRejections,CreditRejectionRate,FirmDowntimeShare,ReentryCount,Bank_Equity,Bank_Loans,Bank_Deposits,BankFailed,BankResolved,BankResolutionAmount,BankResolutionHaircut,BankBailedOut,BankBailoutAmount,Defaults,DefaultsHH,DefaultsFirm,BalanceOK
0,100,0.0,110.51765247881423,102.30914948684922,102.30914948684922,265.28446811560815,11.051765247881427,0.0,0.4201412910303328,40.614053577599435,47.14902796957878,108.43735381152352,0.0,1.144972978439825,0.08061027801891078,0.055648055928538595,-1.0,0.423172083661412,2.0,112.0,0.0,0.0,0.0,0.0,50.0,87.76308154717822,108.85749510255386,False,False,0.0,0.0,False,0.0,0,0,0,True
1,100,0.0,110.51765247881423,100.99296919599375,102.30914948684922,174.139182907336,11.051765247881427,0.0,0.0,94.06582987191379,52.011056808999456,109.31040406994734,1.3161802908554634,1.1615938594213184,0.09017823392429367,0.06406760094929406,-0.9939364250796237,0.13115153119637338,1.9633862863363292,113.0,0.0,0.0,0.0,0.0,50.0,146.07688668091325,109.31040406994734,False,False,0.0,0.0,False,0.0,0,0,0,True
2,100,0.0,110.51765247881423,100.80279309244288,102.30914948684922,175.81989923802797,11.051765247881427,0.0,0.0,151.3459810961185,57.06006101430879,111.48069387413011,2.8225366852617917,1.1752034302838104,0.10196918664792361,0.06771681024259149,-0.9874913293104504,0.053092846589873385,1.9293315025061393,112.0,0.0,0.0,0.0,0.0,50.04809936332203,208.40604211042728,111.48069387413011,False,False,0.0,0.0,False,0.0,0,0,0,True
3,100,0.0,110.51765247881423,100.39863329900318,102.30914948684922,175.9002527062144,11.051765247881427,0.0,0.0,210.5513633550928,61.43011982947843,113.66175453508971,4.733052873107832,1.1881816480120908,0.11391450489271131,0.07070527399045337,-0.9792356609836951,0.02016935270902971,1.8939430377396473,112.0,0.0,0.0,0.0,0.0,50.228467887615025,271.98148318457123,113.66175453508971,False,False,0.0,0.0,False,0.0,0,0,0,True
4,100,0.0,110.29778349689128,97.13595837769367,102.30914948684922,162.72653193395172,11.051765247881427,0.0,0.0,258.70977917958186,65.14446769863264,112.87606132349835,9.906243982263378,1.2008622181092232,0.12558352934449585,0.07365052197941488,-0.955225921547175,0.02647254800462135,1.803006463038659,111.0,0.0,0.0,0.0,0.0,50.5187447400027,323.8542468782145,112.87606132349835,False,False,0.0,0.0,False,0.0,0,0,0,True
5,100,0.0,108.19845533046208,92.64736269923635,102.30914948684922,144.59105830395163,11.051765247881427,0.0,0.0,292.3831344992147,68.75245251920595,110.86792907187566,19.568030769876223,1.2130804750793103,0.13683576650372695,0.07640886274595479,-0.904551377792389,0.048214011865986416,1.6810832598824088,111.0,0.0,0.0,0.0,0.0,50.942338579347854,361.13558701842067,110.86792907187566,False,False,0.0,0.0,False,0.0,0,0,0,True
6,100,0.0,104.93435653033525,86.79708462773169,102.30914948684922,119.37110293533475,11.051765247881427,0.0,0.0,305.1851837707921,74.1505604645542,108.17227911292531,35.08009562899374,1.2245411312552976,0.14742004703688974,0.07871854020245228,-0.8040234978361342,0.0746666921555996,1.5683037971351894,108.0,2.0,0.018518518518518517,0.0,0.0,51.514250919936366,379.3357442353463,108.17227911292531,False,False,0.0,0.0,False,0.0,0,0,0,True
7,97,0.030000000000000027,99.3445370991054,82.2588406369993,99.70249212896336,101.85473040657219,10.720212290444984,0.5191957060347744,0.0,306.2853652540852,80.9918396313958,107.65738078239585,52.5237471209578,1.234746864240225,0.15691590842608802,0.08014692350983148,-0.6603385048424025,0.08733071569041126,1.475548683489158,101.0,40.0,0.39603960396039606,0.0,0.0,52.30340244422537,387.277204885481,107.65738078239585,False,False,0.0,0.0,False,0.0,0,0,0,True
8,90,0.09999999999999998,94.22066996962549,81.90129549163117,93.41982676034534,101.18458780720938,9.946588723093283,1.730652353449248,0.0,311.4368728029894,85.25067587893619,109.71451908371253,64.04227838967198,1.2432727154816199,0.16495460415606383,0.08051842856004111,-0.5537484146028959,0.05052371357875718,1.343766226123908,92.0,16.0,0.17391304347826086,0.0,0.0,53.32401201305512,396.6875486819256,109.71451908371253,False,False,0.0,0.0,False,0.0,0,0,0,True
9,94,0.06000000000000005,95.71844191675432,78.91218986394921,97.85067611126549,97.8260555116453,10.38865933300854,1.0383914120695488,0.0,312.1481860569366,92.95471235239188,110.81252484077487,82.98076463698825,1.2504623219042006,0.17180582097300529,0.08045803654879587,-0.3967924106482915,0.06053879633528442,1.126360175821151,87.0,30.0,0.3448275862068966,0.0,0.0,54.45276678147706,405.1028984093285,110.81252484077487,False,False,0.0,0.0,False,0.0,0,0,0,True
10,93,0.06999999999999995,95.4422651893223,80.36921699797006,96.46808676799021,100.08309733067401,10.278141680529727,1.2114566474144737,0.0,315.35308023258693,99.94991795684719,113.34868980350385,99.07963440700841,1.2558241495999793,0.17699760213835597,0.07993736346279383,-0.2725706140475521,0.012549555545100385,0.9676299793130276,84.0,13.0,0.15476190476190477,0.0,0.0,55.81680579680269,415.3029981894341,113.34868980350385,False,False,0.0,0.0,False,0.0,0,0,0,True
11,89,0.10999999999999999,93.36445907661542,81.86732125461704,94.399106100668,102.296653814811,9.83607107061447,1.9037175887941729,0.0,322.70236981883494,103.36531009228781,116.93521825223937,111.61141925305938,1.2596597887749392,0.18083113923600797,0.07850487912886216,-0.20541567448239503,0.01408677708764188,0.8854699769464004,87.0,0.0,0.0,0.0,0.0,57.37121396466399,426.06767991112275,116.93521825223937,False,False,0.0,0.0,False,0.0,0,0,0,True
12,85,0.15000000000000002,99.45173184961348,87.9815112318465,98.12742235713749,110.32457147826123,10.278141680529727,1.2114566474144737,0.0,332.47920034788575,66.32302406256727,111.94744826281476,101.60252950033583,1.2627299383544746,0.18385554944918986,0.07793970410339299,-0.18335374023208406,0.08187971784448286,0.7808218471485661,89.0,0.0,0.0,0.0,1.0,36.61118556215294,398.80222441045305,111.94744826281476,False,False,0.0,0.0,False,0.0,1,0,1,True
13,96,0.040000000000000036,84.50371768329636,68.6407029109671,101.42614870984802,86.22510593637799,10.609694637966168,0.6922609413796992,0.0,333.6071141441037,61.123371531436035,103.59110743779695,134.38797529921675,1.2666869484174295,0.1874359640112667,0.08007466348884985,-0.04128240926409806,0.19235331192692562,0.6411677713894883,73.0,73.0,1.0,0.0,0.0,37.08734952837714,394.73048567553974,103.59110743779695,False,False,0.0,0.0,False,0.0,0,0,0,True
14,86,0.14,79.78754912145321,65.72514708294608,89.5530861563007,82.54348247651424,9.504518113178026,2.4229132948289474,0.0,327.501943802755,56.88757130052667,99.08348338763864,158.21591437257138,1.2671423116724705,0.18764548241402607,0.08297992992302325,0.22215872092313688,0.13687264324117993,0.44433763517331837,63.0,63.0,1.0,0.0,0.0,32.91274180565721,384.3895151032817,99.08348338763864,False,False,0.0,0.0,False,0.0,2,2,0,True
15,89,0.10999999999999999,87.86985917089646,71.69238221534935,93.50903594994006,89.78967645537355,9.83607107061447,1.9037175887941729,0.0,320.62606185581103,52.317678482406414,92.74736369813222,180.03256810716206,1.2643485659176723,0.1848632943593003,0.08539080637516136,0.3780420625420641,0.022159520478631976,0.3469322392356057,68.0,68.0,1.0,0.0,0.0,28.71242301329245,372.9437403382174,92.74736369813222,False,False,0.0,0.0,False,0.0,2,2,0,True
16,73,0.27,79.49718684653625,66.79518509776666,76.64182079465772,83.3018826551727,8.06778863095344,4.67276135431297,0.0,322.01692323662434,48.01202645245083,87.73046073321385,189.8792038040531,1.259562597050222,0.18020532393863548,0.08715341884158409,0.502914478942547,0.061816406056635645,0.3066124917791989,70.0,70.0,1.0,0.0,0.0,29.020923039844945,370.02894968907515,87.73046073321385,False,False,0.0,0.0,False,0.0,0,0,0,True
