component,reduction,n_points,newly_implausible_count,newly_implausible_share,share_at_max_reduction,share_mean,rank_at_max_reduction,rank_by_mean
CU,0.1,459,6,0.013071895424836602,0.0915032679738562,0.04901960784313725,2,3
CU,0.2,459,9,0.0196078431372549,0.0915032679738562,0.04901960784313725,2,3
CU,0.3,459,33,0.0718954248366013,0.0915032679738562,0.04901960784313725,2,3
CU,0.4,459,42,0.0915032679738562,0.0915032679738562,0.04901960784313725,2,3
EV,0.1,459,6,0.013071895424836602,0.0457516339869281,0.029411764705882353,4,4
EV,0.2,459,9,0.0196078431372549,0.0457516339869281,0.029411764705882353,4,4
EV,0.3,459,18,0.0392156862745098,0.0457516339869281,0.029411764705882353,4,4
EV,0.4,459,21,0.0457516339869281,0.0457516339869281,0.029411764705882353,4,4
MD,0.1,459,36,0.0784313725490196,0.6535947712418301,0.38398692810457513,1,1
MD,0.2,459,132,0.2875816993464052,0.6535947712418301,0.38398692810457513,1,1
MD,0.3,459,237,0.5163398692810458,0.6535947712418301,0.38398692810457513,1,1
MD,0.4,459,300,0.6535947712418301,0.6535947712418301,0.38398692810457513,1,1
OU,0.1,459,15,0.032679738562091505,0.0784313725490196,0.05555555555555555,3,2
OU,0.2,459,24,0.05228758169934641,0.0784313725490196,0.05555555555555555,3,2
OU,0.3,459,27,0.058823529411764705,0.0784313725490196,0.05555555555555555,3,2
OU,0.4,459,36,0.0784313725490196,0.0784313725490196,0.05555555555555555,3,2
