metric,wave1,wave2,delta_wave2_minus_wave1
NROY_pct,74.27578215527231,83.5005574136009,9.224775258328592
Imax_median,2.321205256530181,2.15797211507936,-0.16323314145082124
RI_shrink_mean,0.7947720032675356,12.127691672555493,11.332919669287957
bad_run_pct,28.083333333333332,25.25,-2.833333333333332
