param,initial_low,initial_high,nroy_min,nroy_max,nroy_p05,nroy_p95,shrink_pct
alpha_mean,0.57,0.92,0.5821382868491211,0.8985393125105747,0.5974978063320165,0.8826214211664958,9.599706953870403
alpha_std,0.03,0.13,0.0375892810952804,0.125232749006515,0.041231406546833056,0.1209910614270453,12.356532088765416
wage,0.9,1.45,0.9487641794934502,1.422670848145533,0.9876934831722445,1.3999459323981316,13.835151154166747
productivity,0.95,1.95,1.0221105542396558,1.8315664861458747,1.0626198735451782,1.7715245934931267,19.05440680937811
loan_rate,0.012,0.073,0.0161328580931129,0.0690471489532103,0.0186161539774209,0.0664612940950302,13.255260885086217
deposit_rate,0.001,0.028,0.0021236766452035,0.0266035079311139,0.0032883245801463,0.0256346146772734,9.33395820033185
bank_credit_multiplier,4.2,11.5,4.601546443915237,11.22028610254072,5.054196917895765,10.92228837994923,9.332333443486519
hh_debt_cap_multiplier,2.1,4.8,2.21266313151791,4.536727993601353,2.303091160794885,4.337425545261105,13.923523626539136
firm_debt_cap_multiplier,1.6,4.8,1.7999199466652884,4.624043218837569,1.9253387868560048,4.526463450343646,11.74614774461623
adaptation_rate,0.25,0.95,0.2944442707043526,0.91109771510909,0.3200286374131561,0.8700217139413745,11.906650799323227
price_elasticity,0.95,2.9,1.0683066069896905,2.8289397024928227,1.1692547786702323,2.7109709841946783,9.711123307531677
skill_wage_weight,0.03,0.49,0.0514859824828337,0.4682544884085897,0.0731264617082403,0.4508926012003651,9.398150885705213
demand_smoothing,0.06,0.35,0.0726017457033468,0.3214013127545269,0.0803600537706366,0.3010457597807627,14.207045844420662
