alpha_mean,alpha_std,wage,productivity,loan_rate,deposit_rate,bank_credit_multiplier,hh_debt_cap_multiplier,firm_debt_cap_multiplier,adaptation_rate,price_elasticity,skill_wage_weight,demand_smoothing,price_adjust_speed,price_stickiness,max_price_step,inventory_target_days,demand_expectation_memory,max_hire_per_step,max_fire_per_step,hh_max_dsr,firm_max_dsr,firm_reentry_lag,firm_reentry_cash_fraction,consumption_memory,precautionary_saving,consumption_floor_prop,consumption_ceiling_prop,unemployed_consumption_penalty,unemployment_transfer,Employment_mean,UnemploymentRate_mean,Output_mean,Consumption_mean,Transfers_mean,AvgPrice_mean,AvgMarkup_mean,PriceDispersion_mean,InventoryGap_mean,SalesForecastError_mean,InventoryTurnover_mean,CreditRequests_mean,CreditRejections_mean,CreditRejectionRate_mean,FirmDowntimeShare_mean,ReentryCount_mean,UnemploymentTransfers_mean,HH_Debt_mean,HH_Deposit_mean,Firm_Debt_mean,Bank_Equity_mean,BankFailed_mean,BankResolved_mean,BankResolutionAmount_mean,BankResolutionHaircut_mean,BankBailedOut_mean,BankBailoutAmount_mean,Defaults_mean,DefaultsHH_mean,DefaultsFirm_mean,BalanceOK_mean,DefaultsHH_rate,DefaultsFirm_rate,BalanceOK_share,BankFailed_share,BankResolved_share,BankBailedOut_share,seed,rep_id
0.6419433943282069,0.094764608296206,0.9612434790786716,1.2106637232556057,0.0381339715238997,0.0130656348357229,10.732484674119611,2.7307278493283142,3.858711118157146,0.5759710409764462,1.7101148040728746,0.4123533890061714,0.1339281506150456,0.1095920112410072,0.8562628073919916,0.0596792962246264,1.298808010157878,0.3901447553710813,8.21396864435738,5.143243482608179,0.4898222074851706,1.914758284040504,2.526554173135368,0.6463736139032322,0.6234461813427286,0.1238141113179726,0.2794951998448505,1.3461995298317149,0.1295658575538707,0.1686918964886425,85.85,0.14150000000000001,103.28179980113693,86.24191199057572,8.252275267890395,0.8433447805267392,0.05823674401809938,0.049581800346573814,0.2198071091926965,0.022686895870580776,0.5173395795345352,82.31666666666666,55.95,0.6360091590930446,0.0,0.0,2.3869903353142914,150.8901884567011,2.2126730776177825,7.528138380489372,10.938154375623245,0.0,0.016666666666666666,0.3763178859705657,0.0024461804226154206,0.0,0.0,0.3,0.3,0.0,1.0,0.00392,0.0,1.0,0.0,0.038,0.0,0,0
0.6419433943282069,0.094764608296206,0.9612434790786716,1.2106637232556057,0.0381339715238997,0.0130656348357229,10.732484674119611,2.7307278493283142,3.858711118157146,0.5759710409764462,1.7101148040728746,0.4123533890061714,0.1339281506150456,0.1095920112410072,0.8562628073919916,0.0596792962246264,1.298808010157878,0.3901447553710813,8.21396864435738,5.143243482608179,0.4898222074851706,1.914758284040504,2.526554173135368,0.6463736139032322,0.6234461813427286,0.1238141113179726,0.2794951998448505,1.3461995298317149,0.1295658575538707,0.1686918964886425,100.0,0.0,123.45685432623844,102.79794926714271,9.612434790786716,0.8466891695417587,0.062462819721551675,0.0652553473606779,-0.059190536405266496,0.003684754516959608,0.618288038244558,99.88333333333334,62.38333333333333,0.6260584823188201,0.0,0.0,0.0,39.26860470917591,2.301120821042738,5.703397771995825,4.01466562285319,0.0,0.0,0.0,0.0022586056578817832,0.0,0.0,0.0,0.0,0.0,1.0,0.0037199999999999998,0.0,1.0,0.0,0.034,0.0,1,0
0.6419433943282069,0.094764608296206,0.9612434790786716,1.2106637232556057,0.0381339715238997,0.0130656348357229,10.732484674119611,2.7307278493283142,3.858711118157146,0.5759710409764462,1.7101148040728746,0.4123533890061714,0.1339281506150456,0.1095920112410072,0.8562628073919916,0.0596792962246264,1.298808010157878,0.3901447553710813,8.21396864435738,5.143243482608179,0.4898222074851706,1.914758284040504,2.526554173135368,0.6463736139032322,0.6234461813427286,0.1238141113179726,0.2794951998448505,1.3461995298317149,0.1295658575538707,0.1686918964886425,78.11666666666666,0.2188333333333333,94.31559506376972,81.11761573708054,7.5089136440695565,0.8736203052094574,0.08102180030876185,0.06320979755663463,0.572630457993112,0.04458459457402666,0.42216662420797546,80.78333333333333,50.766666666666666,0.6358887540219255,0.0,0.0,3.6915410014931265,173.4438633694254,0.6853649480950692,10.38365831727874,14.461972815958715,0.0,0.06666666666666667,1.6790457274162784,0.0027952098733043346,0.0,0.0,0.75,0.75,0.0,1.0,0.0042,0.0002,1.0,0.0,0.042,0.0,2,0
0.618048719591991,0.1025005506753551,0.943796543035746,1.101987158531524,0.0344665568213821,0.0145265319538984,8.238838468490055,3.525079619229353,2.4591021920107305,0.8473610216654894,2.0720700078321483,0.360098074224881,0.2666330200210715,0.154572771307536,0.8085301498355515,0.160867810434567,1.5068574618887574,0.3218199384965018,9.961257008373464,5.3191044874144975,0.2897899118913186,1.8043281614633035,1.7554517338201951,0.4421736173061952,0.3269345540049513,0.1287490506531574,0.2260573496054591,2.266192141786087,0.2521119066820981,0.2044248950765846,97.55,0.024500000000000022,108.92923871073567,98.716566380665,9.206735277313701,0.9351406200573247,0.08457035506285582,0.08704004848453373,0.12559110216633868,0.027751823986996327,0.4820859112918896,71.7,52.583333333333336,0.7333333333333333,0.0,0.0,0.5008409929376323,102.78686318429833,4.778372181608443,1.4698246711762233,10.506219661872564,0.0,0.03333333333333333,0.8799245327376873,0.003239623042576832,0.0,0.0,0.26666666666666666,0.26666666666666666,0.0,1.0,0.00396,0.0002,1.0,0.0,0.05,0.0,0,1
0.618048719591991,0.1025005506753551,0.943796543035746,1.101987158531524,0.0344665568213821,0.0145265319538984,8.238838468490055,3.525079619229353,2.4591021920107305,0.8473610216654894,2.0720700078321483,0.360098074224881,0.2666330200210715,0.154572771307536,0.8085301498355515,0.160867810434567,1.5068574618887574,0.3218199384965018,9.961257008373464,5.3191044874144975,0.2897899118913186,1.8043281614633035,1.7554517338201951,0.4421736173061952,0.3269345540049513,0.1287490506531574,0.2260573496054591,2.266192141786087,0.2521119066820981,0.2044248950765846,97.1,0.029000000000000026,109.9450069570575,100.22369598765711,9.164264432877095,0.9439319004606832,0.09506839596092621,0.09690724637468215,0.026501647694809734,0.0239142859810869,0.5358081689134707,78.51666666666667,44.5,0.5669478125300635,0.0,0.0,0.5928321957220954,71.21243940821776,3.8987527911440325,0.6742025197540067,9.060004124826063,0.0,0.016666666666666666,0.4243341895873306,0.0027768431875124667,0.0,0.0,0.15,0.15,0.0,1.0,0.00318,0.0,1.0,0.0,0.042,0.0,1,1
0.618048719591991,0.1025005506753551,0.943796543035746,1.101987158531524,0.0344665568213821,0.0145265319538984,8.238838468490055,3.525079619229353,2.4591021920107305,0.8473610216654894,2.0720700078321483,0.360098074224881,0.2666330200210715,0.154572771307536,0.8085301498355515,0.160867810434567,1.5068574618887574,0.3218199384965018,9.961257008373464,5.3191044874144975,0.2897899118913186,1.8043281614633035,1.7554517338201951,0.4421736173061952,0.3269345540049513,0.1287490506531574,0.2260573496054591,2.266192141786087,0.2521119066820981,0.2044248950765846,97.38333333333334,0.02616666666666669,107.55487262850293,99.13759473877442,9.191005334929773,0.94020352726615,0.07518791546177767,0.08243600176454417,0.0691791040665562,0.0330057812916269,0.48711107358224537,77.01666666666667,60.75,0.7917748917748918,0.0,0.0,0.5349118087837297,90.96983888542321,2.9198203982394246,0.6452721594518772,9.022476885992033,0.0,0.05,1.0983396966341288,0.0032181560087488083,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0038,0.0004,1.0,0.0,0.05,0.0,2,1
0.6312094054311042,0.0842345345763814,1.201608824806998,1.0108742910115616,0.0289687596923378,0.0191127559269131,8.709452273652644,3.4371926105276582,4.301316523069904,0.4560953699995917,1.8696959987160509,0.3786438686493923,0.1269780072731275,0.2212166498579005,0.5240312422182548,0.1820646622831627,1.4103389261826964,0.5065695378537878,10.16963912805668,9.426213389984788,0.5904072710665431,1.9904615457212669,0.7051859566467855,0.3901536483728481,0.5561595187979047,0.2057909389938267,0.1318061925440692,2.470272701251532,0.3406581101550132,0.0561949839877807,99.88333333333334,0.0011666666666666676,103.3669383873165,131.37436567531086,12.00206947844723,1.315019256486911,0.09603928538818099,0.13449631984768728,-0.016960339908735248,0.0026848249124010438,0.53085835249063,93.06666666666666,86.41666666666667,0.9286547700754978,0.0,0.0,0.006556081465241082,6.932679333918943,2.584758239219236,0.05894419284263843,0.25736317334088893,0.0,0.0,0.0,0.018114271278317103,0.0,0.014261952319619013,0.0,0.0,0.0,1.0,0.0018,0.0006000000000000001,1.0,0.0,0.056,0.002,0,2
0.6312094054311042,0.0842345345763814,1.201608824806998,1.0108742910115616,0.0289687596923378,0.0191127559269131,8.709452273652644,3.4371926105276582,4.301316523069904,0.4560953699995917,1.8696959987160509,0.3786438686493923,0.1269780072731275,0.2212166498579005,0.5240312422182548,0.1820646622831627,1.4103389261826964,0.5065695378537878,10.16963912805668,9.426213389984788,0.5904072710665431,1.9904615457212669,0.7051859566467855,0.3901536483728481,0.5561595187979047,0.2057909389938267,0.1318061925440692,2.470272701251532,0.3406581101550132,0.0561949839877807,89.71666666666667,0.10283333333333335,91.55322453854745,115.0123013931137,10.780433839893451,1.2944195747326608,0.08146235960961114,0.12471562805838624,0.07761660671122961,0.03590660906143608,0.5340764913231489,92.28333333333333,46.2,0.4993706821288602,0.0,0.0,0.5778717520076782,131.4528442706706,1.6530943949584425,0.3585466908154281,14.4945331745943,0.0,0.016666666666666666,0.3848148408869127,0.007592078328448329,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,1.0,0.00184,0.0002,1.0,0.0,0.058,0.0,1,2
0.6312094054311042,0.0842345345763814,1.201608824806998,1.0108742910115616,0.0289687596923378,0.0191127559269131,8.709452273652644,3.4371926105276582,4.301316523069904,0.4560953699995917,1.8696959987160509,0.3786438686493923,0.1269780072731275,0.2212166498579005,0.5240312422182548,0.1820646622831627,1.4103389261826964,0.5065695378537878,10.16963912805668,9.426213389984788,0.5904072710665431,1.9904615457212669,0.7051859566467855,0.3901536483728481,0.5561595187979047,0.2057909389938267,0.1318061925440692,2.470272701251532,0.3406581101550132,0.0561949839877807,99.5,0.0050000000000000044,101.1585262780549,129.69363672331934,11.956007806829632,1.3216229481302517,0.08334606086483681,0.14318646840429544,0.024109966859395857,0.004001932808233745,0.5147187688917498,100.51666666666667,34.916666666666664,0.3473650423865916,0.0,0.0,0.028097491993890347,64.06206357493257,1.635340400681592,0.0,7.811300812197059,0.0,0.0,0.0,0.01813113868154303,0.0,0.10555799964610352,0.0,0.0,0.0,1.0,0.00202,0.0008,1.0,0.0,0.05,0.008,2,2
0.599942816723556,0.07746661322578,1.0895546280770958,1.1490247640668867,0.0264719412672167,0.0137528452387561,7.362158705296658,3.740907172386672,3.980659601834256,0.4091923551831534,1.831528102999244,0.3640852068634086,0.3058839026742724,0.23387911553585,0.8372784891808451,0.154887197001806,1.307792132001572,0.4160434623472325,9.62041565205192,5.0611267682395775,0.5556232278275841,1.6855300851888204,2.3707049670335456,0.5131125177345954,0.6310246909849919,0.1908408787582429,0.3275250059244015,2.1878942783383453,0.3291242768530216,0.1459681480016214,100.0,0.0,116.24373840093656,119.20379163569417,10.89554628077096,1.0416716490439895,0.09308712797812844,0.07554125182258019,0.0477093281911511,0.0002770277710213712,0.5427975891999829,89.0,49.0,0.5505617977528089,0.0,0.0,0.0,0.008693491122260703,3.9514822499053612,34.13590625806997,4.8334605631173995,0.0,0.0,0.0,0.0008583235822720973,0.0,0.0,0.0,0.0,0.0,1.0,0.0006,0.0002,1.0,0.0,0.012,0.0,0,3
