,Employment,UnemploymentRate,WageBill,Output,Production,Consumption,Transfers,UnemploymentTransfers,HH_Deposit,HH_Debt,Firm_Debt,Firm_Cash,Inventories,AvgPrice,AvgMarkup,PriceDispersion,InventoryGap,SalesForecastError,InventoryTurnover,CreditRequests,CreditRejections,CreditRejectionRate,FirmDowntimeShare,ReentryCount,Bank_Equity,Bank_Loans,Bank_Deposits,BankFailed,BankResolved,BankResolutionAmount,BankResolutionHaircut,BankBailedOut,BankBailoutAmount,Defaults,DefaultsHH,DefaultsFirm,BalanceOK
0,91,0.08999999999999997,86.01823106013072,118.38170878991271,118.38170878991271,187.66465056961636,8.60182310601307,1.256229202963778,19.508589136523433,4.100547187501438,21.72168487071624,112.80872593363092,0.0,1.0315778399379032,0.4208519856475462,0.015246005488804367,-1.0,1.3373438732079206,2.0,52.0,0.0,0.0,0.0,0.0,49.97928732280092,25.822232058217676,132.31731507015436,False,False,0.0,0.0,False,0.0,1,1,0,True
1,100,0.0,94.52552863750628,119.88208466161298,129.1863011514681,137.08228953911942,9.452552863750627,0.0,1.841023346704865,19.567669609205392,19.161078930609598,129.9628543600254,9.304216489855117,1.032255461807893,0.42312949941035366,0.018386492273361626,-0.9341113782324786,0.4346346517094484,1.8329785107522831,86.0,0.0,0.0,0.0,0.0,49.97928732280092,38.72874853981499,131.80387770673028,False,False,0.0,0.0,False,0.0,0,0,0,True
2,100,0.0,94.52552863750628,116.18271037227969,129.1863011514681,123.05664943953903,9.452552863750627,0.0,0.3978728579547308,37.87181168520576,17.22524507780226,144.04596947675043,22.307807269043522,1.0328913801361654,0.4250477164149471,0.02086776377727245,-0.8481766579128738,0.14905005674718427,1.7092581318848494,100.0,0.0,0.0,0.0,0.0,49.97928732280092,55.09705676300803,144.44384233470515,False,False,0.0,0.0,False,0.0,0,0,0,True
3,96,0.040000000000000036,90.74450749200602,113.23638321668304,124.21686202214018,119.10316299613066,9.0744507492006,0.5583240902061236,0.06891979697442463,57.57939678051254,14.88096034283112,158.88402766943145,33.28828607450068,1.03337446581915,0.42653564579988573,0.022707443559033903,-0.7741660765154559,0.044313383707587875,1.5834707983223113,102.0,0.0,0.0,0.0,0.0,49.97928732280092,72.46035712334366,158.95294746640587,False,False,0.0,0.0,False,0.0,0,0,0,True
4,94,0.06000000000000005,88.8539969192559,112.32923379605803,122.69665795963625,118.24271772816432,8.885399691925588,0.8374861353091854,0.011576090851849408,79.18286609328229,10.669169930440944,173.03219356350868,43.655710238078925,1.0337075527873656,0.4276493857611238,0.024050452693331156,-0.7064367892325437,0.014614955279691986,1.4162348793025912,100.0,0.0,0.0,0.0,0.0,49.97928732280092,89.85203602372323,173.04376965436055,False,False,0.0,0.0,False,0.0,0,0,0,True
5,99,0.010000000000000009,93.58027335113121,118.19764102059601,130.8792561346886,122.01943173809113,9.35802733511312,0.1395810225515309,0.0,100.8566064059362,8.019229172571979,189.4633590726949,56.337325352171504,1.0338915522725578,0.4284044833272061,0.02516054945867838,-0.632931346764025,0.06024937549804221,1.2889675915026144,100.0,0.0,0.0,0.0,0.0,49.97928732280092,108.87583557850819,189.4633590726949,False,False,0.0,0.0,False,0.0,0,0,0,True
6,95,0.050000000000000044,89.79925220563096,115.76080463980668,125.17497972695115,119.49335075377958,8.979925220563095,0.6979051127576545,0.0,124.36768958057579,5.294805447011393,207.45310867471986,65.75150043931598,1.0339537651060653,0.42893227690294833,0.026306276618410233,-0.5771982756059219,0.014756689625477947,1.1876268455684236,100.0,0.0,0.0,0.0,0.0,49.97928732280092,129.66249502758717,207.45310867471986,False,False,0.0,0.0,False,0.0,0,0,0,True
7,99,0.010000000000000009,93.58027335113121,118.57893537193644,130.46740512290242,122.37677605602578,9.35802733511312,0.1395810225515309,0.0,147.9760890514862,2.5394044941134792,224.1361830916034,77.63997019028193,1.0339024629071751,0.42931170126636065,0.027488076803823352,-0.5130236418435434,0.02799318964608672,1.1108493494937184,100.0,0.0,0.0,0.0,0.0,49.97928732280092,150.5154935455997,224.1361830916034,False,False,0.0,0.0,False,0.0,0,0,0,True
8,95,0.050000000000000044,89.79925220563096,116.16403967830401,124.20839110315065,119.84181938165926,8.979925220563095,0.6979051127576545,0.0,173.46839332026877,0.126516383505477,242.78593693646064,85.68432161512861,1.0337105314690231,0.4295243998877861,0.028692649086613866,-0.4610215947061499,0.012615534010287468,1.028547234738074,100.0,0.0,0.0,0.0,0.0,49.97928732280092,173.59490970377425,242.78593693646064,False,False,0.0,0.0,False,0.0,0,0,0,True
9,99,0.010000000000000009,93.5802733511312,117.85821073849195,129.52775249437303,121.53674748554566,9.35802733511312,0.1395810225515309,0.0,197.9381686212804,0.0,261.2578673522565,97.35386337100967,1.0334064516435075,0.429354469834678,0.02965242007485405,-0.3895225014286277,0.010889761004798762,0.9452710491319403,100.0,0.0,0.0,0.0,0.0,49.97928732280092,197.9381686212804,261.2578673522565,False,False,0.0,0.0,False,0.0,0,0,0,True
