metric,target,sigma_obs,sigma_model_base,sigma_model_calibrated,sigma_model_delta,sigma_model_source,residual_groups,residual_median_abs,residual_q75_abs,notes
Employment_mean,65.0,5.0,7.5,33.12222222222222,25.62222222222222,wave1_empirical_residual_median,391,33.12222222222222,34.39999999999999,
Output_mean,80.0,10.0,15.0,62.33063906435976,47.33063906435976,wave1_empirical_residual_median,391,62.33063906435976,85.13025168955427,
Consumption_mean,80.0,10.0,15.0,42.8815702808743,27.8815702808743,wave1_empirical_residual_median,391,42.8815702808743,58.601662425838015,
AvgPrice_mean,1.05,0.05,0.1,0.22838360296835192,0.1283836029683519,wave1_empirical_residual_median,391,0.22838360296835192,0.347057412912006,
DefaultsHH_rate,0.004,0.002,0.003,0.0020185185185184673,-0.0009814814814815328,wave1_empirical_residual_median,391,0.0020185185185184673,0.0032037037037037004,
BankFailed_share,0.0,0.01,0.01,1e-09,-0.009999999,wave1_empirical_residual_median,391,0.0,0.0,
BankResolved_share,0.05,0.03,0.05,0.04814814814814809,-0.00185185185185191,wave1_empirical_residual_median,391,0.04814814814814809,0.06296296296296292,
BankResolutionHaircut_mean,0.02,0.01,0.02,0.0157694664383154,-0.0042305335616846,wave1_empirical_residual_median,391,0.0157694664383154,0.0191049575419209,
BankBailedOut_share,0.02,0.02,0.03,0.02,-0.009999999999999998,wave1_empirical_residual_median,391,0.02,0.02,
BankBailoutAmount_mean,0.2,0.2,0.3,0.2,-0.09999999999999998,wave1_empirical_residual_median,391,0.2,0.2,
Transfers_mean,6.5,2.0,3.0,4.748673384214598,1.748673384214598,wave1_empirical_residual_median,391,4.748673384214598,6.180153841508086,
HH_Deposit_mean,1.5,1.0,1.5,1.5,0.0,wave1_empirical_residual_median,391,1.5,1.5,
Bank_Equity_mean,10.0,7.5,10.0,3.7721553060333006,-6.227844693966699,wave1_empirical_residual_median,391,3.7721553060333006,5.868693475501227,
PriceDispersion_mean,0.1,0.06,0.12,0.042375972698292706,-0.07762402730170728,wave1_empirical_residual_median,391,0.042375972698292706,0.0553568461803914,
InventoryGap_mean,0.0,0.25,0.35,0.0372920370683138,-0.3127079629316862,wave1_empirical_residual_median,391,0.0372920370683138,0.08909815649391585,
CreditRejections_mean,1.0,1.0,2.0,99.94444444444444,97.94444444444444,wave1_empirical_residual_median,391,99.94444444444444,101.76666666666668,
FirmDowntimeShare_mean,0.05,0.04,0.07,0.05,-0.020000000000000004,wave1_empirical_residual_median,391,0.05,0.05,
