param,initial_low,initial_high,nroy_min,nroy_max,nroy_p05,nroy_p95,shrink_pct
alpha_mean,0.57,0.92,0.6452449580844042,0.909897026370959,0.6452449580844042,0.909897026370959,24.385123346698634
alpha_std,0.03,0.13,0.0302928401740259,0.1143824211540535,0.0302928401740259,0.1143824211540535,15.910419019972387
wage,0.9,1.45,0.9829044233865476,1.4206316413818678,0.9829044233865476,1.4206316413818678,20.413233091759952
productivity,0.95,1.95,0.975637936163104,1.6964552110398503,0.975637936163104,1.6964552110398503,27.91827251232537
loan_rate,0.012,0.073,0.0270785943521733,0.0712169213139822,0.0270785943521733,0.0712169213139822,27.64208694785426
deposit_rate,0.001,0.028,0.0035788452843916,0.0235045834965751,0.0035788452843916,0.0235045834965751,26.20096958450556
bank_credit_multiplier,4.2,11.5,4.246502098302851,6.342131817436772,4.246502098302851,6.342131817436772,71.29274357350793
hh_debt_cap_multiplier,2.1,4.8,2.2785087078398774,4.500460717780311,2.2785087078398774,4.500460717780311,17.705481113317255
firm_debt_cap_multiplier,1.6,4.8,1.8722509705699,3.907797990875272,1.8722509705699,3.907797990875272,36.38915561545713
adaptation_rate,0.25,0.95,0.3930104352621351,0.9452032499504116,0.3930104352621351,0.9452032499504116,21.11531218738907
price_elasticity,0.95,2.9,1.0608129828943365,2.772880972845087,1.0608129828943365,2.772880972845087,12.20164154098715
skill_wage_weight,0.03,0.49,0.0719091546584821,0.4635972036466438,0.0719091546584821,0.4635972036466438,14.850424133008321
demand_smoothing,0.06,0.35,0.0677705344788971,0.3032845992784779,0.0677705344788971,0.3032845992784779,18.78825351738592
price_adjust_speed,0.08,0.45,0.0931649807092969,0.3552232585265867,0.0931649807092969,0.3552232585265867,29.173438427759514
price_stickiness,0.45,0.9,0.5762776891275416,0.780204767443818,0.5762776891275416,0.780204767443818,54.68287148527193
max_price_step,0.04,0.22,0.0619572950496897,0.1638597745467329,0.0619572950496897,0.1638597745467329,43.38751139053155
inventory_target_days,0.8,2.8,1.0568192314292626,2.53065072175307,1.0568192314292626,2.53065072175307,26.30842548380963
demand_expectation_memory,0.15,0.65,0.3416035464187126,0.5402793613108543,0.3416035464187126,0.5402793613108543,60.26483702157166
max_hire_per_step,3.0,12.0,3.750927658392925,9.019858544189596,3.750927658392925,9.019858544189596,41.456323491148105
max_fire_per_step,3.0,12.0,3.561303549182185,7.86286214380874,3.561303549182185,7.86286214380874,52.2049045041494
hh_max_dsr,0.2,0.65,0.4256258578894385,0.642483754360903,0.4256258578894385,0.642483754360903,51.809356339674565
firm_max_dsr,0.6,2.2,1.388675474183961,2.0019117251381524,1.388675474183961,2.0019117251381524,61.672734315363044
firm_reentry_lag,0.0,4.0,1.7292030159782654,3.1131509461670115,1.7292030159782654,3.1131509461670115,65.40130174528134
firm_reentry_cash_fraction,0.2,0.85,0.4017284312084596,0.8227392540559659,0.4017284312084596,0.8227392540559659,35.2291041773067
consumption_memory,0.15,0.75,0.1600293739156891,0.7254416336516508,0.1600293739156891,0.7254416336516508,5.764623377339717
precautionary_saving,0.03,0.35,0.0755005495911044,0.3347314016471328,0.0755005495911044,0.3347314016471328,18.99035873249113
consumption_floor_prop,0.0,0.35,0.0268406616449166,0.18219700965346,0.0268406616449166,0.18219700965346,55.612471997559034
consumption_ceiling_prop,1.0,2.8,1.139615108269415,2.508735291248596,1.139615108269415,2.508735291248596,23.937767612267713
unemployed_consumption_penalty,0.05,0.45,0.0515910312202747,0.443611252195392,0.0515910312202747,0.443611252195392,1.9949447562206846
unemployment_transfer,0.0,0.25,0.144464219322816,0.2042787088250185,0.144464219322816,0.2042787088250185,76.074204199119
