param,initial_low,initial_high,nroy_min,nroy_max,nroy_p05,nroy_p95,shrink_pct
alpha_mean,0.57,0.92,0.5722208204950271,0.9188830353315656,0.5836711683809492,0.8947901923863131,0.9536529038461805
alpha_std,0.03,0.13,0.0303769442129234,0.1296047638953364,0.0347319565124643,0.1240971387729175,0.7721803175870123
wage,0.9,1.45,0.9023347581644012,1.4494459984645325,0.938651235897052,1.4153366026297336,0.5252290363397583
productivity,0.95,1.95,0.953100457693674,1.949565004302849,0.9935735151261867,1.8699041500507627,0.35354533908250607
loan_rate,0.012,0.073,0.012205471087528,0.0727351592558087,0.0146656911443852,0.0699072965085588,0.7710030028185266
deposit_rate,0.001,0.028,0.0010660608535301,0.0279730658477122,0.00234824430964085,0.0261639521828911,0.34442594747370325
bank_credit_multiplier,4.2,11.5,4.222789806596912,11.412509851228805,4.450484337660792,11.21954322484413,1.5106843201110554
hh_debt_cap_multiplier,2.1,4.8,2.1069650735423777,4.78978003371445,2.1929638507529976,4.563281060453427,0.6364829565899011
firm_debt_cap_multiplier,1.6,4.8,1.6343029789022738,4.795746299311384,1.743410189602327,4.58673672022001,1.2048962372153027
adaptation_rate,0.25,0.95,0.2520048334540032,0.9467828954856844,0.28406010356473976,0.9169716938255956,0.7459911383312479
price_elasticity,0.95,2.9,0.959472109411,2.890274509487125,1.0404706681933444,2.7133576368112022,0.9844923037884534
skill_wage_weight,0.03,0.49,0.0300557553514955,0.4871059567816588,0.05750258918486,0.4715242398778353,0.6412605586601505
demand_smoothing,0.06,0.35,0.0613635300539447,0.3464114173012688,0.07052802334350597,0.3267329310599958,1.7076250871296161
