component,reduction,n_points,newly_implausible_count,newly_implausible_share,share_at_max_reduction,share_mean,rank_at_max_reduction,rank_by_mean
CU,0.1,41,0,0.0,0.21951219512195122,0.12804878048780488,4,4
CU,0.2,41,6,0.14634146341463414,0.21951219512195122,0.12804878048780488,4,4
CU,0.3,41,6,0.14634146341463414,0.21951219512195122,0.12804878048780488,4,4
CU,0.4,41,9,0.21951219512195122,0.21951219512195122,0.12804878048780488,4,4
EV,0.1,41,6,0.14634146341463414,0.2926829268292683,0.2195121951219512,3,3
EV,0.2,41,9,0.21951219512195122,0.2926829268292683,0.2195121951219512,3,3
EV,0.3,41,9,0.21951219512195122,0.2926829268292683,0.2195121951219512,3,3
EV,0.4,41,12,0.2926829268292683,0.2926829268292683,0.2195121951219512,3,3
MD,0.1,41,12,0.2926829268292683,0.5121951219512195,0.42073170731707316,1,1
MD,0.2,41,15,0.36585365853658536,0.5121951219512195,0.42073170731707316,1,1
MD,0.3,41,21,0.5121951219512195,0.5121951219512195,0.42073170731707316,1,1
MD,0.4,41,21,0.5121951219512195,0.5121951219512195,0.42073170731707316,1,1
OU,0.1,41,9,0.21951219512195122,0.36585365853658536,0.29268292682926833,2,2
OU,0.2,41,12,0.2926829268292683,0.36585365853658536,0.29268292682926833,2,2
OU,0.3,41,12,0.2926829268292683,0.36585365853658536,0.29268292682926833,2,2
OU,0.4,41,15,0.36585365853658536,0.36585365853658536,0.29268292682926833,2,2
