metric,target,sigma_obs,sigma_model,sigma_ev,sigma_ev_quantile,var_obs,var_md,var_ev,source_ev,replicate_groups,enabled_for_sa,notes
Employment_mean,65.0,5.0,5.07376774515917,,0.9,25.0,25.74311913181757,41.082833333333355,seed_replicates,250,True,
Output_mean,80.0,10.0,10.14753549031834,,0.9,100.0,102.97247652727027,52.90909273016781,seed_replicates,250,True,
Consumption_mean,80.0,10.0,10.14753549031834,,0.9,100.0,102.97247652727027,65.35480631013637,seed_replicates,250,True,
AvgPrice_mean,1.05,0.05,0.05919395702685698,,0.9,0.0025000000000000005,0.003503924548497391,0.00040906475474655773,seed_replicates,250,True,
DefaultsHH_rate,0.004,0.002,0.0023062580659814406,,0.9,4e-06,5.318826266904455e-06,3.085925925925493e-07,seed_replicates,250,True,
BankFailed_share,0.0,0.01,0.007687526886604803,,0.9,0.0001,5.909806963227173e-05,0.0,seed_replicates,250,True,
BankResolved_share,0.05,0.03,0.03843763443302402,,0.9,0.0009,0.0014774517408067936,0.0007303703703703695,seed_replicates,250,True,
BankResolutionHaircut_mean,0.02,0.01,0.015375053773209605,,0.9,0.0001,0.00023639227852908693,0.0001012357594043295,seed_replicates,250,True,
BankBailedOut_share,0.02,0.02,0.023062580659814407,,0.9,0.0004,0.0005318826266904455,0.00010370370370370362,seed_replicates,250,True,
BankBailoutAmount_mean,0.2,0.2,0.17835062376923144,,0.9,0.04000000000000001,0.03180894499887394,0.0154777669511638,seed_replicates,250,True,
Transfers_mean,6.5,2.0,1.7835062376923139,,0.9,4.0,3.1808944998873923,0.5698028697426807,seed_replicates,250,True,
HH_Deposit_mean,1.5,1.0,0.8917531188461569,,0.9,1.0,0.7952236249718481,0.17915810130313442,seed_replicates,250,True,
Bank_Equity_mean,10.0,7.5,5.950145810232118,,0.9,56.25,35.404235163022825,13.71865745609697,seed_replicates,250,True,
PriceDispersion_mean,0.1,0.06,0.09225032263925763,,0.9,0.0036,0.008510122027047129,0.00029440728509975376,seed_replicates,250,False,
InventoryGap_mean,0.0,0.25,0.269063441031168,,0.9,0.0625,0.07239513529953283,0.02611664585869264,seed_replicates,250,False,
CreditRejections_mean,80.0,10.0,15.375053773209606,,0.9,100.0,236.39227852908695,9.429583333333289,seed_replicates,250,False,
FirmDowntimeShare_mean,0.05,0.04,0.05381268820623362,,0.9,0.0016,0.0028958054119813145,0.0,seed_replicates,250,False,
