metric,target,sigma_obs,sigma_model_base,sigma_model_calibrated,sigma_model_delta,sigma_model_source,residual_groups,residual_median_abs,residual_q75_abs,notes
Employment_mean,65.0,5.0,5.07376774515917,5.07376774515917,0.0,fixed_baseline,0,,,
Output_mean,80.0,10.0,10.14753549031834,10.14753549031834,0.0,fixed_baseline,0,,,
Consumption_mean,80.0,10.0,10.14753549031834,10.14753549031834,0.0,fixed_baseline,0,,,
AvgPrice_mean,1.05,0.05,0.05919395702685698,0.05919395702685698,0.0,fixed_baseline,0,,,
DefaultsHH_rate,0.004,0.002,0.0023062580659814406,0.0023062580659814406,0.0,fixed_baseline,0,,,
BankFailed_share,0.0,0.01,0.007687526886604803,0.007687526886604803,0.0,fixed_baseline,0,,,
BankResolved_share,0.05,0.03,0.03843763443302402,0.03843763443302402,0.0,fixed_baseline,0,,,
BankResolutionHaircut_mean,0.02,0.01,0.015375053773209605,0.015375053773209605,0.0,fixed_baseline,0,,,
BankBailedOut_share,0.02,0.02,0.023062580659814407,0.023062580659814407,0.0,fixed_baseline,0,,,
BankBailoutAmount_mean,0.2,0.2,0.17835062376923144,0.17835062376923144,0.0,fixed_baseline,0,,,
Transfers_mean,6.5,2.0,1.7835062376923139,1.7835062376923139,0.0,fixed_baseline,0,,,
HH_Deposit_mean,1.5,1.0,0.8917531188461569,0.8917531188461569,0.0,fixed_baseline,0,,,
Bank_Equity_mean,10.0,7.5,5.950145810232118,5.950145810232118,0.0,fixed_baseline,0,,,
PriceDispersion_mean,0.1,0.06,0.09225032263925763,0.09225032263925763,0.0,fixed_baseline,0,,,
InventoryGap_mean,0.0,0.25,0.269063441031168,0.269063441031168,0.0,fixed_baseline,0,,,
CreditRejections_mean,80.0,10.0,15.375053773209606,15.375053773209606,0.0,fixed_baseline,0,,,
FirmDowntimeShare_mean,0.05,0.04,0.05381268820623362,0.05381268820623362,0.0,fixed_baseline,0,,,
