wave,iter,targets_path,rows,nroy_pct,Imax_median,Imax_p95
5,0,C:\Users\Alexander\Desktop\Education\Aspa\code\output_research_core_v4_preflight1\waves\wave_04\targets_for_wave_final.json,750.0,26.0,2.887075262217449,3.192829085192552
