adaptation_rate,alpha_mean,alpha_std,bank_credit_multiplier,consumption_ceiling_prop,consumption_floor_prop,consumption_memory,demand_expectation_memory,demand_smoothing,deposit_rate,firm_debt_cap_multiplier,firm_max_dsr,firm_reentry_cash_fraction,firm_reentry_lag,hh_debt_cap_multiplier,hh_max_dsr,inventory_target_days,loan_rate,max_fire_per_step,max_hire_per_step,max_price_step,precautionary_saving,price_adjust_speed,price_elasticity,price_stickiness,productivity,skill_wage_weight,unemployed_consumption_penalty,unemployment_transfer,wage,seed,Employment_mean,UnemploymentRate_mean,Output_mean,Consumption_mean,Transfers_mean,AvgPrice_mean,AvgMarkup_mean,PriceDispersion_mean,InventoryGap_mean,SalesForecastError_mean,InventoryTurnover_mean,CreditRejections_mean,FirmDowntimeShare_mean,ReentryCount_mean,UnemploymentTransfers_mean,HH_Debt_mean,HH_Deposit_mean,Firm_Debt_mean,Bank_Equity_mean,BankFailed_mean,BankResolved_mean,BankResolutionAmount_mean,BankResolutionHaircut_mean,BankBailedOut_mean,BankBailoutAmount_mean,Defaults_mean,DefaultsHH_mean,DefaultsFirm_mean,BalanceOK_mean,DefaultsHH_rate,DefaultsFirm_rate,BalanceOK_share,BankFailed_share,BankResolved_share,BankBailedOut_share,bad_run,error
0.49754964626694415,0.6239649702998581,0.07192913594453539,9.944302400615616,2.3316377952123486,0.21768253645374058,0.44333499777335017,0.43781994465000695,0.2675880083184888,0.01610366532673253,3.264087853710597,1.503450490090635,0.38307908882007213,0.9903735925782002,4.337189802197583,0.442503169995889,1.4510141880726595,0.05781658641335681,7.037555919186213,7.503984859103694,0.12006956891870796,0.2161950714436055,0.37320216312604776,1.314340768649338,0.6213973159396974,1.1214560119413202,0.22907856049661196,0.3207183593117174,0.13082571670885107,1.0989858925106881,0,99.65,0.003500000000000003,114.54420390878595,121.92602024784469,10.951394418869006,1.0919165388139775,0.10544734336222306,0.10878422806406789,-0.0871144980054698,0.0328342057437831,0.5513223568776892,95.05,0.0,0.0,0.04578900084809788,35.65700269495943,1.5493208590159901,0.0066103051356397715,7.395193042999561,0.0,0.1,1.3111056377024721,0.011444571795042945,0.0,0.0,0.2,0.2,0.0,1.0,0.0046,0.0,1.0,0.0,0.13333333333333333,0.0,False,
0.49754964626694415,0.6239649702998581,0.07192913594453539,9.944302400615616,2.3316377952123486,0.21768253645374058,0.44333499777335017,0.43781994465000695,0.2675880083184888,0.01610366532673253,3.264087853710597,1.503450490090635,0.38307908882007213,0.9903735925782002,4.337189802197583,0.442503169995889,1.4510141880726595,0.05781658641335681,7.037555919186213,7.503984859103694,0.12006956891870796,0.2161950714436055,0.37320216312604776,1.314340768649338,0.6213973159396974,1.1214560119413202,0.22907856049661196,0.3207183593117174,0.13082571670885107,1.0989858925106881,1,97.4,0.026000000000000002,110.17996448013295,118.44155686064146,10.704122593054105,1.100710384081926,0.11615603630306129,0.10605966105914452,-0.05709897006496356,0.029783489400137864,0.5387530628120317,93.75,0.0,0.0,0.3401468634430128,32.961287733546435,1.548129810658985,0.0,6.241105833468572,0.0,0.1,1.1112176764616464,0.012906310170072453,0.0,0.0,0.2,0.2,0.0,1.0,0.004866666666666667,0.0,1.0,0.0,0.15333333333333332,0.0,False,
0.49754964626694415,0.6239649702998581,0.07192913594453539,9.944302400615616,2.3316377952123486,0.21768253645374058,0.44333499777335017,0.43781994465000695,0.2675880083184888,0.01610366532673253,3.264087853710597,1.503450490090635,0.38307908882007213,0.9903735925782002,4.337189802197583,0.442503169995889,1.4510141880726595,0.05781658641335681,7.037555919186213,7.503984859103694,0.12006956891870796,0.2161950714436055,0.37320216312604776,1.314340768649338,0.6213973159396974,1.1214560119413202,0.22907856049661196,0.3207183593117174,0.13082571670885107,1.0989858925106881,2,99.5,0.0050000000000000044,111.73592926648469,120.3539202725545,10.934909630481346,1.1012291310949085,0.09868520748550613,0.11310507959496778,-0.01874246469936594,0.02910076161139538,0.5224259729823146,96.15,0.0,0.0,0.06541285835442553,37.351570609743916,0.9731914006978762,0.0034422466802802366,6.272359771627253,0.0,0.15,1.3295336712960304,0.01278728702460312,0.0,0.0,0.25,0.25,0.0,1.0,0.0052,0.0,1.0,0.0,0.16666666666666666,0.0,False,
0.47168801210789374,0.6237396530791164,0.06883821803599356,9.171044059235918,1.9039042920658544,0.261275913912458,0.292901239137546,0.39513067985228134,0.17088269141525297,0.006962207347909846,3.2140184078159146,1.721523905238998,0.37568907627385495,1.0660503290168097,4.313473125183495,0.5376826310268,1.9819724647791985,0.051922702537927676,5.738087011499779,9.996509281740959,0.1678496363204079,0.14048774512646708,0.25238796400482444,2.124408800988035,0.6682453631996192,1.3441873106881177,0.40593803460620603,0.2807021414018068,0.1970344757532558,1.0643591607284542,0,99.7,0.0030000000000000027,134.66864702164847,115.26290460578912,10.611660832462688,0.8713611489418112,0.09587085337521882,0.0645116596614881,-0.04445173460538528,0.01995279978305503,0.4212586003330938,94.15,0.0,0.0,0.05911034272597674,48.535042205698254,1.3056720457588171,0.0,7.6630168653684425,0.0,0.05,0.6597910510953152,0.008000897125874455,0.0,0.0,0.2,0.2,0.0,1.0,0.005066666666666667,0.0,1.0,0.0,0.10666666666666667,0.0,False,
0.47168801210789374,0.6237396530791164,0.06883821803599356,9.171044059235918,1.9039042920658544,0.261275913912458,0.292901239137546,0.39513067985228134,0.17088269141525297,0.006962207347909846,3.2140184078159146,1.721523905238998,0.37568907627385495,1.0660503290168097,4.313473125183495,0.5376826310268,1.9819724647791985,0.051922702537927676,5.738087011499779,9.996509281740959,0.1678496363204079,0.14048774512646708,0.25238796400482444,2.124408800988035,0.6682453631996192,1.3441873106881177,0.40593803460620603,0.2807021414018068,0.1970344757532558,1.0643591607284542,1,99.65,0.003500000000000003,136.83790179223706,116.16389964441048,10.606339036659048,0.859121694686092,0.08246028920297895,0.05376871653406197,-0.05640271289766052,0.023492942796946883,0.42398384553293955,94.1,0.0,0.0,0.06896206651363954,51.754226477347046,1.2765631149779986,0.0,7.8126580175995555,0.0,0.1,1.7201454705278079,0.008042825397771264,0.0,0.0,0.3,0.3,0.0,1.0,0.0051333333333333335,0.0,1.0,0.0,0.1,0.0,False,
0.47168801210789374,0.6237396530791164,0.06883821803599356,9.171044059235918,1.9039042920658544,0.261275913912458,0.292901239137546,0.39513067985228134,0.17088269141525297,0.006962207347909846,3.2140184078159146,1.721523905238998,0.37568907627385495,1.0660503290168097,4.313473125183495,0.5376826310268,1.9819724647791985,0.051922702537927676,5.738087011499779,9.996509281740959,0.1678496363204079,0.14048774512646708,0.25238796400482444,2.124408800988035,0.6682453631996192,1.3441873106881177,0.40593803460620603,0.2807021414018068,0.1970344757532558,1.0643591607284542,2,99.55,0.004500000000000004,132.8858848534952,116.2684796579656,10.59569544505176,0.8861981473880169,0.10155318341807115,0.05837327637706406,-0.0010701657456966148,0.01776679410670985,0.4056660697621261,97.1,0.0,0.0,0.08866551408896511,59.27064944611893,0.7966398444746476,0.010871255101310272,9.742570794591193,0.0,0.0,0.0,0.006780835020475354,0.0,0.0,0.1,0.1,0.0,1.0,0.0046,0.0,1.0,0.0,0.09333333333333334,0.0,False,
0.5913495267277191,0.6249457884552085,0.07940100323937727,9.786331702436229,2.223582007464167,0.14202194009162464,0.4009057409872964,0.29832155245873565,0.21235672160924246,0.0196651423372996,4.082406863088491,1.5589591468169668,0.40374921767853866,2.4822468289266264,4.308963946257856,0.5055968228533598,2.124850113409227,0.04393380127175534,7.607415938368371,8.694168794462152,0.10307343170844295,0.1980710442284776,0.2958812867637146,2.1662427983829278,0.5748315508280338,1.4272296629332215,0.2361284891785682,0.1784760281510937,0.1868221763484952,1.148062800199489,0,100.0,0.0,146.82047915341764,124.68837748909183,11.48062800199489,0.8598284596870054,0.0655447463665813,0.0503200652400425,0.00427302746071298,0.018523042391962376,0.3809625664789905,88.65,0.0,0.0,0.0,59.11302337888036,2.2717358570247628,0.0,6.281847162923664,0.0,0.1,1.628391302693038,0.00813933436978366,0.0,0.0,0.4,0.4,0.0,1.0,0.0044666666666666665,0.0,1.0,0.0,0.10666666666666667,0.0,False,
0.5913495267277191,0.6249457884552085,0.07940100323937727,9.786331702436229,2.223582007464167,0.14202194009162464,0.4009057409872964,0.29832155245873565,0.21235672160924246,0.0196651423372996,4.082406863088491,1.5589591468169668,0.40374921767853866,2.4822468289266264,4.308963946257856,0.5055968228533598,2.124850113409227,0.04393380127175534,7.607415938368371,8.694168794462152,0.10307343170844295,0.1980710442284776,0.2958812867637146,2.1662427983829278,0.5748315508280338,1.4272296629332215,0.2361284891785682,0.1784760281510937,0.1868221763484952,1.148062800199489,1,100.0,0.0,143.8267875533681,124.30043117441296,11.48062800199489,0.8735786181040692,0.08402560608971817,0.0499119991838809,0.11541727454939359,0.010233810906152125,0.3507679951182412,94.8,0.0,0.0,0.0,61.028235599490245,2.284960336127726,0.0,5.126705365058381,0.0,0.05,0.7574498342557363,0.009647933919763287,0.0,0.0,0.15,0.15,0.0,1.0,0.004733333333333333,0.0,1.0,0.0,0.12666666666666668,0.0,False,
0.5913495267277191,0.6249457884552085,0.07940100323937727,9.786331702436229,2.223582007464167,0.14202194009162464,0.4009057409872964,0.29832155245873565,0.21235672160924246,0.0196651423372996,4.082406863088491,1.5589591468169668,0.40374921767853866,2.4822468289266264,4.308963946257856,0.5055968228533598,2.124850113409227,0.04393380127175534,7.607415938368371,8.694168794462152,0.10307343170844295,0.1980710442284776,0.2958812867637146,2.1662427983829278,0.5748315508280338,1.4272296629332215,0.2361284891785682,0.1784760281510937,0.1868221763484952,1.148062800199489,2,99.5,0.0050000000000000044,143.15406206103424,124.54997857786006,11.423224861984917,0.8839029210851311,0.08192044736701348,0.06579797138720853,0.021681418090683992,0.018041540721533134,0.37540821652365475,98.2,0.0,0.0,0.09341108817424762,29.307530232767668,1.4534602927769051,0.0,3.1996101311207408,0.0,0.05,0.7332568398230851,0.0068286047447180444,0.0,0.0,0.2,0.2,0.0,1.0,0.003933333333333333,0.0,1.0,0.0,0.08666666666666667,0.0,False,
0.3687466844164121,0.6233153469296384,0.11103522230202048,9.476733322425444,2.0107710514204644,0.16200790781286342,0.29954251234173224,0.4146195909552567,0.20645161161071834,0.019903098354667827,3.141344276836123,1.4473483668336253,0.32222113232108657,1.3687526485626458,4.439322553026925,0.5559842159125299,2.218209378830909,0.0480073841769138,5.171315885530824,4.96207669586105,0.08594501812195532,0.19981304529100302,0.24226812450576665,1.995419547928758,0.6429959823168454,1.4850448072120819,0.31161894423735836,0.20240407378822606,0.08606996064655388,1.1442918342840231,0,99.55,0.004500000000000004,152.90024438607378,125.10318016823774,11.391425210297452,0.828498985015241,0.07183863494728696,0.05149470514928067,-0.019320700824308708,0.019905061163466763,0.37710054043308067,84.25,0.0,0.0,0.03873148229094925,32.614133209562326,6.5181150388647024,0.0,4.250117754713027,0.0,0.05,0.7164758162472514,0.009450670215741742,0.0,0.0,0.1,0.1,0.0,1.0,0.0046,0.0,1.0,0.0,0.13333333333333333,0.0,False,
