stage,seed,reasons,alpha_mean,alpha_std,wage,productivity,loan_rate,deposit_rate,bank_credit_multiplier,hh_debt_cap_multiplier,firm_debt_cap_multiplier,adaptation_rate,price_elasticity,skill_wage_weight,demand_smoothing,price_adjust_speed,price_stickiness,max_price_step,inventory_target_days,demand_expectation_memory,max_hire_per_step,max_fire_per_step,hh_max_dsr,firm_max_dsr,firm_reentry_lag,firm_reentry_cash_fraction,consumption_memory,precautionary_saving,consumption_floor_prop,consumption_ceiling_prop,unemployed_consumption_penalty,unemployment_transfer
strict,0,hh_deposit_below_min;bank_resolved_above_max,0.7311914866789949,0.0660967327238891,1.0284995338969771,1.1296411901763534,0.0390757849799237,0.0065438470294305,10.52543692881544,2.9287532928184827,2.716562833140196,0.7199709127813221,2.685203446831157,0.2400577635884784,0.1461159379731365,0.2205292462670686,0.6993657951909146,0.1472978156494474,1.984153144094689,0.5416683478553497,10.488602463412237,5.8898318472834,0.4583429367323259,1.321818146197218,0.6318611638808046,0.8034264250232999,0.5431830045346194,0.2633297072228578,0.3249495417053205,2.3506359889527886,0.2077662732982403,0.1893210004061404
strict,0,bank_resolved_above_max;bank_bailedout_above_max;haircut_above_max,0.6728714109334931,0.1135560176111049,1.297618730410507,1.3027880295002214,0.0548341058852446,0.0166992713709217,10.088970413533875,3.165394643257802,4.123819760939079,0.586525859982356,1.771714796846546,0.1678264219482582,0.2577069844166081,0.2119914901157135,0.6557805793019983,0.1843472906297845,1.643139686890732,0.4273440416494803,8.376908211109306,8.8359475633989,0.3136390033836657,0.8291067148220824,1.4243373700807351,0.45717354705794,0.5044372718346968,0.3037276881757887,0.2771891322818359,1.3277489444207708,0.1618456657030132,0.0657915714879811
strict,0,hh_deposit_below_min;bank_resolved_above_max,0.8180743918618245,0.0785846896600887,0.9991865233045792,1.0606714441341938,0.0426392598852232,0.0104962258978219,11.260745311895912,3.268559593343064,3.256062331112954,0.562569137605677,2.0578719313581137,0.1080004214859237,0.2273419479887806,0.2262195865831221,0.4993819027546344,0.0770613815061037,1.487880238910757,0.2947633141760173,5.017468102395448,7.808712324097394,0.5688007444610774,1.3484693940351318,1.671916671946145,0.775391616124975,0.4385417679679707,0.1733347758777655,0.310865909900215,1.3542106556273938,0.2566669170610178,0.14099121784257
strict,0,hh_deposit_below_min;bank_resolved_above_max,0.7321541395742363,0.0874774306102798,0.980875970349976,1.1424586043296971,0.0527251771111,0.0048294033632182,7.405347109913965,3.241032925069147,2.0710027661720423,0.7461788073826803,2.493572829065456,0.242942578810049,0.2093544181370741,0.2756081810570334,0.7875645818505264,0.196104224110593,1.9337897400105195,0.5312677173313716,5.840650764919888,4.192537778611708,0.5640751681754588,1.281057682320447,1.966874393805727,0.5076132640998126,0.5982408147021988,0.1450806666216893,0.1043785721079939,1.6048860312944364,0.2984862867489012,0.1879490498579921
strict,0,hh_deposit_below_min;bank_resolved_above_max,0.8593915318167638,0.0986861823339241,1.1376785884426663,1.2161779473536296,0.0322717853583617,0.0087662801615738,12.16269488732419,4.537643371468711,4.075078553344439,0.4134275189529872,1.9605801545278227,0.3606412298294219,0.1770252498331558,0.2857902388626742,0.6209966225156889,0.0680879232917855,1.1974807614119507,0.3726240804949511,9.237108420261585,7.020022399390485,0.4116590172363688,1.5821791080510468,1.050678584320479,0.7459990957547931,0.391217379092909,0.1102854707784535,0.2171945996415691,2.0723344682088403,0.2267535208903445,0.1554819641539279
strict,0,bank_resolved_above_max,0.6742160245951455,0.0856536434804335,1.2509566191286376,1.314100638399525,0.058801412497878,0.0197412600827488,9.623796421841574,3.0348428654892805,3.441074381858199,0.7747942578904927,1.9229944609965253,0.4067590110381585,0.2950309948894873,0.3772450304648107,0.8043178770964099,0.0810347223890995,1.6674248458165668,0.3503842176685263,6.361481353682211,6.506632021036003,0.5078422333635286,1.045941285709027,2.572564529004821,0.5580630563168993,0.5615450714083853,0.1202672167098878,0.3019392219887375,2.4907687574557924,0.3830585573912733,0.0682856446198027
strict,0,hh_deposit_below_min;bank_resolved_above_max,0.8081623189082333,0.0557856130962543,1.1171603244939503,1.0543247591883114,0.0304546644553085,0.0146792757224478,7.532118579092677,3.5938224377025008,2.235874529190205,0.7667424796010478,1.29920561900953,0.136012636141328,0.1167282321895257,0.1865852282464144,0.5969310159356082,0.1417671761367236,1.8276187604525391,0.5363670906996437,7.532112360860977,6.601631014787618,0.4415645733272997,1.774852023938304,0.5360107140451777,0.426419639522079,0.4663087776487438,0.072155381658817,0.2759918976919276,2.203792603456402,0.1988716180293696,0.1754068859961291
strict,0,hh_deposit_below_min;bank_resolved_above_max,0.8304808403327887,0.0590517569019971,1.1769705837047664,1.0429859004685087,0.0467869714671932,0.0133506160317163,7.242691136958216,3.872476090428819,2.226215959586604,0.4033679047293774,1.9095788081210323,0.4158183365639614,0.3192439365664377,0.1557212944649996,0.6013963417570142,0.1440101297658242,2.24107509424144,0.2975711876856013,8.011851654518141,5.681653569604984,0.4870694256487735,1.22775968221698,0.6587361912219765,0.3559751227067987,0.635638153570816,0.2870096619228947,0.2122062362512612,1.2797148314644589,0.3736388475748247,0.0399403361282831
strict,0,hh_deposit_below_min;bank_resolved_above_max;haircut_above_max,0.8011351743331375,0.1155227713160447,1.0897275341783423,1.167715016465415,0.0432560983629694,0.0202557086125654,11.37890280813378,3.8596585895420894,2.109957846703101,0.4296371731763276,1.5153597326627353,0.1601414993165329,0.2911663088020021,0.2393629303722118,0.6310549999891157,0.1072726894431801,1.3164714575515954,0.3187963999408326,7.525662483842028,7.258852909022041,0.4639664705142289,1.3693965888861306,3.3456636283504864,0.3909554485726201,0.3198578104617025,0.1568624202624423,0.0860908973901363,1.4262609364798635,0.308453286647721,0.1535228027269884
strict,0,hh_deposit_below_min;bank_resolved_above_max,0.8582452449480464,0.1059165995403642,1.0394693454801205,1.3555476601126002,0.0529934475357285,0.0139350918915605,11.538579313021156,3.69338769225466,2.019576100744965,0.453001938384832,2.322303913485708,0.261754547800913,0.2557505862666401,0.1663981376961874,0.6703535241731091,0.1825577721839602,2.3045240196191954,0.4303119675818196,4.829280811950017,8.736683513738255,0.4837511450410435,1.932778056923983,0.8067818501858901,0.5905053877233766,0.3407825448366647,0.250353591605389,0.1895482694155502,2.252629454915698,0.167861625622396,0.1135745224328013
strict,0,hh_deposit_below_min,0.7810688887509059,0.0889534037579162,1.1725499592158872,1.0681278610763718,0.0196689399052813,0.0160046122709762,9.341471115058962,3.2636079061855945,3.55527315481263,0.6445463804027702,1.632680731632831,0.1476534708134154,0.188619611930986,0.134623304132694,0.7187246407993737,0.1865266219413515,2.085745580805641,0.4219584279572295,9.80345339116344,6.369334272719494,0.3664181450430651,1.7438186775875226,2.5480313601893663,0.6107415820539625,0.4516761565168032,0.1544946486723176,0.2239233687730711,2.3799971054080924,0.3500291121406921,0.2092073935537834
strict,0,hh_deposit_below_min;bank_resolved_above_max,0.7873003443578381,0.0616809334984143,1.1447100427710444,1.1025406743056918,0.0399227136840253,0.0109525488181211,8.876606544011212,3.53022261059375,3.2088789975716314,0.8255559917746886,2.6586621792081173,0.1336717848107505,0.2737036610780701,0.2999984327369801,0.6823649846737134,0.0914564653335937,2.512656087534088,0.2280867385132036,9.000276419044475,5.744892244486553,0.2620619625623978,1.6954723175222777,0.9556594005869572,0.6789193908473709,0.3107073365475459,0.075237162797214,0.2338199866618749,1.7537029617999471,0.1399061835802693,0.1475573404266331
strict,0,hh_deposit_below_min,0.8254034143743965,0.0519015951797139,1.0033473779769293,1.109994644302737,0.0462465129025814,0.0094489158328333,7.481625590906002,2.840377328984109,2.448846427820992,0.757366934990651,1.7825648004820325,0.2099777868522921,0.1522715144690491,0.2332407971325838,0.760033476561675,0.0953994690315874,1.007993587873098,0.3650316321223952,9.463361058968104,8.142083467355329,0.3524151712840578,1.3528973970199547,0.409997780858228,0.2884989264505339,0.2181643563831029,0.2237570913931127,0.1683219857277462,2.3211611652681583,0.3955051135564382,0.0891728186166333
strict,0,bank_resolved_above_max,0.6530535532936955,0.0878377617831945,1.151068879842059,1.0626444560958768,0.0571593296582741,0.0071964966873742,6.792163548431057,2.691042761150546,2.5098273394024866,0.533645400604482,2.2697250628394903,0.1847693959161358,0.2592184219902598,0.2029699372717645,0.773103667756984,0.0839896039199418,1.206528783009471,0.2096347543133037,9.10187545426044,10.886075975585554,0.3576679401981301,1.386306224554919,2.2301374036359585,0.436994070758805,0.5520563701439136,0.2563120697792463,0.1071504591395317,1.8558868478148944,0.1711078405063189,0.2069807068946885
strict,0,bank_resolved_above_max;bank_bailedout_above_max;haircut_above_max,0.7387453225635816,0.1031477189633577,1.1889297178873408,1.1196958769864,0.0519759713901026,0.0140608206531451,9.872149222795803,2.9870441399230554,3.363685110274196,0.7586849051256048,1.656127579800667,0.2063134189301318,0.1923201880177364,0.1788294485260693,0.7257561780473994,0.0699655818495735,1.7890137365763097,0.5672853455629825,5.083825925473897,7.714657604645237,0.3284493310596957,1.677063025678977,2.1519588287267384,0.4737104317028144,0.4412486324172849,0.0630375791446733,0.1971583834712055,2.2063097539853302,0.3599129179446766,0.1812152277220928
