,Employment,UnemploymentRate,WageBill,Output,Production,Consumption,Transfers,HH_Deposit,HH_Debt,Firm_Debt,Firm_Cash,Inventories,AvgPrice,Bank_Equity,Bank_Loans,Bank_Deposits,BankFailed,BankResolved,BankResolutionAmount,BankResolutionHaircut,BankBailedOut,BankBailoutAmount,Defaults,DefaultsHH,DefaultsFirm,BalanceOK
0,60,0.4,72.81164611113454,99.51702858724992,99.51702858724992,151.04782436278958,7.336334318421781,32.11508120745529,1.1376935545832967,16.666443935107132,79.16473729449733,0.0,0.8510202722812871,50.0,17.80413748969043,111.27981850195262,False,False,0.0,0.0,False,0.0,0,0,0,True
1,50,0.5,61.136119320181514,82.93085715604163,82.93085715604163,95.61013945611629,6.11361193201815,8.805581666995279,6.131700164779971,11.946443808988723,77.42706550444407,0.0,0.8510202722812871,50.0,18.078143973768697,86.23264717143935,False,False,0.0,0.0,False,0.0,0,0,0,True
2,60,0.4,73.27584402440628,99.51702858724992,99.51702858724992,94.22329214729163,7.336334318421781,3.833226678065157,14.846298118498595,12.420505067501907,81.93726648526817,0.0,0.8510202722812871,50.0,27.2668031860005,85.77049316333333,False,False,0.0,0.0,False,0.0,0,0,0,True
3,60,0.4,73.36334318421778,99.15553209240394,99.51702858724992,89.50439606050553,7.336334318421781,2.5020126704716086,22.540560089712628,10.92042639242014,84.01172718304433,0.36149649484599067,0.8510202722812871,50.0,33.46098648213277,86.51373985351594,False,False,0.0,0.0,False,0.0,0,0,0,True
4,62,0.38,75.7567818777817,103.26417742678825,103.21725237289911,91.5166879083107,7.580878795702508,1.8952228721525954,30.45612523590614,9.6740199509097,87.06651777603707,0.31457144095685763,0.8510202722812871,50.0,40.13014518681584,88.96174064818968,False,False,0.0,0.0,False,0.0,0,0,0,True
5,62,0.38,75.80878795702505,103.16064302817722,103.21725237289911,91.00657421098593,7.580878795702508,1.7100483173593786,38.35516821383404,7.892573035312421,89.38926773239938,0.37118078567875123,0.8510202722812871,50.0,46.247741249146465,91.09931604975876,False,False,0.0,0.0,False,0.0,0,0,0,True
6,62,0.38,75.80878795702505,103.13586634264668,103.21725237289911,90.88449954949178,7.580878795702508,1.6337603346475407,46.363948267235244,6.274058093678613,91.80748682718736,0.4525668159311955,0.8510202722812871,50.0,52.638006360913856,93.44124716183491,False,False,0.0,0.0,False,0.0,0,0,0,True
7,62,0.38,75.80878795702505,103.12595908394697,103.21725237289911,90.83568651311491,7.580878795702508,1.6035988071966742,54.49436018584518,4.612244480911223,94.18228002039695,0.5438601048833416,0.8510202722812871,50.0,59.106604666756404,95.78587882759362,False,False,0.0,0.0,False,0.0,0,0,0,True
8,62,0.38,75.80878795702505,103.12325763367072,103.21725237289911,90.82237647503051,7.580878795702508,1.5923860225379662,62.756515558067434,2.900018733028917,96.54247389941807,0.6378548441117378,0.8510202722812871,50.0,65.65653429109635,98.13485992195604,False,False,0.0,0.0,False,0.0,0,0,0,True
9,63,0.37,77.03151034342868,104.57378293080502,104.91028483382377,92.14749416513772,7.703151034342871,1.5631683368687839,71.10889286505154,1.492184832483653,99.12381579717488,0.9743567471304875,0.8510202722812871,50.0,72.6010776975352,100.68698413404367,False,False,0.0,0.0,False,0.0,0,0,0,True
10,63,0.37,77.03151034342868,104.47091242578595,104.91028483382377,92.13262962574275,7.703151034342871,1.5480216524115291,79.58987705913185,0.45334309480560653,101.91236982522742,1.413729155168319,0.8510202722812871,50.0,80.04322015393745,103.46039147763895,False,False,0.0,0.0,False,0.0,0,0,0,True
11,63,0.37,77.03151034342868,104.4691538438518,104.91028483382377,92.1247812192391,7.703151034342871,1.5402639168132162,88.20167283495375,0.0,105.19145608867461,1.854860145140293,0.8510202722812871,50.0,88.20167283495375,106.73172000548783,False,False,0.0,0.0,False,0.0,0,0,0,True
12,63,0.37,77.03151034342868,104.46824716010285,104.91028483382377,92.12073476425519,7.703151034342871,1.5369221956039718,96.94698167078867,0.0,108.79957223037039,2.2968978188612184,0.8510202722812871,50.0,96.94698167078867,110.33649442597437,False,False,0.0,0.0,False,0.0,0,0,0,True
13,63,0.37,77.03151034342868,104.46779216515678,104.91028483382377,92.11870415924066,7.703151034342871,1.5371338814986661,105.82891458044858,0.0,112.2875530317109,2.739390487528217,0.8510202722812871,50.0,105.82891458044858,113.82468691320956,False,False,0.0,0.0,False,0.0,0,0,0,True
14,64,0.36,78.25423272983231,105.87292563745861,106.56367878887572,93.61118507226657,7.825423272983233,1.495874587867669,114.95407469743418,0.0,115.85936884648844,3.4301436389453315,0.8510202722812871,50.0,114.95407469743418,117.35524343435611,False,False,0.0,0.0,False,0.0,0,0,0,True
15,64,0.36,78.25423272983231,105.65896408817319,106.56367878887572,93.12239403514918,7.825423272983233,1.5015427325843993,123.7783405924598,0.0,119.20769363820943,4.334858339647855,0.8510202722812871,50.0,123.7783405924598,120.70923637079383,False,False,0.0,0.0,False,0.0,0,0,0,True
16,64,0.36,78.25423272983231,105.52475770271003,106.56367878887572,92.98457014654977,7.825423272983233,1.503809531691086,132.5977022874362,0.0,122.4221847482182,5.3737794258135505,0.8510202722812871,50.0,132.5977022874362,123.92599427990929,False,False,0.0,0.0,False,0.0,0,0,0,True
17,64,0.36,78.25423272983231,105.4731215630223,106.56367878887572,92.77009008921227,7.825423272983233,1.5047179957060077,141.33747086196328,0.0,125.58670144268916,6.464336651666972,0.8510202722812871,50.0,141.33747086196328,127.09141943839516,False,False,0.0,0.0,False,0.0,0,0,0,True
18,64,0.36,78.25423272983231,105.42206920143254,106.56367878887572,92.55803485992506,7.825423272983233,1.505082860202454,149.99965629109374,0.0,128.7111648478014,7.605946239110166,0.8510202722812871,50.0,149.99965629109374,130.21624770800386,False,False,0.0,0.0,False,0.0,0,0,0,True
19,64,0.36,78.25423272983231,105.38439960320025,106.56367878887572,92.40156736182006,7.825423272983233,1.5052297156336176,158.6389733588464,0.0,131.81407945409327,8.785225424785638,0.8510202722812871,50.0,158.6389733588464,133.3193091697269,False,False,0.0,0.0,False,0.0,0,0,0,True
20,64,0.36,78.25423272983231,105.27344306949746,106.56367878887572,91.9406893052019,7.825423272983233,1.505288951803848,166.95078861628392,0.0,134.8364468796276,10.075461144163897,0.8510202722812871,50.0,166.95078861628392,136.34173583143144,False,False,0.0,0.0,False,0.0,0,0,0,True
