param,initial_low,initial_high,nroy_min,nroy_max,nroy_p05,nroy_p95,shrink_pct
alpha_mean,0.57,0.92,0.6525094691424759,0.862049007064802,0.666568847420634,0.8613937705329822,40.13156059362112
alpha_std,0.03,0.13,0.0494561575808844,0.1084603224288782,0.0513799855556146,0.1064870682944769,40.99583515200621
wage,0.9,1.45,1.0000555808798763,1.2858789263929324,1.060723346423587,1.2700121925422918,48.03211899762616
productivity,0.95,1.95,1.108038648137122,1.421924799624658,1.1182133560348266,1.4183867259655054,68.6113848512464
loan_rate,0.012,0.073,0.0197423816895018,0.0592743613241663,0.0277282901557785,0.0554804359049449,35.193476008746714
deposit_rate,0.001,0.028,0.0046898127251324,0.0237102200819296,0.0055113867400223,0.0236240594169852,29.554046826677038
bank_credit_multiplier,4.2,14.0,5.708338778564908,10.23610320052822,5.927852043916757,10.05987134758718,53.79832222486417
hh_debt_cap_multiplier,2.1,4.8,2.4634512299353326,4.08678932430525,2.506682590124422,4.060428686944619,39.87636687518825
firm_debt_cap_multiplier,1.6,4.8,2.09064305072303,4.211225292202929,2.2072848934406117,4.127675363112529,33.73180495375314
adaptation_rate,0.25,0.95,0.3648715533737978,0.8112447579519915,0.3956458423428831,0.7477515382351303,36.23239934597232
price_elasticity,0.95,2.9,1.2599475363630603,2.399832117802178,1.3046771007353846,2.393097860073452,41.54438043901959
skill_wage_weight,0.03,0.49,0.1212497788871033,0.4120008419370886,0.1732536643471561,0.405871713514855,36.79324716304667
demand_smoothing,0.06,0.35,0.0991400802663904,0.3147172146939591,0.1107522767501242,0.3065183473820994,25.66305709394183
price_adjust_speed,0.08,0.45,0.1474174752880908,0.3295471658664499,0.1551331789562804,0.325564093425211,50.775759303146195
price_stickiness,0.45,0.9,0.5778246736568579,0.8260858401191904,0.5814463870995448,0.8200615599960259,44.830851897259436
max_price_step,0.04,0.22,0.0574206862051625,0.1846072332910547,0.067752411757083,0.1807305063147943,29.340807174504334
inventory_target_days,0.8,2.8,1.2219599882539005,2.557997854480032,1.2288603886072027,2.5514394994229583,33.19810668869342
demand_expectation_memory,0.15,0.65,0.2626632514599493,0.5319229427806196,0.2686396122006972,0.5083269053158032,46.148061735865944
max_hire_per_step,3.0,12.0,5.4663565237303615,10.651659357281734,5.694300588635564,10.248930886370324,42.385524071651425
max_fire_per_step,3.0,12.0,5.172738956548968,10.303379208530709,5.213112426232716,9.34186187159867,42.99288608909176
hh_max_dsr,0.2,0.85,0.2822285331500097,0.5750352465323492,0.2892923714133296,0.5714075496251341,54.95281332579391
firm_max_dsr,0.6,2.8,0.9014952220073849,1.7805236335752836,1.0226148128820198,1.7123962463893954,60.04416311055005
firm_reentry_lag,0.0,4.0,0.6918264064462717,3.425416866147898,1.3372147331321047,3.2552589625148203,31.660238507459336
firm_reentry_cash_fraction,0.2,0.85,0.2907526689874661,0.7513738433338142,0.3812574721256206,0.7272601345685511,29.13520394671567
consumption_memory,0.15,0.75,0.3405260453003876,0.6678084386849301,0.3422311816938509,0.6652394106520878,45.452934435909576
precautionary_saving,0.03,0.35,0.0800401857774927,0.2998065439403243,0.085710986001646,0.2942880254384533,31.323013074115114
consumption_floor_prop,0.0,0.35,0.0606262750080884,0.2967208359599806,0.0700936415496144,0.2912772440496365,32.544411156602216
consumption_ceiling_prop,1.0,2.8,1.310539031442666,2.3398041115567283,1.3272278984475625,2.2529461572486804,42.81860666032986
unemployed_consumption_penalty,0.05,0.45,0.0995388845383173,0.3601231408447473,0.1062537150040562,0.3575100787173939,34.8539359233925
unemployment_transfer,0.0,0.25,0.0559562056642042,0.1978864214737913,0.0620103833243848,0.181491261540433,43.227913676165166
