stage,seed,reasons,alpha_mean,alpha_std,wage,productivity,loan_rate,deposit_rate,bank_credit_multiplier,hh_debt_cap_multiplier,firm_debt_cap_multiplier,adaptation_rate,price_elasticity,skill_wage_weight,demand_smoothing,price_adjust_speed,price_stickiness,max_price_step,inventory_target_days,demand_expectation_memory,max_hire_per_step,max_fire_per_step,hh_max_dsr,firm_max_dsr,firm_reentry_lag,firm_reentry_cash_fraction,consumption_memory,precautionary_saving,consumption_floor_prop,consumption_ceiling_prop,unemployed_consumption_penalty,unemployment_transfer
strict,0,hh_deposit_below_min;bank_resolved_above_max;haircut_above_max,0.7094563167190694,0.0697761076519726,1.333451599822045,1.715607909547891,0.0484183807141813,0.0119514892182141,6.672322333864756,3.402229647697289,3.939217266088024,0.3441917406353544,1.1252530605378446,0.2586625375681305,0.2061665131965074,0.3255131919903535,0.5583682694222228,0.1630361275878447,2.5440754020687546,0.5092627609888338,9.296092137501171,7.125200979600551,0.3319135886600764,1.470269511183497,3.747671882800782,0.3935672443767158,0.3220131597415397,0.1780730891674939,0.2009861253586595,2.40552286670915,0.1048259727256481,0.0180892297268633
strict,0,hh_deposit_below_min,0.8260920797361929,0.1034456047502907,1.3768844840648613,1.1298439997711975,0.0296675430628799,0.0024076135774524,10.65009124060764,3.1026486951658,2.3617864665185904,0.6854376267859361,1.5092775665653788,0.3401061463072007,0.2689441348990966,0.116787715919714,0.8040788308045064,0.1705222222628559,0.9843763508244204,0.4246456652504902,8.655764581151933,3.684911793786604,0.3393569327403814,1.6131469744485714,2.124340721143126,0.2920097718081866,0.7190454571814731,0.319053744620023,0.0929422950977957,2.154766322456898,0.3064489008566,0.2297703112758838
strict,0,hh_deposit_below_min,0.8835943983758607,0.0903428739860003,0.950168359050491,1.2737762469416771,0.0160237397595047,0.0221336622110961,10.306896604526838,2.619656840379741,1.789778211379361,0.4779793072302809,1.880859266351252,0.1932562572745286,0.3188276761624737,0.2319263289054155,0.7508834639436648,0.1040225754690828,2.397064237804293,0.2766958293527455,6.781062948416066,9.359069636273995,0.4289349917489595,0.941372236507751,3.473348257409448,0.3389816803212455,0.5597575367584104,0.1940906640637403,0.3037166249233036,1.6993052609712245,0.1998945786389324,0.0889134921350089
strict,0,hh_deposit_below_min,0.8282784882339695,0.1159954146880277,1.1333224089269471,1.2948690149621995,0.0230289204052274,0.0043072113971957,7.289102724800709,2.5020396553242388,4.5517713827402,0.4179524037459527,2.720625947157957,0.278346291267609,0.208257574819649,0.2200674403041948,0.7283918128361252,0.0774733992583147,2.3646598116121047,0.6213382887399763,5.715213592517753,8.440439435162702,0.4295837678303915,1.86241578912186,0.7846465304772394,0.8053226361138304,0.5144808023633101,0.052666169355775,0.2389413003418911,2.562866058036023,0.154445008801451,0.0356547880827851
strict,0,hh_deposit_below_min;bank_resolved_above_max,0.774145906237631,0.0698763583141805,1.1257805148699724,1.0555223500096016,0.0522618305439208,0.0080042211304961,5.036254107540905,4.35493130086978,3.317255830843142,0.8476751607515509,1.1815358906415598,0.2288878665824917,0.098802954078741,0.2043901876117124,0.8376468907482499,0.1412167400959749,1.5599217892742931,0.4239189317757558,7.306043301487815,4.93812575395449,0.3441230544012441,1.4145315435112562,2.598796723055549,0.3248950306342139,0.3683386671175436,0.1492099691966567,0.2425333492087948,2.068934851217147,0.409239940622158,0.0682452817653673
strict,0,hh_deposit_below_min;bank_resolved_above_max,0.8701110013738453,0.1189117362292298,1.1754420046846596,1.049643340320204,0.0477079835688394,0.0098302525116906,9.8165267133476,2.911938398945258,3.9833724855236,0.5949044519521218,2.497291998185972,0.1226397855730052,0.2789943168072077,0.3906840374379148,0.817707300678926,0.0877864535354702,1.6821203271106038,0.4970008399151611,7.960538408481399,5.621779203872894,0.4412884911317865,1.4411399241707843,2.3679743745207467,0.8080882240816847,0.4727051017894332,0.2821429519846578,0.2129808626352061,2.5801290451399232,0.1731003026384427,0.0531969729398732
strict,0,hh_deposit_below_min,0.7274770923820857,0.0597442327673097,0.968048432912318,1.299507033429541,0.0274555476605674,0.0023224759340056,10.553672071996417,2.305742593384839,3.0846165700414607,0.6802019410237583,1.428354750723043,0.4313591612778862,0.0948034812354643,0.2934408853876893,0.8159466011977321,0.0601637032173918,1.523152158911289,0.2807019606405897,9.00296679526383,6.54786850407805,0.3087083205467411,0.9047883691205,2.7988484265056064,0.7673506076289622,0.3797615085767791,0.1004433646627605,0.0410689342804495,1.252427661453048,0.1982270523033208,0.14379782775171
strict,0,hh_deposit_below_min;bank_resolved_above_max;bank_bailedout_above_max;haircut_above_max,0.8711428122440341,0.0966529843895616,1.0354651911126025,1.152477347936686,0.0416547954125158,0.0256884355825175,11.004301083256252,4.153497043389252,3.3380260758039912,0.4095035898202113,1.6863466382107255,0.1855628272998784,0.1799015448348016,0.1314508089537133,0.7815433492873919,0.1849891027294582,2.620694244901556,0.6174330591646706,5.295157140509157,5.117862345597107,0.2883209759604038,1.0010588352081822,0.5929545681047836,0.3773822643540267,0.41896849345473,0.1020006243613984,0.0491096163703646,2.163661684346617,0.1051463676863227,0.0337346447012671
strict,2,hh_deposit_below_min,0.7719898223494706,0.1155243326724273,1.0145574588528778,1.037460685096555,0.0214108317186929,0.0161591763245888,8.613518793993647,4.6509316804694745,3.30065724982065,0.8113639587775954,2.6737358752808915,0.2914576425823849,0.1730670714649022,0.3941382049987443,0.5078107763173396,0.1588590712123706,1.6039524559405467,0.4213231272187382,6.524933735099818,5.085930685482126,0.3992932566436896,1.0293294414534666,2.677350133684798,0.685209585389466,0.4374530091703609,0.1195003481693135,0.0420212782099741,1.2920430146821675,0.1280197380347511,0.0798254659323681
strict,0,hh_deposit_below_min,0.8276470606542965,0.063420668271483,1.0883331100487692,1.0449270570933222,0.0315790581558513,0.0259021921388624,10.072843564714995,3.4938627439864787,2.979879211651002,0.3090753485076833,2.6283669308316484,0.3682739610001302,0.2192356134858983,0.2767236842980045,0.6943930591622305,0.1819808922457086,1.0050557790391632,0.2906405664130586,4.852514817929342,7.666747994671367,0.3121129158148479,1.930533599374331,1.0408832643236987,0.7158085343267309,0.3555864907169298,0.3207111914193659,0.039266096240924,1.1320714411951378,0.2756083874863271,0.171613415470562
