metric,target,sigma_obs,sigma_model,sigma_ev,sigma_ev_quantile,var_obs,var_md,var_ev,source_ev,replicate_groups,enabled_for_sa,notes
Employment_mean,65.0,5.0,5.11104,,0.9,25.0,26.1227298816,46.11675000000002,seed_replicates,20,True,
Output_mean,80.0,10.0,10.22208,,0.9,100.0,104.4909195264,58.38376467806852,seed_replicates,20,True,
Consumption_mean,80.0,10.0,10.22208,,0.9,100.0,104.4909195264,72.6187292207401,seed_replicates,20,True,
AvgPrice_mean,1.05,0.05,0.0596288,,0.9,0.0025000000000000005,0.0035555937894400005,0.00047603047195422907,seed_replicates,20,True,
DefaultsHH_rate,0.004,0.002,0.0023232,,0.9,4e-06,5.39725824e-06,3.959259259259226e-06,seed_replicates,20,True,
BankFailed_share,0.0,0.01,0.007744000000000001,,0.9,0.0001,5.9969536000000014e-05,0.0,seed_replicates,20,True,
BankResolved_share,0.05,0.03,0.038720000000000004,,0.9,0.0009,0.0014992384000000003,0.0017777777777777805,seed_replicates,20,True,
BankResolutionHaircut_mean,0.02,0.01,0.015488000000000002,,0.9,0.0001,0.00023987814400000006,0.0008352685978498937,seed_replicates,20,True,
BankBailedOut_share,0.02,0.02,0.023232,,0.9,0.0004,0.000539725824,0.0003981481481481479,seed_replicates,20,True,
BankBailoutAmount_mean,0.2,0.2,0.1796608,,0.9,0.04000000000000001,0.032278003056640005,0.27995854508592405,seed_replicates,20,True,
Transfers_mean,6.5,2.0,1.796608,,0.9,4.0,3.227800305664,0.762431537461802,seed_replicates,20,True,
HH_Deposit_mean,1.5,1.0,0.898304,,0.9,1.0,0.806950076416,0.0974215381746038,seed_replicates,20,True,
Bank_Equity_mean,10.0,7.5,5.993856,,0.9,56.25,35.926309748736,24.711759202692825,seed_replicates,20,True,
PriceDispersion_mean,0.1,0.06,0.092928,,0.9,0.0036,0.008635613184,0.0005217218514233902,seed_replicates,20,False,
InventoryGap_mean,0.0,0.25,0.27104,,0.9,0.0625,0.0734626816,0.09157286396884906,seed_replicates,20,False,
CreditRejections_mean,80.0,10.0,15.488000000000001,,0.9,100.0,239.87814400000005,60.35758333333365,seed_replicates,20,False,
FirmDowntimeShare_mean,0.05,0.04,0.054208000000000006,,0.9,0.0016,0.0029385072640000006,8.333333333333452e-07,seed_replicates,20,False,
