component,reduction,n_points,newly_implausible_count,newly_implausible_share,share_at_max_reduction,share_mean,rank_at_max_reduction,rank_by_mean
CU,0.1,126,12,0.09523809523809523,0.4523809523809524,0.27976190476190477,1,1
CU,0.2,126,33,0.2619047619047619,0.4523809523809524,0.27976190476190477,1,1
CU,0.3,126,39,0.30952380952380953,0.4523809523809524,0.27976190476190477,1,1
CU,0.4,126,57,0.4523809523809524,0.4523809523809524,0.27976190476190477,1,1
EV,0.1,126,12,0.09523809523809523,0.35714285714285715,0.22619047619047616,2,3
EV,0.2,126,21,0.16666666666666666,0.35714285714285715,0.22619047619047616,2,3
EV,0.3,126,36,0.2857142857142857,0.35714285714285715,0.22619047619047616,2,3
EV,0.4,126,45,0.35714285714285715,0.35714285714285715,0.22619047619047616,2,3
MD,0.1,126,12,0.09523809523809523,0.4523809523809524,0.25595238095238093,1,2
MD,0.2,126,24,0.19047619047619047,0.4523809523809524,0.25595238095238093,1,2
MD,0.3,126,36,0.2857142857142857,0.4523809523809524,0.25595238095238093,1,2
MD,0.4,126,57,0.4523809523809524,0.4523809523809524,0.25595238095238093,1,2
OU,0.1,126,12,0.09523809523809523,0.19047619047619047,0.13095238095238093,3,4
OU,0.2,126,12,0.09523809523809523,0.19047619047619047,0.13095238095238093,3,4
OU,0.3,126,18,0.14285714285714285,0.19047619047619047,0.13095238095238093,3,4
OU,0.4,126,24,0.19047619047619047,0.19047619047619047,0.13095238095238093,3,4
