alpha_mean,alpha_std,wage,productivity,loan_rate,deposit_rate,bank_credit_multiplier,hh_debt_cap_multiplier,firm_debt_cap_multiplier,adaptation_rate,price_elasticity,skill_wage_weight,demand_smoothing,Employment_mean,UnemploymentRate_mean,Output_mean,Consumption_mean,Transfers_mean,AvgPrice_mean,HH_Debt_mean,HH_Deposit_mean,Firm_Debt_mean,Bank_Equity_mean,BankFailed_mean,BankResolved_mean,BankResolutionAmount_mean,BankResolutionHaircut_mean,BankBailedOut_mean,BankBailoutAmount_mean,Defaults_mean,DefaultsHH_mean,DefaultsFirm_mean,BalanceOK_mean,DefaultsHH_rate,DefaultsFirm_rate,BalanceOK_share,BankFailed_share,BankResolved_share,BankBailedOut_share,seed,rep_id
0.7500787039299011,0.1103686479358732,1.1450405553592873,1.4215079561557022,0.0194350289309386,0.0188190868696719,10.867035634869977,2.3389905732063534,3.756085304349981,0.5270972257223572,1.7371371676131608,0.096292546626634,0.142392134990989,61.0,0.39000000000000007,87.06524688295471,73.6731902872425,6.9847473876916535,0.8604971381147916,152.509337880143,0.7268582655057003,0.0,20.012145208589953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.000325,0.0,1.0,0.0,0.0,0.0,0,0
0.7500787039299011,0.1103686479358732,1.1450405553592873,1.4215079561557022,0.0194350289309386,0.0188190868696719,10.867035634869977,2.3389905732063534,3.756085304349981,0.5270972257223572,1.7371371676131608,0.096292546626634,0.142392134990989,68.0,0.31999999999999995,96.70723868149759,81.9125776327045,7.786275776443157,0.8579446921516415,176.02566215516953,1.048465242979631,0.0,22.714444502794134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0003,0.0,1.0,0.0,0.0,0.0,1,0
0.7500787039299011,0.1103686479358732,1.1450405553592873,1.4215079561557022,0.0194350289309386,0.0188190868696719,10.867035634869977,2.3389905732063534,3.756085304349981,0.5270972257223572,1.7371371676131608,0.096292546626634,0.142392134990989,66.0,0.3399999999999999,93.55498691536437,79.80014740662504,7.557267665371297,0.8702972999021522,168.73994319715692,0.5048088708928881,0.0,21.589496719198326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0003,0.0,1.0,0.0,0.0,0.0,2,0
0.6363500876093382,0.0609289007900355,1.3530744484587125,1.2267448088262085,0.0187255360226069,0.0027320750991288,9.094636043872088,2.342477057449659,4.563157097409133,0.7027085419438885,1.796944019497403,0.0944793308196259,0.1401518617456503,68.0,0.31999999999999995,84.2690143368681,97.418241818498,9.200906249519246,1.1821016646112672,199.5880455989275,1.6320394716934838,0.0,28.28512262765753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002,0.0,1.0,0.0,0.0,0.0,0,1
0.6363500876093382,0.0609289007900355,1.3530744484587125,1.2267448088262085,0.0187255360226069,0.0027320750991288,9.094636043872088,2.342477057449659,4.563157097409133,0.7027085419438885,1.796944019497403,0.0944793308196259,0.1401518617456503,73.0,0.26999999999999996,89.88453594714339,103.50854089381025,9.877443473748604,1.1732627021285258,213.29457580444077,1.8907777267263761,0.0,45.32052711414474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5e-05,0.0,1.0,0.0,0.0,0.0,1,1
0.6363500876093382,0.0609289007900355,1.3530744484587125,1.2267448088262085,0.0187255360226069,0.0027320750991288,9.094636043872088,2.342477057449659,4.563157097409133,0.7027085419438885,1.796944019497403,0.0944793308196259,0.1401518617456503,76.0,0.24000000000000002,92.88641854956057,108.71485019954156,10.28336580828622,1.194846052530388,224.79107928357146,1.1126745899465427,0.0,31.479072051088433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00015,0.00025,1.0,0.0,0.0,0.0,2,1
0.7907258227753781,0.0919906812891434,1.0098555983817648,1.4964960771120004,0.0189041750319313,0.0247300535868504,7.513390770810306,2.465364111639571,2.5195096880503125,0.7310508322159734,1.3850829441611712,0.2281524810468799,0.1561787642931232,69.0,0.30999999999999994,102.7622146149645,73.24986530148142,6.968003628834179,0.7199973844573794,171.3829096645778,0.40750022657806295,0.0,25.41590478434868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.000275,0.0,1.0,0.0,0.0,0.0,0,2
0.7907258227753781,0.0919906812891434,1.0098555983817648,1.4964960771120004,0.0189041750319313,0.0247300535868504,7.513390770810306,2.465364111639571,2.5195096880503125,0.7310508322159734,1.3850829441611712,0.2281524810468799,0.1561787642931232,68.0,0.31999999999999995,101.44948070947252,71.73317218461283,6.8670180689960025,0.7167706439963336,165.22872931045,0.4707561953635336,0.0,36.73482185309896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00015,0.0,1.0,0.0,0.0,0.0,1,2
0.7907258227753781,0.0919906812891434,1.0098555983817648,1.4964960771120004,0.0189041750319313,0.0247300535868504,7.513390770810306,2.465364111639571,2.5195096880503125,0.7310508322159734,1.3850829441611712,0.2281524810468799,0.1561787642931232,63.0,0.3700000000000001,93.24336548764569,67.00597288500867,6.362090269805117,0.7302895138383808,156.81788727887104,0.34860105733364544,0.0,21.43695932899399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.000325,0.0,1.0,0.0,0.0,0.0,2,2
0.6798869111672488,0.0501839533845301,1.2322963831340306,1.0383856642303224,0.016581077961369,0.0211318188036696,5.383254414238559,4.129973844645365,4.188146180096466,0.6138833262225017,1.4320551596612607,0.2267768516142567,0.0731535999235946,75.0,0.25,78.90668873897378,100.03483996031777,9.242222873505233,1.2918105357728709,98.18137035481587,0.7954791729205455,0.0,18.43224249273327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00017500000000000003,0.0,1.0,0.0,0.0,0.0,0,3
