param,initial_low,initial_high,nroy_min,nroy_max,nroy_p05,nroy_p95,shrink_pct
alpha_mean,0.57,0.92,0.5828335826321419,0.898543721874894,0.5974620148882753,0.8809799960042863,9.797103073499436
alpha_std,0.03,0.13,0.0371048014081442,0.1255328294219516,0.041637336723908173,0.12034584448648983,11.571971986192608
wage,0.9,1.45,0.9460592414101952,1.4267178506842768,0.9953829301282976,1.4156185426478056,12.607525586530599
productivity,0.95,1.95,1.0240553078499577,1.905307539270612,1.0582194633132735,1.7696053917338783,11.874776857934567
loan_rate,0.012,0.073,0.0150592108663416,0.0687048425856471,0.0171640026918132,0.06595822036477995,12.056341443761465
deposit_rate,0.001,0.028,0.0028217758864722,0.0264907543821163,0.0041454981343051105,0.025082159319300548,12.337116682799632
bank_credit_multiplier,4.2,11.5,4.574378566183586,11.109624396530736,5.006058623077269,10.715961792977811,10.476084515792461
hh_debt_cap_multiplier,2.1,4.8,2.2191616588062857,4.478948816612629,2.310096047292614,4.275268943092049,16.304179340505797
firm_debt_cap_multiplier,1.6,4.8,1.7989796660351185,4.639994281033242,1.907727655890535,4.5173614412570195,11.218293281308645
adaptation_rate,0.25,0.95,0.2930194929447909,0.913446285200654,0.3167105789574149,0.878373461752002,11.367601106305269
price_elasticity,0.95,2.9,1.068304188127182,2.775024136017989,1.1525430553458442,2.683341426608526,12.47590010816374
skill_wage_weight,0.03,0.49,0.0564868783200258,0.4632479684708889,0.07122047329538345,0.4475111723772481,11.573676054160186
demand_smoothing,0.06,0.35,0.0715250175504646,0.3127338450316305,0.0773404467887603,0.2943026319154971,16.82454224787382
