,Employment,UnemploymentRate,WageBill,Output,Production,Consumption,Transfers,HH_Deposit,HH_Debt,Firm_Debt,Firm_Cash,Inventories,AvgPrice,Bank_Equity,Bank_Loans,Bank_Deposits,BankFailed,BankResolved,BankResolutionAmount,BankResolutionHaircut,BankBailedOut,BankBailoutAmount,Defaults,DefaultsHH,DefaultsFirm,BalanceOK
0,71,0.29000000000000004,82.46166033280011,76.35397350464952,76.35397350464952,196.59725465691827,8.33484454821775,13.465894054013178,15.745505727570087,20.171863223610785,90.89334556073327,0.0,1.266231746896373,50.0,35.917368951180876,104.35923961474644,False,False,0.0,0.0,False,0.0,0,0,0,True
1,72,0.28,84.40366188032695,73.34571816361719,77.25826825145703,129.68649568900773,8.452236724953211,3.880641404333561,43.30738232404696,18.482064213200537,88.19616928518343,3.9125500878398283,1.266231746896373,50.0,61.7894465372475,92.07681068951699,False,False,0.0,0.0,False,0.0,0,0,0,True
2,70,0.30000000000000004,81.6541722899056,72.34346416368993,75.45920531262365,117.28388245241243,8.217452371482288,2.028478425334304,69.89260629629244,17.72782188182285,88.36814905418467,7.0282912367735495,1.266231746896373,50.0,87.62042817811529,90.39662747951897,False,False,0.0,0.0,False,0.0,0,0,0,True
3,73,0.27,83.93815813774175,77.72138611218008,79.05765030783223,119.52894799804288,8.569628901688672,1.3202338201563977,97.88076743330018,19.030105962537345,94.55083964596011,8.36455543242569,1.2531810118744824,50.0,116.91087339583753,95.87107346611651,False,False,0.0,0.0,False,0.0,0,0,0,True
4,76,0.24,88.00992771342942,81.27000561191471,82.39887275902791,121.73109445123434,8.921805431895057,1.0720653755091514,124.78519487556811,17.49126385398657,98.06278987862846,9.493422579538887,1.2531810118744824,50.0,142.2764587295547,99.13485525413762,False,False,0.0,0.0,False,0.0,0,0,0,True
5,76,0.24,88.3108497625822,80.75652786479174,82.39887275902791,116.27897636380025,8.921805431895057,0.996629147445026,146.75965985976873,15.020808530370932,99.78946148490829,11.135767473775061,1.2531810118744824,50.0,161.78046839013967,100.78609063235331,False,False,0.0,0.0,False,0.0,0,0,0,True
6,78,0.21999999999999997,89.6719845550722,82.89118672947409,84.83137824239734,114.055005025688,9.156589785365979,0.8689022626509878,165.3926613476217,13.335588710533766,103.2853855691205,13.075958986698318,1.2531810118744824,50.0,178.72825005815545,104.1542878317715,False,False,0.0,0.0,False,0.0,0,0,0,True
7,78,0.21999999999999997,89.82475616220819,83.05392268034534,84.83137824239734,109.99602727023047,9.156589785365979,0.8435639758180342,180.36638563836746,11.228866182423067,105.9342441971273,14.85341454875032,1.2466210906690989,50.0,191.59525182079054,106.77780817294533,False,False,0.0,0.0,False,0.0,0,0,0,True
8,79,0.20999999999999996,90.49933190758937,84.4645489955949,85.99731775423648,107.58944684063302,9.27398196210144,0.8685797839787482,192.55342903795577,10.937305889783646,111.14701239200943,16.38618330739191,1.2401302768525917,50.0,203.49073492773942,112.01559217598817,False,False,0.0,0.0,False,0.0,0,0,0,True
9,79,0.20999999999999996,91.27076969216296,83.63218036471048,85.99731775423648,104.9401202454918,9.27398196210144,0.8730104238374441,201.59300695817234,10.425415774864103,113.16655459976204,18.751320696917915,1.2401302768525917,50.0,212.01842273303643,114.03956502359948,False,False,0.0,0.0,False,0.0,0,0,0,True
