,Employment,UnemploymentRate,WageBill,Output,Production,Consumption,Transfers,HH_Deposit,HH_Debt,Firm_Debt,Firm_Cash,Inventories,AvgPrice,Bank_Equity,Bank_Loans,Bank_Deposits,BankFailed,BankResolved,BankResolutionAmount,BankResolutionHaircut,BankBailedOut,BankBailoutAmount,Defaults,DefaultsHH,DefaultsFirm,BalanceOK
0,69,0.31000000000000005,80.14463850160247,75.19816014181906,75.19816014181906,196.17351324296754,8.100060194746828,16.545531645350046,17.312458171102598,20.256175195149105,88.93804780697268,0.0,1.2458848221980403,50.0,37.5686333662517,105.48357945232272,False,False,0.0,0.0,False,0.0,0,0,0,True
1,70,0.30000000000000004,82.04464367107613,75.78525961667481,76.56989019440549,128.94098885711512,8.217452371482288,5.370397562631867,45.15661358458763,18.623387549485766,90.84150817356874,0.7846305777306837,1.2458848221980403,50.0,63.7800011340734,96.2119057362006,False,False,0.0,0.0,False,0.0,0,0,0,True
2,70,0.30000000000000004,82.1745237148229,75.38206697285388,76.56989019440549,119.87880162458468,8.217452371482288,2.7421530131499425,73.07859448405553,15.596404786249103,90.95039099346286,1.9724537992822881,1.2458848221980403,50.0,88.67499927030462,93.6925440066128,False,False,0.0,0.0,False,0.0,0,0,0,True
3,71,0.29000000000000004,83.05699443054093,76.71798623812717,77.9416202469919,119.07391576034725,8.33484454821775,1.8536254741096123,101.62277927309073,13.358183615746116,92.82564250895078,3.1960878081470314,1.2458848221980403,50.0,114.98096288883684,94.67926798306038,False,False,0.0,0.0,False,0.0,0,0,0,True
4,73,0.27,84.54636462245344,79.07952505944198,80.48611373027617,115.4217390713423,8.569628901688672,1.4949172558880766,126.01328053591799,11.867545876486322,96.65460419364467,4.60267647898122,1.2458848221980403,50.0,137.8808264124043,98.14952144953276,False,False,0.0,0.0,False,0.0,0,0,0,True
5,75,0.25,86.86335749715025,81.88277145746952,82.7003197879297,113.30478715425646,8.804413255159593,1.3351525850320414,146.52392662589284,9.778827012555613,100.672718279517,5.420224809441401,1.2395844882266598,50.0,156.30275363844845,102.00787086454903,False,False,0.0,0.0,False,0.0,0,0,0,True
6,77,0.22999999999999998,88.97508065542306,83.93969979057425,85.16347819939658,110.95062030518083,9.039197608630518,1.223172713268902,162.87740469115474,7.548477415534409,104.59075742246574,6.644003218263739,1.2395844882266598,50.0,170.42588210668916,105.81393013573465,False,False,0.0,0.0,False,0.0,0,0,0,True
7,77,0.22999999999999998,89.80452329794089,83.28618043960846,85.16347819939658,108.1450248189583,9.039197608630518,1.2202396114264784,176.10010530515638,4.110839601077388,105.37425295160396,8.521300978051869,1.2395844882266598,50.0,180.21094490623378,106.59449256303044,False,False,0.0,0.0,False,0.0,0,0,0,True
8,77,0.22999999999999998,89.65282543628008,82.09500663122583,85.16347819939658,104.02515228012948,9.039197608630518,1.2181105095450713,185.67516256790776,1.0165008156552766,105.02092588687685,11.589772546222632,1.2332841542552788,50.0,186.69166338356303,106.23903639642192,False,False,0.0,0.0,False,0.0,0,0,0,True
9,77,0.22999999999999998,89.79779236854367,81.17423412216455,85.16347819939658,102.16482356288478,9.039197608630518,1.209600629703917,193.47022090849336,0.23369216079914779,106.0334221284505,15.579016623454665,1.2332841542552788,50.0,193.7039130692925,107.24302275815441,False,False,0.0,0.0,False,0.0,0,0,0,True
