alpha_mean,alpha_std,wage,productivity,loan_rate,deposit_rate,bank_credit_multiplier,hh_debt_cap_multiplier,firm_debt_cap_multiplier,adaptation_rate,price_elasticity,skill_wage_weight,demand_smoothing,seed,Employment_mean,UnemploymentRate_mean,Output_mean,Consumption_mean,Transfers_mean,AvgPrice_mean,HH_Debt_mean,HH_Deposit_mean,Firm_Debt_mean,Bank_Equity_mean,BankFailed_mean,BankResolved_mean,BankResolutionAmount_mean,BankResolutionHaircut_mean,BankBailedOut_mean,BankBailoutAmount_mean,Defaults_mean,DefaultsHH_mean,DefaultsFirm_mean,BalanceOK_mean,DefaultsHH_rate,DefaultsFirm_rate,BalanceOK_share,BankFailed_share,BankResolved_share,BankBailedOut_share,bad_run,error,nroy,I_max,score,validated_steps,validated_seeds
0.6637431536095032,0.0835767479875838,1.094985910656334,1.1083875165102732,0.0202522864965794,0.0141673561717031,4.837685165660458,2.5981673095189795,3.2202789730259846,0.6044095869213223,2.2647396005039933,0.2576923352842628,0.2792994406984716,0,66.65,0.3335,71.90986845359208,72.83634222871217,7.298081094524468,1.045258968462634,151.99133421318385,0.4901438304664148,0.0,23.43428108866746,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.65,0.0,1.0,0.0025,0.0,1.0,0.0,0.0,0.0,False,,True,0.9148947848270358,2.7555588282286876,120,"0,1,2"
0.7136207808588931,0.0996256109938269,1.1739217673546125,1.0921494948463408,0.024106701186925,0.0242306274192885,5.73141251390868,2.621729880638979,2.534178755320376,0.4793464838821212,2.5146779954230603,0.2369012459655161,0.0904129502929946,0,70.45,0.2955000000000001,74.10724586230398,81.89632557513458,8.270278851013245,1.1411704647575025,208.7057288739965,0.9893110132363356,0.0,35.96879155963303,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0011666666666666,0.0,1.0,0.0,0.0,0.0,False,,True,1.525958690127569,3.1914918979691995,120,"0,1,2"
