wave,rows,nroy_pct,Imax_median,Imax_p95,Imax_max,metrics_used_mean
wave1,238.0,30.252100840336134,3.333951752527944,5.391691627303615,17.721195094890838,14.0
wave2,240.0,57.49999999999999,2.490287606843765,3.2610964393868382,3.915082307627893,11.0
