metric,wave1,wave2,delta_wave2_minus_wave1
NROY_pct,30.252100840336134,57.49999999999999,27.24789915966386
Imax_median,3.333951752527944,2.490287606843765,-0.8436641456841789
RI_shrink_mean,6.366415509814165,29.419908393193914,23.05349288337975
bad_run_pct,0.8333333333333334,0.0,-0.8333333333333334
